,Id,Original Description,Normalized Description,Charge Class,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_SVM,Prob_SVM,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Sum Correct,Correct_Jaro,Correct_SVM,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
1016,6575,DORNASE INH SOL 2.5MG/ML 2.5ML DORNASE ALFA NEB SOLUTION 2.5 MG/2.,dornase inh solution 2.5 mg/ml 2.5 ml dornase alfa neb solution 2.5 mg/2,Plan Benefit,ONLINE,2016-10-12,solution,dornase,,,Pharmacy,0.74,OR / Anesthesia / Recovery Room,0.96361845055,OR / Anesthesia / Recovery Room,0.662324276006,OR / Anesthesia / Recovery Room,0.934120236961,OR / Anesthesia / Recovery Room,3,0,1,1,1,0.640015740879,ml,mg,sol,dornase
1017,5998,VALGANCICLOVIR 50 MG/ML -,valganciclovir 50_mg/ml,Pharmacy,RETROSPECTIVE,2016-07-13,50_mg/ml,valganciclovir,,,Pharmacy,0.94,Pharmacy,0.980454742558,Pharmacy,0.932563737637,Pharmacy,0.987528566044,Pharmacy,4,1,1,1,1,0.96013676156,50_mg/ml,valganciclovir,,
1018,6072,COMPRE METAB PANEL,comprehensive metabolic panel,Laboratory,ONLINE,2016-09-16,metal,compress,panel,,Laboratory,0.88,Laboratory,0.973694905095,Laboratory,0.891964336081,Laboratory,0.99922144995,Laboratory,4,1,1,1,1,0.936220172782,comprehensive,panel,metabolic,
1019,5447,APPLIER CLIP MULTI 20 LG,applier clip multiple 20 large,Supply,RETROSPECTIVE,2016-07-13,large,multiple,clip,applier,Supply,0.93,Supply,0.856498873913,Supply,0.836560099304,Supply,0.99409823133,Supply,4,1,1,1,1,0.904289301137,large,multi,clip,applier
1020,4409,64884000 - TB CULTURE ACID FAST,tube culture acid fast,Laboratory,RETROSPECTIVE,2016-07-13,culture,tube,acid,fast,Laboratory,0.74,Laboratory,0.817123318505,Laboratory,0.726244584028,Laboratory,0.979874754039,Laboratory,4,1,1,1,1,0.815810664143,culture,tb,acid,fast
1021,1323,TOTAL PROTEIN SERUM,total protein serum,Laboratory,ONLINE,2016-09-16,protein,total,serum,,Laboratory,0.83,Laboratory,0.97399386648,Laboratory,0.937977613296,Laboratory,0.999499457706,Laboratory,4,1,1,1,1,0.93536773437,protein,total,serum,
1022,6643,HCHG CULTURE FUNG+SMEAR,culture fungi and smear,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,culture,fungi,smear,,OR / Anesthesia / Recovery Room,0.86,Laboratory,0.981042558582,Laboratory,0.92394804028,Laboratory,0.999291095806,Laboratory,3,0,1,1,1,0.726070423667,culture,fungi,smear,
1023,989,OMEPRAZOLE 2 MG/ML SUSP 2.5 ML SYRINGE,omeprazole 2_mg/ml suspension 2.5_ml syringe,Pharmacy,ONLINE,2016-09-16,syringe,susp,,,Pharmacy,0.98,Pharmacy,0.986610308477,Pharmacy,0.959012016527,Pharmacy,0.991071622642,Pharmacy,4,1,1,1,1,0.979173486911,syringe,susp,omeprazole,
1024,3249,GLUCOSE  BEDSIDE,glucose bedside,Monitoring,RETROSPECTIVE,2016-07-12,bedside,glucose,,,Monitoring,1.0,Monitoring,0.914405265087,Monitoring,0.880919431424,Monitoring,0.993644734943,Monitoring,4,1,1,1,1,0.947242357863,bedside,glucose,,
1025,801,INDIRECT COOMBS (AB SCREEN,indirect coombs antibody screen,Laboratory,ONLINE,2016-09-16,coombs,indirect,antibody,screen,Laboratory,0.96,Laboratory,0.983554318369,Laboratory,0.888143325001,Laboratory,0.999033530332,Laboratory,4,1,1,1,1,0.957682793426,coombs,indirect,antibody,screen
1026,6370,COLLECT FINGER/HEEL/EAR STICK CAPILLARY COLLECTION FEE,collect finger/heel/ear stick capillary collection fee,Nursing Services,ONLINE,2016-10-06,fee,capillary,stick,collection,Nursing Services,0.9,Nursing Services,0.621349893464,Nursing Services,0.599246430981,Nursing Services,0.997987562336,Nursing Services,4,1,1,1,1,0.779645971695,collect,fee,capillary,stick
1027,1766,HB - PHYSICAL THERAPY EVAL; PEDIATRIC (MOD GP),physical_therapy evaluation pediatric mod gp,PT / OT / Speech Therapy,ONLINE,2016-09-01,evaluation,therapy,pediatric,,PT / OT / Speech Therapy,0.93,PT / OT / Speech Therapy,0.827791632013,PT / OT / Speech Therapy,0.808784861703,PT / OT / Speech Therapy,0.984299318905,PT / OT / Speech Therapy,4,1,1,1,1,0.887718953155,evaluation,physical_therapy,pediatric,
1028,5016,HB SEALANT HMSTTC FLO-SEAL THROM,sealant hemostatic flo-seal thrombolytic,Supply,RETROSPECTIVE,2016-07-13,sealant,seal,thrombin,flo,Pharmacy,0.71,Supply,0.82837094957,Supply,0.817911598041,Supply,0.957752363731,Supply,3,0,1,1,1,0.651008727836,sealant,thrombolytic,flo-seal,hemostatic
1029,6457,SPLITTING BLOOD PRODUCT EA TRANSFUSE ALIQUOT RBC,splitting blood product ea transfuse aliquot rbc,Blood Products,ONLINE,2016-10-06,blood,,,,Laboratory,0.71,Blood Products,0.461319089432,Laboratory,0.651948508732,Blood Products,0.506550770464,Laboratory,2,1,0,1,0,0.340487127183,blood,,,
1030,6286,FENTANYL 250 MCG/5 ML INJ,fentanyl 250 mcg/5_ml injection,Pharmacy,ONLINE,2016-09-16,inj,fentanyl,mcg/5_ml,,Pharmacy,1.0,Diluent / Flush / Irrigant,0.458199171012,Pharmacy,0.892808412674,Pharmacy,0.99344859723,Pharmacy,3,1,0,1,1,0.721564252476,inj,fentanyl,mcg/5_ml,
1031,6919,US PELVIS NON OB LMTD US BLADDER LIMITED,us pelvis non ob lmtd us bladder limited,Radiology,ONLINE,2016-10-12,pelvis,non,limited,,Radiology,0.73,Radiology,0.907287840053,Radiology,0.780112153308,Radiology,0.999633824543,Radiology,4,1,1,1,1,0.854258454476,pelvis,non,us,limited
1032,6803,MDI INSTRUCTION,mdi instruction,Respiratory Therapy,ONLINE,2016-10-12,mdi,instruction,,,Nursing Services,0.77,Pharmacy,0.229976865949,Pharmacy,0.714534245361,PT / OT / Speech Therapy,0.386211386589,Pharmacy,2,0,1,1,0,0.236127777827,mdi,instruction,,
1033,1137,PROTEIN C ACTIVIT,protein c activited,Laboratory,ONLINE,2016-09-16,protein,c,activity,,Laboratory,0.78,Laboratory,0.952866603897,Laboratory,0.848421628101,Laboratory,0.994323108793,Laboratory,4,1,1,1,1,0.893902835198,protein,activited,c,
1034,5232,15735252 - RIVAROXABAN 15MG TABLET,rivaroxaban 15_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-13,rivaroxaban,15_mg,tablet,,Pharmacy,0.95,Pharmacy,0.987983832255,Pharmacy,0.941948379274,Pharmacy,0.996300519197,Pharmacy,4,1,1,1,1,0.969058182682,rivaroxaban,15_mg,tablet,
1035,289,SODIUM CHLORIDE 0.9%,sodium chloride 0.9%,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,0.90%,chloride,sodium,,Diluent / Flush / Irrigant,0.98,Diluent / Flush / Irrigant,0.788430005152,Diluent / Flush / Irrigant,0.591313690498,Diluent / Flush / Irrigant,0.775296549312,Diluent / Flush / Irrigant,4,1,1,1,1,0.78376006124,0.9%,chloride,sodium,
1036,2612,LANSOPRAZOLE SOLUTAB 30MG,lansoprazole solutab 30_mg,Pharmacy,RETROSPECTIVE,2016-07-12,30_mg,lansoprazole,solutab,,Pharmacy,0.72,Pharmacy,0.973914257071,Pharmacy,0.882186568417,Pharmacy,0.959830182397,Pharmacy,4,1,1,1,1,0.883982751971,30_mg,lansoprazole,solutab,
1037,5031,HB ZOFRAN ODT 4MG,zofran oral dissolving tab 4_mg,Pharmacy,RETROSPECTIVE,2016-07-13,zofran,odt,4_mg,,Pharmacy,0.77,Pharmacy,0.989952941809,Pharmacy,0.909162868036,Pharmacy,0.999718026966,Pharmacy,4,1,1,1,1,0.917208459203,oral,tab,4_mg,
1038,3182,TUBING SX MDVC L6FT OD6MM NONC,tubing suction mdvc l6ft od6mm nonc,Supply,RETROSPECTIVE,2016-07-12,l6ft,nonce,od6mm,tubing,Supply,0.96,Supply,0.955164950518,Supply,0.933116419472,Supply,0.999593055966,Supply,4,1,1,1,1,0.961968606489,tubing,sx,,
1039,2701,NICOTINE 21 MG/24 HR PATCH; NICOTINE TRANS SYS,nicotine 21_mg/24 hour patch nicotine transdermal system,Plan Benefit,RETROSPECTIVE,2016-07-12,trans,nicotine,system,hour,Plan Benefit,0.86,Plan Benefit,0.985245825934,Plan Benefit,0.855875166258,Plan Benefit,0.999999882946,Plan Benefit,4,1,1,1,1,0.925280218784,nicotine,system,hr,patch
1040,5626,HB CEFAZOLIN NA 1GM VIAL,cefazolin sodium 1_gm vial,Pharmacy,RETROSPECTIVE,2016-07-13,1_gm,vial,cefazolin,na,Pharmacy,0.88,Pharmacy,0.971640365241,Pharmacy,0.831711350523,Pharmacy,0.988691222407,Pharmacy,4,1,1,1,1,0.918010734543,1_gm,vial,cefazolin,na
1041,1646,NOREPINEPHRINE I 1MG/,norepinephrine  1_mg/,Pharmacy,ONLINE,2016-08-29,norepinephrine,1_mg/,,,Pharmacy,0.87,Pharmacy,0.947515292544,Pharmacy,0.867843694736,Pharmacy,0.899607972705,Pharmacy,4,1,1,1,1,0.896241739996,norepinephrine,1_mg/,,
1042,3245,CARDIAC MONITOR PER DAY,cardiac monitor per day,Monitoring,RETROSPECTIVE,2016-07-12,cardiac,monitor,per,day,Supply,0.74,Capital Equipment,0.168833209344,Respiratory Therapy,0.45840875446,Respiratory Therapy,0.809884635158,Respiratory Therapy,2,0,0,1,1,0.317073347405,cardiac,monitor,per,day
1043,563,HC GAIT TRAINING,gait training,PT / OT / Speech Therapy,ONLINE,2016-09-16,training,gait,,,PT / OT / Speech Therapy,0.85,PT / OT / Speech Therapy,0.696216248097,PT / OT / Speech Therapy,0.641699781027,PT / OT / Speech Therapy,0.9692633775,PT / OT / Speech Therapy,4,1,1,1,1,0.789294851656,training,gait,,
1044,4354,27907923 - PERIPH INS PICC >5 NO PRT/PMP,peripheral insert peripherally_inserted_central_catheter greater_than 5 no port/pump,Procedure,RETROSPECTIVE,2016-07-13,greater_than,insert,peripheral,port,Procedure,0.7,Procedure,0.937387051076,Procedure,0.773980996211,Procedure,0.999623597721,Procedure,4,1,1,1,1,0.852747911252,insert,periph,port,pump
1045,457,GLYCOPYRROLATE 0.4MG/2ML BD SY,glycopyrrolate 0.4_mg/2_ml bd syringe,Pharmacy,ONLINE,2016-09-16,sy,0.4_mg/2_ml,bard,glycopyrrolate,Pharmacy,0.89,Pharmacy,0.996579151849,Pharmacy,0.957903125491,Pharmacy,0.999938225861,Pharmacy,4,1,1,1,1,0.9611051258,bd,0.4_mg/2_ml,sy,glycopyrrolate
1046,3395,FLUDROCORTISONE 0.1 MG TAB,fludrocortisone 0.1_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-12,fludrocortisone,0.1_mg,tab,,Pharmacy,0.78,Pharmacy,0.957522023495,Pharmacy,0.950856384099,Pharmacy,0.76568122442,Pharmacy,4,1,1,1,1,0.863514908003,fludrocortisone,0.1_mg,tab,
1047,1354,TROPHAMINE SOLP 500 ML BAG,trophamine solution 500_ml bag,Pharmacy,ONLINE,2016-09-16,trophamine,bag,solution,500_ml,Pharmacy,0.8,Supply,0.414181670336,Diluent / Flush / Irrigant,0.605698212668,Supply,0.589632117563,Supply,2,0,1,0,1,0.250953446975,trophamine,bag,solution,500_ml
1048,248,SOD CHL 0.9% 50ML MINIPL,sodium chloride 0.9% 50_ml minipl,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,50_ml,minipl,chloride,sodium,Supply,0.86,Diluent / Flush / Irrigant,0.894545980188,Diluent / Flush / Irrigant,0.768260996586,Diluent / Flush / Irrigant,0.981687397035,Diluent / Flush / Irrigant,3,0,1,1,1,0.661123593452,50_ml,chloride,sodium,
1049,3570,VANCOMYCIN 1GM INJ,vancomycin 1_gm injection,Pharmacy,RETROSPECTIVE,2016-07-12,1gm,inj,vancomycin,,Pharmacy,0.92,Pharmacy,0.9649469421,Pharmacy,0.891057443651,Pharmacy,0.946802455162,Pharmacy,4,1,1,1,1,0.930701710228,1_gm,inj,vancomycin,
1050,6520,C REACTIVE PROTEIN C REACTIVE PROTEIN,c reactive protein c reactive protein,Laboratory,ONLINE,2016-10-12,reactive,protein,,,Laboratory,0.83,Laboratory,0.646234474514,Laboratory,0.806224895058,Laboratory,0.936065873318,Laboratory,4,1,1,1,1,0.804631310723,reactive,protein,,
1051,5967,TELMISARTAN 40 MG TABLET,telmisartan 40_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-13,telmisartan,tablet,40_mg,,Pharmacy,0.97,Pharmacy,0.986724501098,Pharmacy,0.943222354249,Pharmacy,0.99724033934,Pharmacy,4,1,1,1,1,0.974296798671,telmisartan,tablet,40_mg,
1052,1445,BUMETANIDE 0.25 MG/ML SOLN,bumetanide 0.25_mg/ml solution,Pharmacy,ONLINE,2016-09-19,bumetanide,soln,0.25_mg/ml,,Pharmacy,0.91,Pharmacy,0.940595311533,Pharmacy,0.932550919515,Pharmacy,0.753348217392,Pharmacy,4,1,1,1,1,0.88412361211,bumetanide,soln,0.25_mg/ml,
1053,5434,AMOXIL 500MG CAP,amoxil 500_mg capture,Pharmacy,RETROSPECTIVE,2016-07-13,capture,500_mg,amoxil,,Pharmacy,0.8,Pharmacy,0.802553470084,Pharmacy,0.935011003145,Pharmacy,0.728912074717,Pharmacy,4,1,1,1,1,0.816619136986,capture,500_mg,amoxil,
1054,878,LIPASE/PROTEASE/AMYLASE 12000 UNITS CPEP,lipase/protease/amylase 12000_units cpep,Pharmacy,ONLINE,2016-09-16,amylase,lipase,,,Laboratory,0.81,Laboratory,0.820463780165,Laboratory,0.869624181129,Laboratory,0.994335543063,Laboratory,4,1,1,1,1,0.873605876089,amylase,,,
1055,6547,COMPLEMENT AG EA 90 C3 COMPLEMENT,complement agar ea 90 c3 complement,Laboratory,ONLINE,2016-10-12,c3,agar,complement,ea,Laboratory,0.72,Laboratory,0.806084593826,Laboratory,0.851499775547,Laboratory,0.986519547468,Laboratory,4,1,1,1,1,0.84102597921,c3,agar,complement,ea
1056,5808,METOPROLOL TARTRATE 25 MG TABLET,metoprolol tartrate 25_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-13,metoprolol,25_mg,tablet,tartrate,Pharmacy,0.98,Pharmacy,0.986003923205,Pharmacy,0.931851881558,Pharmacy,0.974979357655,Pharmacy,4,1,1,1,1,0.968208790604,metoprolol,25_mg,tablet,tartrate
1057,5446,ANTIBODY SCREEN RBC EACH SERUM,antibody screen red_blood_cell each serum,Laboratory,RETROSPECTIVE,2016-07-13,red_blood_cell,screen,antibody,serum,Laboratory,0.85,Laboratory,0.989388779839,Laboratory,0.899805778563,Laboratory,0.998123219111,Laboratory,4,1,1,1,1,0.934329444378,rbc,screen,antibody,serum
1058,2357,GLUCOSE BY GMD,glucose by glucose_monitioring_device,Monitoring,RETROSPECTIVE,2016-07-12,bay,GMD,glucose,,Laboratory,0.86,Monitoring,0.777303640211,Monitoring,0.720123176914,Monitoring,0.947006538946,Monitoring,3,0,1,1,1,0.611108339018,gmd,glucose,,
1059,5472,BLOOD CULTURE AEROBIC,blood culture aerobic,Laboratory,RETROSPECTIVE,2016-07-13,aerobic,culture,blood,,Laboratory,0.85,Laboratory,0.981069002505,Laboratory,0.963024634802,Laboratory,0.999048590882,Laboratory,4,1,1,1,1,0.948285557047,aerobic,culture,blood,
1060,3237,TELEVISION,television,Plan Benefit,RETROSPECTIVE,2016-07-12,television,,,,Plan Benefit,0.76,Plan Benefit,0.259288350357,Supply,0.430282500727,Plan Benefit,0.455795235213,Plan Benefit,3,1,1,0,1,0.368770896392,television,,,
1061,1367,TYMPANOMETRY,tympanometry,Procedure,ONLINE,2016-09-16,tympanometry,,,,Procedure,0.95,Procedure,0.491458594027,Procedure,0.363185580252,Procedure,0.811083570087,Procedure,4,1,1,1,1,0.653931936092,tympanometry,,,
1062,5584,FUNGAL CULTURE (FUNG),fungal culture fungi,Laboratory,RETROSPECTIVE,2016-07-13,culture,fungal,fungi,,Laboratory,0.69,Laboratory,0.967540222692,Laboratory,0.896044142667,Laboratory,0.996285751455,Laboratory,4,1,1,1,1,0.887467529204,culture,fungal,fungi,
1063,315,SODIUM CHLORIDE 0.9% SOL,sodium chloride 0.9% solution,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,0.90%,chloride,solution,sodium,Diluent / Flush / Irrigant,0.98,Diluent / Flush / Irrigant,0.845808970313,Diluent / Flush / Irrigant,0.738364054562,Diluent / Flush / Irrigant,0.879141331419,Diluent / Flush / Irrigant,4,1,1,1,1,0.860828589073,0.9%,chloride,sol,sodium
1064,5811,METRONIDAZOLE 500 MG IVPB,metronidazole 500_mg intravenous_piggyback,Pharmacy,RETROSPECTIVE,2016-07-13,metronidazole,500_mg,intravenous_piggyback,,Pharmacy,0.91,Pharmacy,0.839832737424,Pharmacy,0.90634072164,Pharmacy,0.994660046755,Pharmacy,4,1,1,1,1,0.912708376455,metronidazole,500_mg,ivpb,
1065,6796,LORAZEPAM 2 MG/ML INJECTION SOLUTION,lorazepam 2 mg/ml injection solution,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,lorazepam,2_mg/ml,injection,solution,Pharmacy,0.85,OR / Anesthesia / Recovery Room,0.496590056269,Pharmacy,0.653149805892,OR / Anesthesia / Recovery Room,0.954546515259,Pharmacy,2,1,0,1,0,0.375787451473,ml,lorazepam,injection,mg
1066,3973,PRO-STAT 101 15GM LIQUID,products stat 101 15_gm liquid,Supply,RETROSPECTIVE,2016-07-12,stat,liquid,,,Plan Benefit,0.74,Pharmacy,0.839348880691,Pharmacy,0.59344205328,Plan Benefit,0.543425267175,Pharmacy,2,0,1,1,0,0.358197733493,15_gm,stat,products,liquid
1067,1832,ADH TOP MASTISL 2/3ML VI 0523-,adhesive topical mastisol 2/3_ml vi 0523,Supply,ONLINE,2016-09-16,vi,adhesive,topical,,Pharmacy,0.67,Supply,0.81063099512,Supply,0.563897480232,Supply,0.984196793597,Supply,3,0,1,1,1,0.589681317237,adhesive,,,
1068,2622,LORAZEPAM 2 MG/ML SOLN 10 ML VIAL[10467],lorazepam 2_mg/ml solution 10_ml vial 10467,Pharmacy,RETROSPECTIVE,2016-07-12,vial,lorazepam,10_ml,solution,Pharmacy,0.86,Pharmacy,0.980013148409,Pharmacy,0.958412208224,Pharmacy,0.999488231321,Pharmacy,4,1,1,1,1,0.949478396989,vial,lorazepam,10_ml,soln
1069,2461,POC HEMATOCRIT,point_of_care hematocrit,Monitoring,RETROSPECTIVE,2016-07-12,hematocrit,POC,,,Monitoring,0.9,Monitoring,0.883545548646,Monitoring,0.879710777638,Monitoring,0.998866389755,Monitoring,4,1,1,1,1,0.91553067901,hematocrit,poc,,
1070,1497,H IAAD EIA LAV-1 AG W/LAV-,iaad eia lav 1 ag with lavage,Laboratory,ONLINE,2016-09-19,silver,,,,Plan Benefit,0.64,Pharmacy,0.790906480022,Pharmacy,0.683830079775,Pharmacy,0.545652884365,Pharmacy,3,0,1,1,1,0.505097361041,eia,lavage,lav,iaad
1071,6492,ALBUMIN VL 25% 100ML ALBUMIN HUMAN 25% 100 ML BTL,albumin vial 25% 100 ml albumin human 25% 100 ml bottle,Pharmacy,ONLINE,2016-10-12,vial,100_ml,albumin,bottle,Pharmacy,0.73,Pharmacy,0.995790402276,Pharmacy,0.948307568433,Pharmacy,0.991880612951,Pharmacy,4,1,1,1,1,0.916494645915,vial,ml,albumin,bottle
1072,2459,P-OX SINGLE CHK,powder oximetry single check,Monitoring,RETROSPECTIVE,2016-07-12,p,single,oximetry,check,Laboratory,0.71,Monitoring,0.725812386805,Monitoring,0.750950026036,Monitoring,0.983210358732,Monitoring,3,0,1,1,1,0.614993192893,single,oximetry,powder,chk
1073,4595,DRAPE EXTREMITY LWR 88X131IN 89276 - CSC,drape extremity lower 88x131 inches 89276 central_supply service,Supply,RETROSPECTIVE,2016-07-13,drape,inches,,,Supply,0.66,Capital Equipment,0.362425897413,Supply,0.761583352208,Supply,0.971355846075,Supply,3,1,0,1,1,0.598234799571,lower,drape,service,inches
1074,2465,POC-GLUCOSE BLOOD MONITOR,point_of_care glucose blood monitor,Monitoring,RETROSPECTIVE,2016-07-12,POC,monitor,blood,glucose,Monitoring,0.82,Monitoring,0.987510823236,Monitoring,0.943818866746,Monitoring,0.999960422118,Monitoring,4,1,1,1,1,0.937822528025,point_of_care,monitor,blood,glucose
1075,1675,SURGICELE 2X3,surgicele 2x3,Supply,ONLINE,2016-08-29,2x3,surgicele,,,Supply,0.78,Supply,0.578940936868,Supply,0.158861413605,Supply,0.348832005381,Supply,4,1,1,1,1,0.466658588963,2x3,surgicele,,
1076,677,HC URINALYSIS AUTOMATED WITH MICRO,urinalysis automated with microscopy,Laboratory,ONLINE,2016-09-16,urinalysis,micro,automated,,Laboratory,0.9,Laboratory,0.945389302494,Laboratory,0.866157043347,Laboratory,0.997625154806,Laboratory,4,1,1,1,1,0.927292875162,urinalysis,microscopy,automated,
1077,25,H PUMP INFUSION DAILY,pump infusion daily,Capital Equipment,RETROSPECTIVE,2016-07-12,pump,infusion,daily,,Capital Equipment,0.84,Capital Equipment,0.741909646315,Capital Equipment,0.868379541856,Capital Equipment,0.995637143739,Capital Equipment,4,1,1,1,1,0.861481582977,pump,infusion,daily,
1078,4192,SODIUM ACETATE 2 MEQ/ML SOLN 20 ML EXTEMP,sodium acetate 2_meq/ml solution 20_ml extemp,Pharmacy,RETROSPECTIVE,2016-07-12,20_ml,soln,sodium,,Pharmacy,0.88,Pharmacy,0.734607195528,Pharmacy,0.836036474995,Pharmacy,0.975377844382,Pharmacy,4,1,1,1,1,0.856505378726,extemp,20_ml,soln,acetate
1079,4226,CRP-HIGH SENSITIVITY,c_reactive_protein high sensitivity,Laboratory,RETROSPECTIVE,2016-07-12,high,carp,sensitivity,,OR / Anesthesia / Recovery Room,0.78,Laboratory,0.943511854502,Laboratory,0.898662780178,Laboratory,0.985725031062,Laboratory,3,0,1,1,1,0.706974916435,high,c_reactive_protein,sensitivity,
1080,104,DEXTROSE 5% IN,dextrose 5% injection,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,5%,injection,dextrose,,Diluent / Flush / Irrigant,0.97,Diluent / Flush / Irrigant,0.59803489009,Pharmacy,0.49308758088,Pharmacy,0.58195615356,Diluent / Flush / Irrigant,2,1,1,0,0,0.392008722523,5%,injection,dextrose,
1081,2243,LACTATE (LACTI,lactate lactate,Laboratory,RETROSPECTIVE,2016-07-12,lactate,,,,Laboratory,0.94,Laboratory,0.826651931955,Laboratory,0.798307020981,Laboratory,0.982368366048,Laboratory,4,1,1,1,1,0.886831829746,lactate,,,
1082,6608,HCHG ANTITHROMBIN III ASSAY,antithrombin 3 assay,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,assay,antithrombin,,,Laboratory,0.77,Laboratory,0.955912229108,Laboratory,0.816032187538,Laboratory,0.99657624915,Laboratory,4,1,1,1,1,0.884630166449,assay,antithrombin,,
1083,275,SODIUM CHLORIDE 0.,sodium chloride 0,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,chloride,sodium,,,Diluent / Flush / Irrigant,0.98,Diluent / Flush / Irrigant,0.788430005152,Diluent / Flush / Irrigant,0.591313690498,Diluent / Flush / Irrigant,0.775296549312,Diluent / Flush / Irrigant,4,1,1,1,1,0.78376006124,chloride,sodium,,
1084,1580,US QUID VASC ACCESS,ultrasound guide vascular access,Radiology,ONLINE,2016-09-19,access,us,vascular,quid,Radiology,0.96,Radiology,0.961738518549,Radiology,0.792230501656,Radiology,0.997984585928,Radiology,4,1,1,1,1,0.927988401533,access,us,guide,vascular
1085,4261,AUDIT EVOKED POTENTIAL LIMITED,auditory evoked potential limited,PT / OT / Speech Therapy,RETROSPECTIVE,2016-07-12,audit,limited,evoked,,PT / OT / Speech Therapy,0.7,Procedure,0.660461921806,Procedure,0.399950585233,PT / OT / Speech Therapy,0.603111133619,PT / OT / Speech Therapy,2,1,0,0,1,0.325777783405,limited,evoked,potential,auditory
1086,5575,FENTANYL PF (SUBLIMAZE) 50 MCG/ML INJECTION 50,fentanyl partial_fill sublimaze 50 mcg/ml injection 50,Pharmacy,RETROSPECTIVE,2016-07-13,mcg,partial_fill,injection,fentanyl,OR / Anesthesia / Recovery Room,0.77,Diluent / Flush / Irrigant,0.405877080616,Pharmacy,0.82590082518,OR / Anesthesia / Recovery Room,0.789195993609,OR / Anesthesia / Recovery Room,2,1,0,0,1,0.389798998402,mcg,pf,injection,fentanyl
1087,3906,HEPARIN (PORCINE) 1 000 UNIT/ML SOLN 1 ML VIAL,heparin porcine 1 000_units/ml solution 1_ml vial,Pharmacy,RETROSPECTIVE,2016-07-12,heparin,vial,1_ml,soln,Diluent / Flush / Irrigant,0.93,Pharmacy,0.964468817642,Pharmacy,0.787830460191,Pharmacy,0.98179513207,Pharmacy,3,0,1,1,1,0.683523602476,heparin,vial,1_ml,soln
1088,5364,77959715 - TRAY MAHURKAR 13.5FRX19.5CM SE,tray mahurkar 13.5frx19.5cm set,Supply,RETROSPECTIVE,2016-07-13,set,tray,13.5frx19.5cm,mahurkar,Laboratory,0.69,Supply,0.978589311824,Supply,0.930817745286,Supply,0.99977907973,Supply,3,0,1,1,1,0.72729653421,se,tray,13.5frx19.5cm,mahurkar
1089,4635,GI LEV 2 EA ADD MIN,gastrointestinal level 2 each additional minute,Radiology,RETROSPECTIVE,2016-07-13,gastrointestinal,minutes,additional,level,OR / Anesthesia / Recovery Room,0.86,OR / Anesthesia / Recovery Room,0.457997693206,OR / Anesthesia / Recovery Room,0.73775688178,OR / Anesthesia / Recovery Room,0.97797963654,OR / Anesthesia / Recovery Room,4,1,1,1,1,0.758433552882,gi,additional,minute,lev
1090,3168,TRAY TRACH CARE DISP,tray tracheostomy care disposable,Supply,RETROSPECTIVE,2016-07-12,tracheostomy,disposable,tray,care,Supply,0.86,Supply,0.847795762987,Supply,0.866013902321,Supply,0.983543215648,Supply,4,1,1,1,1,0.889338220239,trach,disp,tray,care
1091,679,HC US ECHOCARDIOGRAPHY LIMITED,ultrasound echocardiography limited,Radiology,ONLINE,2016-09-16,echocardiography,us,limited,,Cardiology,0.85,Radiology,0.498872685047,Radiology,0.523062859107,Radiology,0.50611663248,Radiology,3,0,1,1,1,0.382013044159,echocardiography,us,limited,
