Unnamed: 0,DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Voting Algorithm,Sum Correct,Correct_Jaro,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4,Match,kind of voting
699,6183,CALCIUM GLUCONATE 100 MG/M,calcium gluconate 100_mg/m,Pharmacy,ONLINE,19/09/2016,calcium,100_mg/m,gluconate,,Pharmacy,0.94,Pharmacy,0.922630542119,Pharmacy,0.999949119035,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.954193220385,calcium,100_mg/m,gluconate,,1,all agree
700,998,MAGNESIUM HYDROXIDE 400 MG/5 ML SUSP,magnesium hydroxide 400_mg/5_ml suspension,Pharmacy,RETROSPECTIVE,12/07/2016,suspension,hydroxide,magnesium,400_mg/5_ml,Pharmacy,0.92,Pharmacy,0.908070048233,Pharmacy,0.999695257924,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.942588435386,susp,hydroxide,magnesium,400_mg/5_ml,1,all agree
701,5299,HC GLUCOSE BLD QUANT,glucose blood quantitative,Laboratory,ONLINE,16/09/2016,quant,bld,glucose,,Laboratory,0.92,Laboratory,0.897746423195,Laboratory,0.999969840279,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.939238754492,quant,bld,glucose,,1,all agree
702,1034,PANTOPRAZOLE 2MG/ML COMPOUND; PANTOPRAZOLE (PROTONIX) 40 MG/20 ML,pantoprazole 2_mg/ml compound pantoprazole protonix 40_mg/20_ml,Pharmacy,RETROSPECTIVE,12/07/2016,protonix,pantoprazole,,,Pharmacy,0.74,Pharmacy,0.973640003803,Pharmacy,0.999997223125,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.904545742309,pantoprazole,,,,1,all agree
703,4921,CREAM ILEX 2.0 OZ. TUBE,cream ilex 2.0 ounce tube,Supply,ONLINE,16/09/2016,tube,ounce,ilex,cream,Supply,0.71,Supply,0.847069719595,Supply,0.703108769625,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.75339282974,tube,ounce,cream,,1,all agree
704,4722,ANTI-PHOSPHATIDYL,anti phosphatidyl,Laboratory,ONLINE,16/09/2016,phosphatidyl,anti,,,Diluent / Flush / Irrigant,0.71,Laboratory,0.730978962213,Laboratory,0.879395242632,Laboratory,"Logistic, DeepNN",2,0,1,1,0.536791401615,phosphatidyl,anti,,,1,jaro disagree
705,926,DEFIBROTIDE INJ MT2,defibrotide injection mt2,Pharmacy,RETROSPECTIVE,12/07/2016,mt2,injection,defibrotide,,Pharmacy,0.73,Pharmacy,0.903055151756,Pharmacy,0.998548072975,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.87720107491,mt2,inj,defibrotide,,1,all agree
706,2156,SUCTION ONLY,suction only,Respiratory Therapy,RETROSPECTIVE,12/07/2016,suction,,,,Respiratory Therapy,0.86,Supply,0.765992578505,Supply,0.996701631616,Supply,"Logistic, DeepNN",2,0,1,1,0.587564736707,suction,,,,0,jaro disagree
707,5974,SODIUM CHLORIDE 4 MEQ/ML SOLP,sodium_chloride 4_meq/ml solution,Pharmacy,ONLINE,16/09/2016,chloride,solution,4_meq/ml,sodium,Pharmacy,0.96,Pharmacy,0.780049849121,Pharmacy,0.963399098633,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.901149649251,solution,4_meq/ml,sodium_chloride,,1,all agree
708,2656,HC TCD STD ICRA ART EMBOLI DETCJ W/O IV MBUBB NJX,transcranial standard intracranial arteries emoli detection without intravenous microbubble injection,Radiology,RETROSPECTIVE,12/07/2016,without,iv,std,,Monitoring,0.71,Radiology,0.710190491722,Radiology,0.981184947821,Radiology,"Logistic, DeepNN",2,0,1,1,0.563791813181,without,injection,arteries,iv,1,jaro disagree
709,5376,HC SELF CARE HOME MGMNT OT,self care home management occupational_therapy,PT / OT / Speech Therapy,ONLINE,16/09/2016,home,self,ot,care,PT / OT / Speech Therapy,0.76,PT / OT / Speech Therapy,0.839979894378,PT / OT / Speech Therapy,0.99978040473,PT / OT / Speech Therapy,"Jaro, Logistic, DeepNN",3,1,1,1,0.86658676637,home,self,management,ot,1,all agree
710,578,HC CALCIUM  IONIZED  WB,calcium ionized whole_blood,Laboratory,RETROSPECTIVE,12/07/2016,calcium,ionized,WB,,Laboratory,0.96,Laboratory,0.903009674639,Laboratory,0.99753632723,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.953515333956,calcium,ionized,wb,,1,all agree
711,2265,FLUOROSCOPY GREATER THAN 1HR,fluoroscopy greater than 1hr,Radiology,RETROSPECTIVE,12/07/2016,1hr,fluoroscopy,greater,,Supply,0.69,Radiology,0.381482174713,Radiology,0.501887514768,Radiology,"Logistic, DeepNN",2,0,1,1,0.29445656316,1hr,fluoroscopy,greater,,1,jaro disagree
712,1954,HC 97116 PT GAIT TRAINING EA 15 MIN,patient gait training each 15 minutes,PT / OT / Speech Therapy,RETROSPECTIVE,12/07/2016,min,,,,PT / OT / Speech Therapy,0.79,PT / OT / Speech Therapy,0.705604201612,PT / OT / Speech Therapy,0.981644505454,PT / OT / Speech Therapy,"Jaro, Logistic, DeepNN",3,1,1,1,0.825749569022,min,training,pt,gait,1,all agree
713,6223,FORMULA: ELECARE JR 30 KCA,formula elecare jr 30 kca,Supply,ONLINE,19/09/2016,elecare,formula,kca,jr,Supply,0.92,Pharmacy,0.456404046141,Pharmacy,0.987904367708,Pharmacy,"Logistic, DeepNN",2,0,1,1,0.48143613795,elecare,formula,kca,jr,0,jaro disagree
714,6212,EEG,electroencephalogram,Procedure,ONLINE,19/09/2016,eeg,,,,Cardiology,0.78,Laboratory,0.472784369238,Laboratory,0.801328468363,Laboratory,"Logistic, DeepNN",2,0,1,1,0.4247042792,eeg,,,,0,jaro disagree
715,5909,ROOM 532 D,room 532 d,Room and Board,ONLINE,16/09/2016,room,,,,Room and Board,0.92,Room and Board,0.790192184515,Room and Board,0.991960596254,Room and Board,"Jaro, Logistic, DeepNN",3,1,1,1,0.900717593589,room,,,,1,all agree
716,6025,SUSCEPTIBILITY MICRODILUTION PER PLATE ZZ00 TO,susceptibility microdilution per plate zz00 to,Laboratory,ONLINE,16/09/2016,per,,,,Laboratory,0.81,Laboratory,0.751425004663,Laboratory,0.718881603641,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.760102202768,per,,,,1,all agree
717,5058,DRESSING AQUAGUARD 7X7 OWEN,dressing aquaguard 7x7 owen,Supply,ONLINE,16/09/2016,7x7,owen,aquaguard,dressing,Supply,0.8,Supply,0.926131838723,Supply,0.999828094896,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.908653311206,7x7,owen,aquaguard,dressing,1,all agree
718,3792,BLOOD CULTURE AEROBIC,blood culture aerobic,Laboratory,RETROSPECTIVE,13/07/2016,aerobic,culture,blood,,Laboratory,0.85,Laboratory,0.975089563509,Laboratory,0.999985499128,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.941691687546,aerobic,culture,blood,,1,all agree
719,3901,FIRST 1/2 HOUR GEN,first 1/2 hour general,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,general,02/Jan,hour,first,OR / Anesthesia / Recovery Room,0.72,OR / Anesthesia / Recovery Room,0.616580294583,OR / Anesthesia / Recovery Room,0.997480380803,OR / Anesthesia / Recovery Room,"Jaro, Logistic, DeepNN",3,1,1,1,0.778020225129,gen,1/2,hour,first,1,all agree
720,415,HC-(EACH ADDTL MINUTE) NITRIC OXIDE THERAPY & GAS,each additional minute nitric oxide therapy & gas,Plan Benefit,RETROSPECTIVE,12/07/2016,additional,gas,oxide,therapy,Room and Board,0.73,Plan Benefit,0.91785952201,Plan Benefit,0.999945396831,Plan Benefit,"Logistic, DeepNN",2,0,1,1,0.639268306281,additional,gas,oxide,therapy,1,jaro disagree
721,2056,SODIUM CHLORIDE 0.9% SOLP 250 ML FLEX CONT,sodium_chloride 0.9% solution 250_ml flex cont,Diluent / Flush / Irrigant,ONLINE,16/09/2016,250_ml,chloride,solution,flex,Diluent / Flush / Irrigant,0.98,Diluent / Flush / Irrigant,0.853105390905,Diluent / Flush / Irrigant,0.979931990865,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.937679127257,250_ml,cont,solution,flex,1,all agree
722,6185,CARNITINE TOTAL AND FREE,carnitine total and free,Laboratory,ONLINE,19/09/2016,carnitine,total,free,,Respiratory Therapy,0.74,Laboratory,0.936870303347,Laboratory,0.999977488919,Laboratory,"Logistic, DeepNN",2,0,1,1,0.645615930755,carnitine,total,free,,1,jaro disagree
723,2297,MS CLOTH 2% GLUCO CHLOR 2P,med_surg cloth 2% glucose chloride 2_pack,Pharmacy,RETROSPECTIVE,12/07/2016,chlor,glucose,,,Monitoring,0.67,Supply,0.848196396822,Supply,0.963238269051,Supply,"Logistic, DeepNN",2,0,1,1,0.603811555291,chlor,glucose,,,0,jaro disagree
724,5820,PNEUMOCOCCAL CONJUGATE 13-VALENT VACCINE 0.5 ML,pneumococcal conjugate 13 valent vaccine 0.5_ml,Pharmacy,ONLINE,16/09/2016,vaccine,,,,Laboratory,0.77,Pharmacy,0.698253262628,Pharmacy,0.998891844175,Pharmacy,"Logistic, DeepNN",2,0,1,1,0.565715035601,vaccine,,,,1,jaro disagree
725,1960,TREATMENT/SWALLOWING,treatment/swallowing,PT / OT / Speech Therapy,RETROSPECTIVE,12/07/2016,treatment,swallowing,,,PT / OT / Speech Therapy,0.9,Respiratory Therapy,0.589554254078,PT / OT / Speech Therapy,0.518000438058,PT / OT / Speech Therapy,"Jaro, DeepNN",2,1,0,1,0.472666812686,swallowing,treatment,,,1,logistic disagree
726,4681,AEROCHAMBER DEVICE,aerochamber device,Supply,ONLINE,16/09/2016,aerochamber,device,,,PT / OT / Speech Therapy,0.73,Supply,0.763965889758,Supply,0.95420851023,Supply,"Logistic, DeepNN",2,0,1,1,0.572724799996,aerochamber,device,,,1,jaro disagree
727,3773,ASPIRIN 81 MG CHEW TAB,aspirin 81_mg chew tablet,Pharmacy,RETROSPECTIVE,13/07/2016,chew,81_mg,tablet,aspirin,Pharmacy,0.96,Pharmacy,0.958918000186,Pharmacy,0.999970599494,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.97296286656,chew,81_mg,tab,aspirin,1,all agree
728,5647,METHADONE 10 MG/ML SOLN,methadone 10_mg/ml solution,Pharmacy,ONLINE,16/09/2016,10_mg/ml,methadone,soln,,Pharmacy,0.98,Pharmacy,0.958719153907,Pharmacy,0.999439414753,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.979386189553,10_mg/ml,methadone,soln,,1,all agree
729,2002,LISINOPRIL 5 MG TAB,lisinopril 5_mg tablet,Pharmacy,RETROSPECTIVE,12/07/2016,5_mg,tab,lisinopril,,Pharmacy,1.0,Pharmacy,0.937480848683,Pharmacy,0.999890050554,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.979123633079,5_mg,tab,lisinopril,,1,all agree
730,5940,SHEATH,sheath,Supply,ONLINE,16/09/2016,sheath,,,,Supply,0.8,Supply,0.804395434344,Supply,0.997831383827,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.86740893939,sheath,,,,1,all agree
731,1331,DSG ABD 8X10,dressing abdomen 8x10,Supply,RETROSPECTIVE,12/07/2016,8x10,abdominal,dressing,,Supply,0.76,Supply,0.842166046322,Supply,0.999699448701,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.867288498341,8x10,abd,dsg,,1,all agree
732,3252,EEG AWAKE AND ASLEEP 20-40 MIN,electroencephalogram awake and asleep 20 40 minutes,Procedure,RETROSPECTIVE,13/07/2016,eeg,asleep,awake,min,Diluent / Flush / Irrigant,0.69,PT / OT / Speech Therapy,0.417805043854,OR / Anesthesia / Recovery Room,0.334992343023,Diluent / Flush / Irrigant,Jaro,1,1,0,0,0.23,eeg,asleep,awake,min,0,all disagree
733,3725,ACETAMINOPHEN 325 MG TABLET,acetaminophen 325_mg tablet,Pharmacy,RETROSPECTIVE,13/07/2016,325_mg,tablet,acetaminophen,,Pharmacy,0.96,Pharmacy,0.96864247171,Pharmacy,0.999991158689,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.976211210133,325_mg,tablet,acetaminophen,,1,all agree
734,1923,GENTAMICIN UP TO 90 MG,gentamicin up to 90_mg,Pharmacy,RETROSPECTIVE,12/07/2016,gentamicin,90_mg,,,Pharmacy,0.81,Pharmacy,0.934379719815,Pharmacy,0.999923100832,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.914767606882,gentamicin,90_mg,,,1,all agree
735,2705,27102000 - XR CHEST 2 VWS PA LATERAL,x-ray chest 2 views posterior_anterior lateral,Radiology,RETROSPECTIVE,13/07/2016,chest,,,,Radiology,0.8,Radiology,0.808421065248,Radiology,0.999386386989,Radiology,"Jaro, Logistic, DeepNN",3,1,1,1,0.869269150746,chest,views,,,1,all agree
736,4,ALARIS PUMP IV,alaris pump intravenous,Capital Equipment,RETROSPECTIVE,12/07/2016,pump,alaris,intravenous,,Capital Equipment,0.97,Capital Equipment,0.686720350947,Capital Equipment,0.935849668705,Capital Equipment,"Jaro, Logistic, DeepNN",3,1,1,1,0.864190006551,pump,alaris,iv,,1,all agree
737,297,SODIUM CHLORIDE 0.9% 100ML 0264-1800-32,sodium chloride 0.9% 100_ml 264 1800 32,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,100_ml,chloride,sodium,,Diluent / Flush / Irrigant,0.9,Diluent / Flush / Irrigant,0.840483382363,Diluent / Flush / Irrigant,0.995821589729,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.912101657364,0.9%,100_ml,chloride,sodium,1,all agree
738,5412,HC URINALYSIS AUTOMATED WITH MICRO,urinalysis automated with microscopy,Laboratory,ONLINE,16/09/2016,urinalysis,micro,automated,,Laboratory,0.9,Laboratory,0.910077294992,Laboratory,0.999972251758,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.93668318225,urinalysis,microscopy,automated,,1,all agree
739,5255,HC CBC AUTO WO DIFF,complete_blood_count automated without differential,Laboratory,ONLINE,16/09/2016,cbc,without,diff,automated,Laboratory,0.93,Laboratory,0.931748817844,Laboratory,0.999997922557,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.953915580134,cbc,diff,without,automated,1,all agree
740,2792,69884001 - AMIKACIN,amikacin,Pharmacy,RETROSPECTIVE,13/07/2016,amikacin,,,,PT / OT / Speech Therapy,0.69,Pharmacy,0.841619524447,Pharmacy,0.982132523494,Pharmacy,"Logistic, DeepNN",2,0,1,1,0.607917349314,amikacin,,,,1,jaro disagree
741,2341,INDIV. EXER. PER 15 MIN. (OT),individual exercise per 15 minutes occupational_therapy,PT / OT / Speech Therapy,RETROSPECTIVE,12/07/2016,occupational_therapy,per,,,PT / OT / Speech Therapy,0.91,PT / OT / Speech Therapy,0.842721175279,PT / OT / Speech Therapy,0.99992806222,PT / OT / Speech Therapy,"Jaro, Logistic, DeepNN",3,1,1,1,0.917549745833,occupational_therapy,individual,minutes,per,1,all agree
742,492,SILDENAFIL 2MG/ML 5ML LI,sildenafil 2_mg/ml 5_ml li,Plan Benefit,RETROSPECTIVE,12/07/2016,li,2_mg/ml,sildenafil,5_ml,Plan Benefit,0.87,Plan Benefit,0.685448402805,Plan Benefit,0.989151298929,Plan Benefit,"Jaro, Logistic, DeepNN",3,1,1,1,0.848199900578,li,2_mg/ml,sildenafil,5_ml,1,all agree
743,2897,C-REACTIVE PROTEIN,c-reactive protein,Laboratory,RETROSPECTIVE,13/07/2016,reactive,protein,,,Laboratory,0.98,Laboratory,0.920774768125,Laboratory,0.998754674901,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.966509814342,protein,c-reactive,,,1,all agree
744,4726,ARM RESTRAINT,arm restraint,Supply,ONLINE,16/09/2016,restraint,arm,,,Laboratory,0.81,Supply,0.329357007507,PT / OT / Speech Therapy,0.278914112347,Laboratory,Jaro,1,1,0,0,0.27,restraint,arm,,,0,all disagree
745,1853,POTASSIUM ISTAT,potassium istat,Monitoring,RETROSPECTIVE,12/07/2016,potassium,istat,,,Monitoring,0.9,Laboratory,0.581142293378,Laboratory,0.883630716079,Laboratory,"Logistic, DeepNN",2,0,1,1,0.488257669819,potassium,istat,,,0,jaro disagree
746,1462,REAGENT STRIP,reagent strip,Supply,RETROSPECTIVE,12/07/2016,reagent,strip,,,Supply,0.79,Supply,0.797358467228,Supply,0.998044510551,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.861800992593,reagent,strip,,,1,all agree
747,4400,PULL UP ADULT MED PKG,pull up adult medium package,Supply,ONLINE,24/08/2016,pull,med,adult,pkg,Capital Equipment,0.67,Supply,0.876979580782,Supply,0.988691038536,Supply,"Logistic, DeepNN",2,0,1,1,0.621890206439,pull,medium,adult,pkg,1,jaro disagree
748,3756,AMYLASE,amylase,Laboratory,RETROSPECTIVE,13/07/2016,amylase,,,,Laboratory,0.93,Laboratory,0.914790568888,Laboratory,0.940141885338,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.928310818075,amylase,,,,1,all agree
749,3347,HB TUMOR SETUP,tumor setup,Radiology,RETROSPECTIVE,13/07/2016,tumor,setup,,,Procedure,0.76,Radiology,0.568254936368,Radiology,0.76598276824,Radiology,"Logistic, DeepNN",2,0,1,1,0.444745901536,tumor,setup,,,1,jaro disagree
750,6295,SEDIMENTATION RATE RBC AUT,sedimentation rate red_blood_cell automated,Laboratory,ONLINE,19/09/2016,sedimentation,rate,aut,rbc,Laboratory,0.93,Laboratory,0.704705512483,Blood Products,0.508238753239,Laboratory,"Jaro, Logistic",2,1,1,0,0.544901837494,sedimentation,rate,automated,rbc,1,deepnn disagree
751,293,SODIUM CHLORIDE 0.9% 0.9% SOLN,sodium chloride 0.9% 0.9% solution,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,chloride,solution,sodium,,Diluent / Flush / Irrigant,0.97,Diluent / Flush / Irrigant,0.785076094229,Diluent / Flush / Irrigant,0.992803821468,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.915959971899,chloride,soln,sodium,,1,all agree
752,1043,PREMASOL 10% 1L BY ML,premasol 10% 1l by ml,Pharmacy,RETROSPECTIVE,12/07/2016,ml,bay,premasol,1l,Pharmacy,1.0,Pharmacy,0.963951322354,Pharmacy,0.999447404359,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.987799575571,ml,1l,premasol,10%,1,all agree
753,6166,ALBUMIN 25 % SOLP,albumin 25% solution,Pharmacy,ONLINE,19/09/2016,albumin,solution,25%,,Pharmacy,0.98,Pharmacy,0.77598326736,Pharmacy,0.9936658098,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.916549692387,albumin,solution,25%,,1,all agree
754,416,HCHG DAILY NO  PER HOUR,daily nitric_oxide per hour,Plan Benefit,RETROSPECTIVE,12/07/2016,hour,per,daily,nitric_oxide,Plan Benefit,1.0,Plan Benefit,0.796694662519,Plan Benefit,0.852278119666,Plan Benefit,"Jaro, Logistic, DeepNN",3,1,1,1,0.882990927395,hour,per,daily,no,1,all agree
755,5510,HEPATIC FUNCTION,hepatic function,Laboratory,ONLINE,16/09/2016,function,hepatic,,,Laboratory,0.92,Laboratory,0.937454728588,Laboratory,0.999900499887,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.952451742825,function,hepatic,,,1,all agree
756,339,STERILE WATER FOR INJECTION 10,sterile water for injection 10,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,water,injection,sterile,,Diluent / Flush / Irrigant,0.93,Diluent / Flush / Irrigant,0.434126867654,Diluent / Flush / Irrigant,0.558307805631,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.640811557761,water,injection,sterile,,1,all agree
757,5911,ROOM 8016,room 8016,Room and Board,ONLINE,16/09/2016,room,,,,Room and Board,0.87,Room and Board,0.790192184515,Room and Board,0.991960596254,Room and Board,"Jaro, Logistic, DeepNN",3,1,1,1,0.884050926923,room,,,,1,all agree
758,2203,TOBRAMYCIN 40 MG/ML SOLN 3,tobramycin 40_mg/ml solution 3,Pharmacy,RETROSPECTIVE,12/07/2016,40_mg/ml,tobramycin,soln,,Pharmacy,0.92,Pharmacy,0.97892745832,Pharmacy,0.999948833062,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.966292097127,40_mg/ml,tobramycin,soln,,1,all agree
759,4069,IV 0.9% NACL 500 ML,intravenous 0.9% sodium_chloride 500_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,13/07/2016,0.90%,500_ml,intravenous,sodium_chloride,Diluent / Flush / Irrigant,0.98,Diluent / Flush / Irrigant,0.738374675769,Diluent / Flush / Irrigant,0.96952939335,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.89596802304,0.9%,500_ml,iv,nacl,1,all agree
760,4327,VENT ADULT MGMT INITIAL 0-,ventilator adult management initial 0,Respiratory Therapy,RETROSPECTIVE,13/07/2016,ventilator,initial,management,adult,Respiratory Therapy,0.78,Respiratory Therapy,0.754754522859,Respiratory Therapy,0.996209166166,Respiratory Therapy,"Jaro, Logistic, DeepNN",3,1,1,1,0.843654563008,ventilator,initial,mgmt,adult,1,all agree
761,4690,ALBUTEROL 90 MCG/PUFF HFAA 8.5 G CANISTER,albuterol 90 microgram/puff hfaa 8.5 gram canister,Pharmacy,ONLINE,16/09/2016,albuterol,microgram,,,Laboratory,0.7,Pharmacy,0.88071754985,Pharmacy,0.999411755062,Pharmacy,"Logistic, DeepNN",2,0,1,1,0.626709768304,albuterol,microgram,gram,,1,jaro disagree
762,4638,PROCE RED CELL LEUKOREDUCE,processed red cell leukoreduced,Blood Products,ONLINE,01/09/2016,proce,cell,leukoreduced,red,Blood Products,0.81,Laboratory,0.530024654776,Blood Products,0.925284273554,Blood Products,"Jaro, DeepNN",2,1,0,1,0.578428091185,cell,leukoreduced,processed,red,1,logistic disagree
763,3656,77020121 - VISE MULTI-TORQUE,vise multiple torque,Supply,RETROSPECTIVE,13/07/2016,torque,multiple,vise,,Supply,0.71,Supply,0.777320901952,Supply,0.942635489649,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.809985463867,torque,multiple,vise,,1,all agree
764,2860,ANAERO CULT ISO & PRESUMPT ID,anaerobic culture isolate and presumptive identification,Laboratory,RETROSPECTIVE,13/07/2016,&,anaerobic,presumptive,iso,Laboratory,0.84,Laboratory,0.970847331648,Laboratory,0.999996905366,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.936948079005,culture,isolate,presumptive,,1,all agree
765,2132,SUTURE 1 ETHIBOND X865H,suture 1 ethibond x865h,Supply,RETROSPECTIVE,12/07/2016,x865h,ethibond,suture,,Supply,0.77,Supply,0.764281051451,Supply,0.998175683424,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.844152244958,x865h,ethibond,suture,,1,all agree
766,1262,TRANSFUSION,transfusion,Nursing Services,RETROSPECTIVE,12/07/2016,transfusion,,,,Nursing Services,0.84,Laboratory,0.561331073505,Blood Products,0.598181088795,Nursing Services,Jaro,1,1,0,0,0.28,transfusion,,,,1,all disagree
767,2806,77072669 - SYRINGE HYPO 10ML DISP,syringe hypodermic_ 10_ml disposable,Supply,RETROSPECTIVE,13/07/2016,syringe,disposable,hypodermic_injection,10_ml,Supply,0.75,Supply,0.734252919416,Supply,0.600059431484,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.694770783633,syringe,10_ml,hypodermic_,disp,1,all agree
768,5995,SPCL STN 2 I&R EXCPT MICRO,special stain 2 i&r except micro,Laboratory,ONLINE,16/09/2016,stn,,,,Radiology,0.7,Laboratory,0.667838767237,Laboratory,0.991524677306,Laboratory,"Logistic, DeepNN",2,0,1,1,0.553121148181,micro,stn,special,,1,jaro disagree
769,3543,15610212 - VASOPRESSIN 20U/ML 1ML,vasopressin 20_units/ml 1_ml,Pharmacy,RETROSPECTIVE,13/07/2016,20_units/ml,1_ml,vasopressin,,Diluent / flush / Irrigant,0.71,Pharmacy,0.948567662913,Pharmacy,0.998878615158,Pharmacy,"Logistic, DeepNN",2,0,1,1,0.649148759357,20_units/ml,1_ml,vasopressin,,1,jaro disagree
770,4701,AMIODARONE IN 5% DEXTROSE 150 MG/100 ML (1.5 MG/ML) SOLN,amiodarone in 5% dextrose 150_mg/100_ml 1.5_mg/ml solution,Pharmacy,ONLINE,16/09/2016,dextrose,soln,,,Pharmacy,0.76,Pharmacy,0.8922296105,Pharmacy,0.985711605257,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.879313738586,dextrose,soln,,,1,all agree
771,1176,COMPRESSED AIR - M/S,compressed air m/sigma,Respiratory Therapy,RETROSPECTIVE,12/07/2016,m,s,compressed,air,Respiratory Therapy,0.88,Supply,0.607183815816,Supply,0.786500633895,Supply,"Logistic, DeepNN",2,0,1,1,0.464561483237,sigma,m,compressed,air,0,jaro disagree
772,2235,SOLN IV NSS 1000ML 2B1324,solution intravenous normal_saline_sterile 1000_ml 2b1324,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,soln,1000_ml,iv,,Diluent / Flush / Irrigant,0.74,Diluent / Flush / Irrigant,0.695240743398,Diluent / Flush / Irrigant,0.989609177469,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.808283306956,soln,1000_ml,iv,,1,all agree
773,331,SOL IRRIG WATER 3.5OZ-1939,solution irrigation water 3.5oz 1939,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,water,irrigation,solution,,Diluent / Flush / Irrigant,0.65,Diluent / Flush / Irrigant,0.801865958853,Diluent / Flush / Irrigant,0.993733332998,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.81519976395,water,irrig,3.5oz,sol,1,all agree
774,1701,METHEMOGLOBIN COOX,methemoglobin co-oximetry,Laboratory,RETROSPECTIVE,12/07/2016,methemoglobin,co-oximetry,,,Laboratory,0.83,Monitoring,0.714851006591,Monitoring,0.877261999337,Monitoring,"Logistic, DeepNN",2,0,1,1,0.530704335309,methemoglobin,coox,,,0,jaro disagree
