,Unnamed: 0,Original Description,Normalized Description,Charge Class,Predicted_Class_Jaro,Prob_Jaro,Correct_Jaro,Predicted_Class_SVM,Prob_SVM,Correct_SVM,Predicted_Class_Naive,Prob_Naive,Correct_Naive,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Correct_Logistic_OvR,Predicted_Class_Randomforest,Prob_Randomforest,Correct_Randomforest,Predicted_Class_DeepNN,Prob_DeepNN,Correct_DeepNN,Predicted_Class_kNN,Prob_kNN,Correct_kNN,Predicted_Class_LDA,Prob_LDA,Correct_LDA,Predicted_Class_XGBoost,Prob_XGBoost,Correct_XGBoost,Voted Output,Confidence Score
405,3871,RED BLOOD CELLS - LR - IRR - CKBC,red blood cells leukocyte_reduced irrigation ckbc,Blood Products,Blood Products,1.0,1,Blood Products,0.966077590275,1,Laboratory,0.90658559099,0,Blood Products,0.870825108071,1,Laboratory,0.6,0,Blood Products,0.999584450758,1,Blood Products,0.7,1,Blood Products,0.999436309662,1,Blood Products,1.0,1,Blood Products,0.933703351252
406,2959,SPCL STN 2 I&R EXCPT MICRO,special stain 2 i&r except micro,Laboratory,Laboratory,1.0,1,Supply,0.404691775786,0,Supply,0.922611584997,0,Laboratory,0.473201467787,1,Supply,0.4,0,Laboratory,0.958556219524,1,Supply,0.7,0,Laboratory,0.999917577593,1,Laboratory,0.995485603809,1,Laboratory,0.885432173743
407,1300,P500 OVERLAY MATTRESS,p500 overlay mattress,Capital Equipment,Capital Equipment,1.0,1,Supply,0.630683851301,0,Supply,0.994328762206,0,Supply,0.690962234899,0,Supply,0.8,0,Supply,0.902938231587,0,Supply,0.9,0,Capital Equipment,0.820137681252,1,Capital Equipment,0.999782145023,1,Supply,0.819818846665
408,4649,86653000 - PHYSICAL THERAPY RE-EVALUATION,physical_therapy evaluation,PT / OT / Speech Therapy,PT / OT / Speech Therapy,1.0,1,PT / OT / Speech Therapy,0.950451857028,1,PT / OT / Speech Therapy,0.99957584214,1,PT / OT / Speech Therapy,0.817540584455,1,PT / OT / Speech Therapy,0.9,1,PT / OT / Speech Therapy,0.968699616988,1,PT / OT / Speech Therapy,0.8,1,PT / OT / Speech Therapy,0.999843153209,1,PT / OT / Speech Therapy,0.959143102169,1,PT / OT / Speech Therapy,0.932806017332
409,530,PACK PERI/GYN (LITH SHEET W/ A,pack peri gynecology lith sheet,Supply,Supply,1.0,1,Supply,0.972524738542,1,Supply,0.998851621379,1,Supply,0.910219189083,1,Supply,0.9,1,Supply,0.993476676709,1,Supply,0.9,1,Supply,0.999994153092,1,Supply,0.99994468689,1,Supply,0.963890118411
410,222,C- SPECIMEN-COLLECT-FEE,specimen collection fee,Nursing Services,Nursing Services,1.0,1,Nursing Services,0.786658878435,1,Supply,0.624065942899,0,Nursing Services,0.669508732432,1,Nursing Services,0.5,1,Nursing Services,0.583983660239,1,Room and Board,0.3,0,Nursing Services,0.99996152822,1,Nursing Services,0.998018980026,1,Nursing Services,0.791161682765
411,1897,HB GRAFT 1X3 IN SUTURABLE MATRIX REGEN DURAL COL,graft 1x3 inches suturable matrix regenerative dural coil,Implant,Implant,1.0,1,Implant,0.466230264177,1,Supply,0.995605423898,0,Supply,0.531749051224,0,Radiology,0.3,0,Implant,0.789414420965,1,Supply,0.5,0,Implant,0.52993643883,1,Implant,0.998043894768,1,Implant,0.756725003748
412,2436,IV HYDRAT EA ADD HR,intravenous hydration additional hour,Nursing Services,Nursing Services,1.0,1,Nursing Services,0.452573503118,1,OR / Anesthesia / Recovery Room,0.954166742811,0,OR / Anesthesia / Recovery Room,0.472740132901,0,Diluent / Flush / Irrigant,0.3,0,Nursing Services,0.567162494526,1,Nursing Services,0.6,1,OR / Anesthesia / Recovery Room,0.999994176701,0,OR / Anesthesia / Recovery Room,0.838402032852,0,OR / Anesthesia / Recovery Room,0.816325771316
413,831,TBG IV PUMP BURETTE,tubing intravenous pump burette,Supply,Supply,1.0,1,Supply,0.75145845351,1,Supply,0.998382061091,1,Supply,0.569373592761,1,Supply,0.4,1,Supply,0.755971739494,1,Supply,0.6,1,Capital Equipment,0.501100301638,0,Supply,0.999999880791,1,Supply,0.759398215956
414,4866,GLUCOSE  BLOOD METER ASSA,glucose blood meter assay,Monitoring,Monitoring,1.0,1,Monitoring,0.909673611899,1,Laboratory,0.546276459996,0,Monitoring,0.597670719869,1,Laboratory,0.7,0,Monitoring,0.508211697289,1,Monitoring,0.7,1,Monitoring,0.500005407477,1,Monitoring,0.999674797058,1,Monitoring,0.745033747656
415,4209,HCHG GRAM STAIN,gram stain,OR / Anesthesia / Recovery Room,OR / Anesthesia / Recovery Room,1.0,1,Laboratory,0.870531125665,0,Laboratory,0.979748670348,0,Laboratory,0.820199752807,0,Laboratory,0.9,0,Laboratory,0.971750106074,0,Laboratory,0.8,0,Laboratory,0.999990495009,0,Laboratory,0.999997615814,0,Laboratory,0.917777220715
416,3077,HYPERFIBRINOLYSIS (APTEM),hyperfibrinolysis aptem,Laboratory,Laboratory,1.0,1,Laboratory,0.83935600928,1,Laboratory,0.993147903452,1,Laboratory,0.837984118222,1,Laboratory,0.4,1,Laboratory,0.971566633172,1,Laboratory,0.7,1,Laboratory,0.998585301387,1,Laboratory,0.732277691364,1,Laboratory,0.830324184097
417,3087,WCH HEPARIN 10U/ML PF 1ML,heparin 10_units/ml partial_fill 1_ml,Diluent / Flush / Irrigant,Diluent / Flush / Irrigant,1.0,1,Diluent / Flush / Irrigant,0.883701154857,1,Diluent / Flush / Irrigant,0.995925643656,1,Diluent / Flush / Irrigant,0.82980943012,1,Diluent / Flush / Irrigant,0.7,1,Diluent / Flush / Irrigant,0.989168907431,1,Diluent / Flush / Irrigant,0.8,1,Diluent / Flush / Irrigant,0.584468410426,1,Diluent / Flush / Irrigant,1.0,1,Diluent / Flush / Irrigant,0.86478594961
418,4423,BED BARIMAX RNTL,bed barimax rental,Capital Equipment,Capital Equipment,1.0,1,Supply,0.571833935161,0,Supply,0.986863792162,0,Supply,0.667464888207,0,Supply,0.7,0,Supply,0.749815473881,0,Room and Board,0.6,0,Supply,0.921146575662,0,Supply,0.81620901823,0,Supply,0.773333383329
419,810,NITRIC OXIDE (SU,nitric oxide supply,Plan Benefit,Plan Benefit,1.0,1,Plan Benefit,0.947614314486,1,Plan Benefit,0.997208640343,1,Plan Benefit,0.697910381008,1,Plan Benefit,0.6,1,Plan Benefit,0.997928631913,1,Plan Benefit,1.0,1,Plan Benefit,0.999030229024,1,Plan Benefit,0.999924659729,1,Plan Benefit,0.915512984056
420,1764,TC HEMATOCRIT (EPOC),hematocrit enterprise_point_of_care,Monitoring,Monitoring,1.0,1,Laboratory,0.335627852182,0,Monitoring,0.641680093841,1,Monitoring,0.621385398887,1,Laboratory,0.3,0,Monitoring,0.590711914125,1,Monitoring,0.6,1,OR / Anesthesia / Recovery Room,0.481108761592,0,Monitoring,0.725052833557,1,Monitoring,0.696471706735
421,2550,HB HOLDER TB DALE ADLT W1IN TRACH,holder tube dale adult w1 inches tracheostomy,Supply,Supply,1.0,1,Supply,0.946525318212,1,Supply,0.999966553148,1,Supply,0.89591383913,1,Supply,0.7,1,Supply,0.982435907437,1,Supply,0.7,1,Supply,0.830520426264,1,Supply,1.0,1,Supply,0.895040227132
422,4968,IPPB INITTAL,intermittent_positive_pressure_breathing initial,Respiratory Therapy,Respiratory Therapy,1.0,1,Respiratory Therapy,0.922807851257,1,Respiratory Therapy,0.506449412229,1,Respiratory Therapy,0.752107953167,1,Respiratory Therapy,0.6,1,Respiratory Therapy,0.996581818971,1,Respiratory Therapy,0.7,1,Respiratory Therapy,0.975883776748,1,Respiratory Therapy,0.957512259483,1,Respiratory Therapy,0.823482563539
423,392,C DIFF TOX GENE AMP PR,differential tox gene ampule pressure,Laboratory,Laboratory,1.0,1,Laboratory,0.642866274031,1,Laboratory,0.970332929724,1,Laboratory,0.58618905788,1,Supply,0.4,0,Pharmacy,0.752016107559,0,Supply,0.4,0,Supply,0.835509990417,0,Laboratory,0.999945878983,1,Laboratory,0.839866828123
424,4231,13290632 - LIDOCAINE 1% MDV 20ML INJ,lidocaine 1% mdv 20_ml injection,Pharmacy,Pharmacy,1.0,1,Pharmacy,0.951991951205,1,Pharmacy,0.998692664846,1,Pharmacy,0.88786899124,1,Pharmacy,0.9,1,Pharmacy,0.999437428951,1,Pharmacy,0.9,1,Pharmacy,0.999999788205,1,Pharmacy,0.99996805191,1,Pharmacy,0.959773208484
425,4658,CRITICAL CARE 30 74 MIN 25,critical care 30 74 min 25,Other,Other,1.0,1,Other,0.58117997629,1,PT / OT / Speech Therapy,0.665441578748,0,Other,0.391882691302,1,PT / OT / Speech Therapy,0.4,0,Other,0.883397758481,1,Room and Board,0.5,0,Other,0.499957239076,1,Other,0.999938726425,1,Other,0.726059398596
426,4445,POSITIONR HD CRDL SLTTD FOAM,positioner hand cradle slotted foam,Supply,Supply,1.0,1,Supply,0.971754331421,1,Supply,0.999477853457,1,Supply,0.852258627015,1,Supply,0.85,1,Supply,0.997506028094,1,Supply,0.9,1,Supply,0.999779552461,1,Supply,1.0,1,Supply,0.95230848805
427,2753,AMIODARONE 50 MG/ML SOLN 18 ML VIAL,amiodarone 50_mg/ml solution 18_ml vial,Pharmacy,Pharmacy,1.0,1,Pharmacy,0.982449941998,1,Pharmacy,0.998871448742,1,Pharmacy,0.967036734856,1,Pharmacy,1.0,1,Pharmacy,0.999463658781,1,Pharmacy,1.0,1,Pharmacy,0.999999996042,1,Pharmacy,1.0,1,Pharmacy,0.994202420047
428,1319,SET IV ADMIN 2ND 20 GTT W/SPIN,set intravenous administration 2nd 20 drip spin,Supply,Supply,1.0,1,Supply,0.937840044512,1,Supply,0.994796889916,1,Supply,0.868494655843,1,Supply,0.5,1,Supply,0.998681196533,1,Supply,0.9,1,Supply,0.911882111284,1,Supply,0.999972939491,1,Supply,0.901296426398
429,3029,58882000 - PROTOCOL PATIENT SUBSEQUENT,protocol patient subsequent,PT / OT / Speech Therapy,PT / OT / Speech Therapy,1.0,1,Professional Fee,0.275260987782,0,Respiratory Therapy,0.679572131288,0,Respiratory Therapy,0.459844185965,0,Monitoring,0.2,0,Respiratory Therapy,0.885866207782,0,Laboratory,0.3,0,Professional Fee,0.500000221265,0,Professional Fee,0.941177308559,0,Respiratory Therapy,0.675094175011
430,1377,HEPARIN 2U/ML IN NS INJ (30ML),heparin 2_units/ml normal_saline 30_ml,Diluent / Flush / Irrigant,Diluent / Flush / Irrigant,1.0,1,Diluent / Flush / Irrigant,0.901611683973,1,Diluent / Flush / Irrigant,0.99309598838,1,Diluent / Flush / Irrigant,0.722006516556,1,Pharmacy,0.7,0,Diluent / Flush / Irrigant,0.95021336862,1,Diluent / Flush / Irrigant,0.7,1,Diluent / Flush / Irrigant,0.503238320659,1,Diluent / Flush / Irrigant,1.0,1,Diluent / Flush / Irrigant,0.846270734773
431,4829,HCHG CATH FOLEY SILICONE 14FR 4525 ,catheter foley silicone 14fr 4525,OR / Anesthesia / Recovery Room,OR / Anesthesia / Recovery Room,1.0,1,Supply,0.978372838241,0,Supply,0.999474088727,0,Supply,0.872600177106,0,Supply,0.6,0,Supply,0.983395053322,0,Supply,0.9,0,Supply,0.990530648367,0,Supply,0.96358537674,0,Supply,0.910994772813
432,892,H INFADENT,infa_dent,Supply,Supply,1.0,1,Supply,0.623129200692,1,Laboratory,0.963080702589,0,Supply,0.429497879667,1,Laboratory,0.3,0,Supply,0.557764644749,1,Laboratory,0.8,0,Supply,0.994370275743,1,Laboratory,0.933086812496,0,Supply,0.72095240017
433,4446,IV START KIT W/DRSG,intravenous start kit dressing,Supply,Supply,1.0,1,Supply,0.947672575195,1,Supply,0.99877660588,1,Supply,0.879906124987,1,Supply,0.9,1,Supply,0.99493788035,1,Supply,0.9,1,Supply,0.999312855494,1,Supply,0.990873336792,1,Supply,0.956831042078
434,2879,86403006 - WALKING MOVING AROUND,walking moving around,PT / OT / Speech Therapy,PT / OT / Speech Therapy,1.0,1,PT / OT / Speech Therapy,0.719612529225,1,Supply,0.971967619697,0,PT / OT / Speech Therapy,0.617473469413,1,PT / OT / Speech Therapy,1.0,1,PT / OT / Speech Therapy,0.990919749301,1,PT / OT / Speech Therapy,0.5,1,PT / OT / Speech Therapy,0.999770333836,1,PT / OT / Speech Therapy,0.999999046326,1,PT / OT / Speech Therapy,0.853471891013
435,2826,PACK MYRINGOTOMY CUSTOM SRCMC HCHG PACK MYRINGOTOMY CUSTOM SRCMC,pack myringotomy custom srcmc pack myringotomy custom srcmc,Supply,Supply,1.0,1,Supply,0.890402697832,1,Supply,0.99963233499,1,Supply,0.879439356848,1,Supply,0.9,1,Supply,0.985077695166,1,Supply,0.9,1,Supply,0.898159524123,1,Supply,0.999999523163,1,Supply,0.939190125791
436,676,HC HEMATOCRIT POC,hematocrit point_of_care,Monitoring,Monitoring,1.0,1,Monitoring,0.903676680613,1,Monitoring,0.97987337776,1,Monitoring,0.88245243721,1,Monitoring,0.9,1,Monitoring,0.966419068451,1,Monitoring,0.9,1,Monitoring,0.970281953695,1,Monitoring,0.997593581676,1,Monitoring,0.944477455489
437,4327,DOPP ECHO LTD,doppler echocardiogram ltd,Cardiology,Cardiology,1.0,1,Cardiology,0.884550206611,1,Radiology,0.792260594658,0,Cardiology,0.68539591315,1,Cardiology,0.4,1,Cardiology,0.616106638511,1,Cardiology,0.7,1,Education / Training,0.365755677523,0,Cardiology,0.999925851822,1,Cardiology,0.755139801442
438,2305,COMPATIBILITY TEST SPIN,compatibility test spin,Laboratory,Laboratory,1.0,1,Laboratory,0.851254945737,1,Laboratory,0.646099471124,1,Laboratory,0.726263009256,1,Laboratory,0.5,1,Laboratory,0.984596243988,1,Laboratory,0.3,1,Laboratory,0.870864082451,1,Laboratory,0.946684658527,1,Laboratory,0.758418045676
439,4426,AEROCHAMBER DEVICE,aerochamber device,Supply,Supply,1.0,1,Supply,0.942345658656,1,Supply,0.994150800508,1,Supply,0.767302776289,1,Supply,0.6,1,Supply,0.969734135726,1,Supply,0.6,1,Supply,0.99998837239,1,Supply,0.968756318092,1,Supply,0.871364229073
440,3498,HB NORMAL SALINE IRRIG 500ML BOTT,normal_saline irrigation 500_ml bottle,Diluent / Flush / Irrigant,Diluent / Flush / Irrigant,1.0,1,Diluent / Flush / Irrigant,0.934119518072,1,Diluent / Flush / Irrigant,0.998887614305,1,Diluent / Flush / Irrigant,0.846532179098,1,Diluent / Flush / Irrigant,0.6,1,Diluent / Flush / Irrigant,0.991685423341,1,Diluent / Flush / Irrigant,1.0,1,Diluent / Flush / Irrigant,0.883485646452,1,Diluent / Flush / Irrigant,1.0,1,Diluent / Flush / Irrigant,0.917190042363
441,4573,DUAL INF PUMP-SIGNATURE GOLD,dual infusion pump signature gold,Capital Equipment,Capital Equipment,1.0,1,Capital Equipment,0.661341849996,1,Supply,0.996750054911,0,Capital Equipment,0.798756192738,1,Supply,0.6,0,Capital Equipment,0.913841803028,1,Capital Equipment,0.6,1,Capital Equipment,0.995440045526,1,Capital Equipment,0.999990820885,1,Capital Equipment,0.852767244596
442,4667,TROPONIN I,troponin,Laboratory,Laboratory,1.0,1,Laboratory,0.917379097811,1,Laboratory,0.999758077449,1,Laboratory,0.892365029809,1,Laboratory,1.0,1,Laboratory,0.997884550479,1,Laboratory,0.9,1,Laboratory,0.999976596377,1,Laboratory,0.99988079071,1,Laboratory,0.967471571404
443,1677,TPN NICU BAG 500 ML TPN NICU 500 ML BAG,tpn nicu bag 500 ml tpn nicu 500 ml bag,Pharmacy,Pharmacy,1.0,1,Pharmacy,0.306656046659,1,Diluent / Flush / Irrigant,0.761984767656,0,Pharmacy,0.485987104701,1,Supply,0.3,0,Pharmacy,0.920778623417,1,Supply,0.5,0,Laboratory,0.812662983137,0,OR / Anesthesia / Recovery Room,0.999692440033,0,Pharmacy,0.678355443694
444,1979,POTASSIUM CHLORIDE SA 20,potassium chloride slow_action 20,Pharmacy,Pharmacy,1.0,1,Laboratory,0.416316941076,0,Pharmacy,0.928744119297,1,Pharmacy,0.645050083184,1,Laboratory,0.45,0,Pharmacy,0.938159980013,1,Pharmacy,0.8,1,Pharmacy,0.998620377461,1,Pharmacy,0.997532486916,1,Pharmacy,0.901158149553
445,4930,VANCOMYCIN 50 MG/ML SOLR 1,vancomycin 50_mg/ml solution 1,Pharmacy,Pharmacy,1.0,1,Pharmacy,0.992344091807,1,Pharmacy,0.999813609014,1,Pharmacy,0.944732524828,1,Pharmacy,1.0,1,Pharmacy,0.999926875053,1,Pharmacy,1.0,1,Pharmacy,0.999999898722,1,Pharmacy,1.0,1,Pharmacy,0.992979666603
446,3294,ECHO 2D F-U,echocardiogram 2 follow,Cardiology,Cardiology,1.0,1,Cardiology,0.429378017854,1,Radiology,0.545997655828,0,Cardiology,0.372694446385,1,Radiology,0.5,0,Radiology,0.533638285137,0,Cardiology,0.4,1,Cardiology,0.999296392678,1,Radiology,0.999999642372,0,Cardiology,0.640273771384
447,3895,MIDAZOLAM 5 MG/5ML SOLN,midazolam 5_mg/5_ml solution,Pharmacy,Pharmacy,1.0,1,Pharmacy,0.984312086517,1,Pharmacy,0.99949726291,1,Pharmacy,0.944131858768,1,Pharmacy,1.0,1,Pharmacy,0.99976120289,1,Pharmacy,1.0,1,Pharmacy,0.999999836169,1,Pharmacy,1.0,1,Pharmacy,0.991966916362
448,1194,IADNA RESPIRATRY PROBE & REV TRNSCR 12-25 TARGE,iadna respiratory probe reverse transcription 12 25 target,Laboratory,Laboratory,1.0,1,Laboratory,0.713236628174,1,Laboratory,0.987881753173,1,Laboratory,0.750040703445,1,Laboratory,0.8,1,Laboratory,0.905425120641,1,Laboratory,0.7,1,Laboratory,0.999965749868,1,Laboratory,0.998844742775,1,Laboratory,0.87282163312
449,3328,14114062 - ONDANSETRON/1MG (4MG)TAB DSNT,ondansetron/1_mg 4_mg tablet dsnt,Pharmacy,Pharmacy,1.0,1,Pharmacy,0.986762964522,1,Pharmacy,0.999437032847,1,Pharmacy,0.91629814596,1,Pharmacy,1.0,1,Pharmacy,0.999930417525,1,Pharmacy,1.0,1,Pharmacy,0.999999999754,1,Pharmacy,1.0,1,Pharmacy,0.989158728956
450,4178,CISATRACUR 200MG/20ML INJ,cisatracurium 200_mg/20_ml injection,Pharmacy,Pharmacy,1.0,1,Pharmacy,0.982468645265,1,Pharmacy,0.999537740164,1,Pharmacy,0.953107172059,1,Pharmacy,1.0,1,Pharmacy,0.999910183549,1,Pharmacy,1.0,1,Pharmacy,0.999999982816,1,Pharmacy,1.0,1,Pharmacy,0.992780413761
451,2242,86851000 - OT RE-EVALUATION (OT),occupational_therapy evaluation occupational_therapy,PT / OT / Speech Therapy,PT / OT / Speech Therapy,1.0,1,PT / OT / Speech Therapy,0.978372386428,1,PT / OT / Speech Therapy,0.999998271343,1,PT / OT / Speech Therapy,0.90511735353,1,PT / OT / Speech Therapy,1.0,1,PT / OT / Speech Therapy,0.999980965546,1,PT / OT / Speech Therapy,1.0,1,PT / OT / Speech Therapy,0.999991138376,1,PT / OT / Speech Therapy,1.0,1,PT / OT / Speech Therapy,0.987051123914
452,4678,HB GENTAMICIN 40MG/ML VIAL,gentamicin 40_mg/ml vial,Pharmacy,Pharmacy,1.0,1,Pharmacy,0.992606875164,1,Pharmacy,0.999797688495,1,Pharmacy,0.966807417631,1,Pharmacy,1.0,1,Pharmacy,0.999964365084,1,Pharmacy,1.0,1,Pharmacy,0.999999991137,1,Pharmacy,1.0,1,Pharmacy,0.995464037501
453,951,HB NEOSTIGMINE 1MG/ML VIAL,neostigmine 1_mg/ml vial,Pharmacy,Pharmacy,1.0,1,Pharmacy,0.980705302658,1,Pharmacy,0.999759163413,1,Pharmacy,0.933997960085,1,Pharmacy,1.0,1,Pharmacy,0.999835606057,1,Pharmacy,0.8,1,Pharmacy,0.999999989892,1,Pharmacy,0.999997735023,1,Pharmacy,0.968255084126
454,3386,64202001 - COLORECTAL CANCER SCREEN;FECAL,colorectal cancer screen fecal,Laboratory,Laboratory,1.0,1,Laboratory,0.950962332995,1,Laboratory,0.998735849486,1,Laboratory,0.833665483146,1,Laboratory,0.4,1,Laboratory,0.997745171739,1,Laboratory,0.8,1,Laboratory,0.999992584873,1,Laboratory,0.946043431759,1,Laboratory,0.880793872666
455,3969,SOLN .9% NACL,solution 0.9% sodium_chloride,Diluent / Flush / Irrigant,Diluent / Flush / Irrigant,1.0,1,Diluent / Flush / Irrigant,0.763838303485,1,Diluent / Flush / Irrigant,0.704425276028,1,Diluent / Flush / Irrigant,0.729312992922,1,Pharmacy,0.6,0,Diluent / Flush / Irrigant,0.929500061438,1,Diluent / Flush / Irrigant,0.7,1,Diluent / Flush / Irrigant,0.998145050814,1,Diluent / Flush / Irrigant,0.829265296459,1,Diluent / Flush / Irrigant,0.831810872643
456,1846,SODIUM CHLORIDE 0.9% 25ML,sodium chloride 0.9% 25_ml,Diluent / Flush / Irrigant,Diluent / Flush / Irrigant,1.0,1,Diluent / Flush / Irrigant,0.821449616917,1,Diluent / Flush / Irrigant,0.789490964874,1,Diluent / Flush / Irrigant,0.671374137524,1,Diluent / Flush / Irrigant,1.0,1,Diluent / Flush / Irrigant,0.968291171269,1,Diluent / Flush / Irrigant,1.0,1,Diluent / Flush / Irrigant,0.996927264823,1,Diluent / Flush / Irrigant,0.940313458443,1,Diluent / Flush / Irrigant,0.909760734872
457,2021,HC ANES PQRI PROPHY AB GIVEN,anesthesia physician_quality_reporting_initiative prophylaxis ab given,OR / Anesthesia / Recovery Room,OR / Anesthesia / Recovery Room,1.0,1,OR / Anesthesia / Recovery Room,0.425912732001,1,OR / Anesthesia / Recovery Room,0.824842142762,1,OR / Anesthesia / Recovery Room,0.692267301988,1,PT / OT / Speech Therapy,0.5,0,OR / Anesthesia / Recovery Room,0.552404326634,1,OR / Anesthesia / Recovery Room,0.6,1,OR / Anesthesia / Recovery Room,0.999969899921,1,OR / Anesthesia / Recovery Room,0.999941587448,1,OR / Anesthesia / Recovery Room,0.761917248844
458,2710,TRANSPORT-VENT PATIENT ADULT,transport ventilator patient adult,Respiratory Therapy,Respiratory Therapy,1.0,1,Respiratory Therapy,0.676723026742,1,Respiratory Therapy,0.977719343648,1,Respiratory Therapy,0.48420398793,1,Respiratory Therapy,0.7,1,Respiratory Therapy,0.915479888044,1,Respiratory Therapy,0.6,1,Other,0.497841071554,0,Respiratory Therapy,0.999568283558,1,Respiratory Therapy,0.79421181624
459,4634,LIPASE  SERUM,lipase serum,Laboratory,Laboratory,1.0,1,Laboratory,0.964575195654,1,Laboratory,0.999725915531,1,Laboratory,0.928996112372,1,Laboratory,1.0,1,Laboratory,0.99805800558,1,Laboratory,1.0,1,Laboratory,0.999996909143,1,Laboratory,0.999999880791,1,Laboratory,0.987928002119
460,1681,13755224 - MORPHINE 2MG-4MG INJ VARIABLE,morphine 2_mg 4_mg injection variable,Pharmacy,Pharmacy,1.0,1,Pharmacy,0.992166862366,1,Pharmacy,0.999975779321,1,Pharmacy,0.96260286301,1,Pharmacy,1.0,1,Pharmacy,0.999985682108,1,Pharmacy,1.0,1,Pharmacy,0.999999972958,1,Pharmacy,1.0,1,Pharmacy,0.994970128862
461,2459,SODIUM BICARB TAB 650MG,sodium bicarb tablet 650_mg,Pharmacy,Pharmacy,1.0,1,Pharmacy,0.756246631307,1,Pharmacy,0.994683399676,1,Pharmacy,0.845936193117,1,Pharmacy,1.0,1,Pharmacy,0.952946759454,1,Pharmacy,1.0,1,Pharmacy,0.99999243865,1,Pharmacy,0.574422180653,1,Pharmacy,0.902691955873
462,1593,PHYTONADIONE 10 MG/ML INJECTION SOLUTION,phytonadione 10 mg ml injection solution,OR / Anesthesia / Recovery Room,OR / Anesthesia / Recovery Room,1.0,1,Pharmacy,0.799963626574,0,Pharmacy,0.999011158646,0,Pharmacy,0.818726091057,0,Pharmacy,0.7,0,Pharmacy,0.982199944475,0,OR / Anesthesia / Recovery Room,0.6,1,Pharmacy,0.998019150833,0,Pharmacy,0.99922144413,0,Pharmacy,0.899591630817
463,4087,SUCTION ONLY,suction,Respiratory Therapy,Respiratory Therapy,1.0,1,Supply,0.928252015867,0,Supply,0.992431655036,0,Supply,0.751319753579,0,Respiratory Therapy,0.533333333333,1,Supply,0.968300276632,0,Supply,0.9,0,Supply,0.999941053264,0,Supply,0.845353782177,0,Supply,0.912228362365
464,760,12007216 - DARBEPOETIN (ESRD) 1MCG/ML,darbepoetin esrd 1_mcg/ml,Pharmacy,Pharmacy,1.0,1,Pharmacy,0.713620425016,1,Pharmacy,0.945762921127,1,Pharmacy,0.822024292504,1,Supply,0.3,0,Pharmacy,0.99482800798,1,Pharmacy,0.3,1,Pharmacy,0.883178168104,1,Pharmacy,0.883066773415,1,Pharmacy,0.817810073518
465,4148,SILDENAFIL SUSPENSION 2.5 M WCH00-0010-93,sildenafil suspension 2.5 wch00 10 93,Plan Benefit,Plan Benefit,1.0,1,Plan Benefit,0.623460874935,1,Pharmacy,0.848900392132,0,Plan Benefit,0.876013010071,1,Pharmacy,0.6,0,Plan Benefit,0.996126226364,1,Plan Benefit,0.8,1,Plan Benefit,0.999999992568,1,Plan Benefit,1.0,1,Plan Benefit,0.89937144342
466,1956,POTASSIUM  POC,potassium point_of_care,Monitoring,Monitoring,1.0,1,Monitoring,0.830159980346,1,Monitoring,0.95621110201,1,Monitoring,0.845321561957,1,Monitoring,0.9,1,Monitoring,0.867055605028,1,Monitoring,0.8,1,Monitoring,0.990109710706,1,Monitoring,0.948913812637,1,Monitoring,0.904196863632
467,3105,DISP: 2.000 ML; 0.5 %; USED NDC QTY: 1.000 PCK OF 2.000 ML DROP BTL TETRACAINE HCL (PF) 0.5 % EYE DROPS,dispensed 2.000_ml 0.5% used ndc quantity 1 pack 2.000_ml drop bottle tetracaine hydrochloride preservative_free 0.5% eye drops,Pharmacy,Pharmacy,1.0,1,Pharmacy,0.888416765664,1,Pharmacy,0.998936496837,1,Pharmacy,0.921672803704,1,Pharmacy,0.6,1,Pharmacy,0.999455475593,1,Pharmacy,0.6,1,Pharmacy,0.999801074212,1,Pharmacy,0.999999880791,1,Pharmacy,0.889809166311
468,3752,DAILY BED & SERVICE,daily bed & service,Room and Board,Room and Board,1.0,1,Capital Equipment,0.295768807531,0,Supply,0.667438976401,0,Room and Board,0.238311450018,1,Supply,0.4,0,Respiratory Therapy,0.375382614056,0,Room and Board,0.4,1,OR / Anesthesia / Recovery Room,0.999983623208,0,Capital Equipment,0.999489784241,0,Room and Board,0.546103816673
469,30,ISTAT K,istat potassium,Laboratory,Laboratory,1.0,1,Monitoring,0.850627003613,0,Laboratory,0.656779210849,1,Laboratory,0.356499780224,1,Monitoring,0.7,0,Pharmacy,0.492944122662,0,Laboratory,0.4,1,Monitoring,0.930615287107,0,Monitoring,0.722030580044,0,Monitoring,0.800818217691
470,5020,84086111 - HEMODIAL ADULT LINE CHANGE IP,hemodialysis adult line change inpatient,Dialysis,Dialysis,1.0,1,Dialysis,0.511058211984,1,Respiratory Therapy,0.737960586856,0,Dialysis,0.747843990174,1,Dialysis,0.7,1,Dialysis,0.967341656576,1,Dialysis,0.9,1,Dialysis,0.923188932603,1,Dialysis,0.999999761581,1,Dialysis,0.843679069115
471,3727,T4 FREE,thyroxine t4 free,Laboratory,Laboratory,1.0,1,Laboratory,0.823112035733,1,Laboratory,0.937722154711,1,Laboratory,0.699634440738,1,Laboratory,0.8,1,Laboratory,0.502265488544,1,Laboratory,0.7,1,Laboratory,0.999999338939,1,Laboratory,0.99999666214,1,Laboratory,0.829192235645
