,Unnamed: 0,Id,Original Description,Normalized Description,Charge Class,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_SVM,Prob_SVM,Predicted_Class_Naive,Prob_Naive,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_Randomforest,Prob_Randomforest,Predicted_Class_DeepNN,Prob_DeepNN,Predicted_Class_kNN,Prob_kNN,Predicted_Class_LDA,Prob_LDA,Predicted_Class_XGBoost,Prob_XGBoost,Voted Output,Sum Correct,Correct_Jaro,Correct_SVM,Correct_Naive,Correct_Logistic_OvR,Correct_Randomforest,Correct_DeepNN,Correct_kNN,Correct_LDA,Correct_XGBoost,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4,Maximum_Pred,Maximum_Prob,Voting_Pred,Voting_Prob
1202,1202,2433,I-STAT CALCIUM IONIZED,i stat calcium ionized,Monitoring,RETROSPECTIVE,2016-07-12,calcium,stat,ionized,,Monitoring,0.85,Monitoring,0.628891351884,Laboratory,0.988154297496,Laboratory,0.647179144404,Monitoring,0.6,Monitoring,0.835731581099,Laboratory,0.9,Monitoring,0.500107684919,Monitoring,0.994046092033,Monitoring,6,1,1,0,0,1,1,0,1,1,0.489864078882,calcium,stat,ionized,,Monitoring,0.994046092033,Monitoring,0.734796118323
1203,1203,29,HB ENTERAL FEEDING PUMP,enteral feeding pump,Capital Equipment,RETROSPECTIVE,2016-07-12,pump,feeding,enteral,,Capital Equipment,0.97,Capital Equipment,0.824573716588,Supply,0.998734252048,Capital Equipment,0.802516796221,Capital Equipment,0.6,Capital Equipment,0.996335327031,Capital Equipment,0.8,Capital Equipment,0.902145833,Capital Equipment,0.999999880791,Capital Equipment,8,1,1,0,1,1,1,1,1,1,0.76617461707,pump,feeding,enteral,,Capital Equipment,0.999999880791,Capital Equipment,0.861946444204
1204,1204,6859,PENTOBARBITAL VL 50MG/ML 20ML PENTOBARBITAL SOD 50 MG/ML 20 ML VI,pentobarbital vial 50 mg/ml 20 ml pentobarbital sodium 50 mg/ml 20 ml vial,Pharmacy,ONLINE,2016-10-12,vial,20_ml,,,Pharmacy,0.73,OR / Anesthesia / Recovery Room,0.620670527702,Pharmacy,0.999999673881,Pharmacy,0.804077264257,Pharmacy,1.0,Pharmacy,0.836112156444,Pharmacy,0.8,OR / Anesthesia / Recovery Room,0.9804946594,Pharmacy,0.787262678146,Pharmacy,7,1,0,1,1,1,1,1,0,1,0.661939085859,vi,ml,mg,sodium,Pharmacy,1.0,Pharmacy,0.851064538961
1205,1205,6827,MORPHINE SOLN 1MG/0.5ML MORPHINE ORAL SOLN 1 MG/0.5 ML UDC,morphine solution 1 mg/0.5 ml morphine oral solution 1 mg/0.5 ml udc,Pharmacy,ONLINE,2016-10-12,oral,morphine,solution,,Pharmacy,0.73,OR / Anesthesia / Recovery Room,0.692505744695,Pharmacy,0.999992108015,OR / Anesthesia / Recovery Room,0.512159750603,Pharmacy,1.0,OR / Anesthesia / Recovery Room,0.864160199891,OR / Anesthesia / Recovery Room,0.5,Pharmacy,0.999999999858,Pharmacy,0.589232623577,Pharmacy,5,1,0,1,0,1,0,0,1,1,0.47991385905,oral,ml,morphine,soln,Pharmacy,1.0,Pharmacy,0.86384494629
1206,1206,1758,GRAFT BONE 26MM 18MM INFUS,graft bone 26mm 18mm infuse,Implant,ONLINE,2016-09-01,infusion,,,,Respiratory Therapy,0.7,Implant,0.446546007529,Supply,0.976874281036,Supply,0.600967813242,Supply,0.5,Supply,0.484294262008,Implant,0.4,Implant,0.4988912704,Implant,0.656461119652,Laboratory,0,0,0,0,0,0,0,0,0,0,0.0,infuse,18mm,26mm,bone,Supply,0.976874281036,Supply,0.640534089072
1207,1207,245,SALINE FLUSH 0.45% 10ML,saline flush 0.45% 10_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,saline,10_ml,0.45%,flush,Diluent / Flush / Irrigant,0.8,Diluent / Flush / Irrigant,0.429511470176,Diluent / Flush / Irrigant,0.999678073398,Diluent / Flush / Irrigant,0.825633936931,Diluent / Flush / Irrigant,0.8,Diluent / Flush / Irrigant,0.994647840647,Diluent / Flush / Irrigant,1.0,Pharmacy,0.802742831706,Diluent / Flush / Irrigant,0.999999880791,Diluent / Flush / Irrigant,8,1,1,1,1,1,1,1,0,1,0.761052355771,saline,10_ml,0.45%,flush,Diluent / Flush / Irrigant,1.0,Diluent / Flush / Irrigant,0.856183900243
1208,1208,1426,ABCESS DRAINAGE SYSTEM,abcess drainage system,Supply,ONLINE,2016-09-19,abcess,system,drainage,,Supply,0.73,Supply,0.579644304957,Supply,0.988527510347,Supply,0.607051700516,Supply,0.4,Supply,0.923426662781,Supply,1.0,Supply,0.503863605296,Supply,0.838898479939,Supply,9,1,1,1,1,1,1,1,1,1,0.730156918204,abcess,system,drainage,,Supply,1.0,Supply,0.730156918204
1209,1209,4887,COMPREHENSIVE METABOLIC P,comprehensive metabolic panel,Laboratory,ONLINE,2016-08-24,comprehensive,powder,metabolic,,Laboratory,0.95,Laboratory,0.952774327587,Laboratory,0.999373451289,Laboratory,0.878278317798,Laboratory,1.0,Laboratory,0.983848618767,Laboratory,0.9,Laboratory,0.999999726522,Laboratory,0.999999523163,Laboratory,9,1,1,1,1,1,1,1,1,1,0.962697107236,comprehensive,panel,metabolic,,Laboratory,1.0,Laboratory,0.962697107236
1210,1210,5835,NEW EVAL 15 MIN OT,new evaluation 15_minutes occupational_therapy,PT / OT / Speech Therapy,RETROSPECTIVE,2016-07-13,new,evaluation,minutes,occupational_therapy,PT / OT / Speech Therapy,0.95,PT / OT / Speech Therapy,0.98513246469,PT / OT / Speech Therapy,0.999966678597,PT / OT / Speech Therapy,0.919011957246,PT / OT / Speech Therapy,0.7,PT / OT / Speech Therapy,0.999919310518,PT / OT / Speech Therapy,1.0,PT / OT / Speech Therapy,0.999999783174,PT / OT / Speech Therapy,1.0,PT / OT / Speech Therapy,9,1,1,1,1,1,1,1,1,1,0.950447799358,new,ot,evaluation,15_minutes,PT / OT / Speech Therapy,1.0,PT / OT / Speech Therapy,0.950447799358
1211,1211,3202,FLOWTRON EXCEL,flowtron excel,Supply,RETROSPECTIVE,2016-07-12,flowtron,excel,,,Laboratory,0.7,Laboratory,0.370721295637,Supply,0.618643820725,PT / OT / Speech Therapy,0.381698650569,Room and Board,0.3,Room and Board,0.451651506451,Laboratory,0.5,Laboratory,0.999975417602,Laboratory,0.49475094676,Laboratory,5,1,1,0,0,0,0,1,1,1,0.340605295555,flowtron,excel,,,Laboratory,0.999975417602,Laboratory,0.613089532
1212,1212,3705,DOPAMINE PER 40MG INJ (400/250),dopamine per 40_mg injection 400/250,Pharmacy,RETROSPECTIVE,2016-07-12,inj,per,,,Pharmacy,0.8,Pharmacy,0.97282840297,Pharmacy,0.99912570743,Pharmacy,0.935407860209,Pharmacy,0.9,Pharmacy,0.999494016945,Pharmacy,1.0,Pharmacy,0.999998849371,Pharmacy,1.0,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.956317204103,inj,40_mg,per,,Pharmacy,1.0,Pharmacy,0.956317204103
1213,1213,3225,PROLACT+4 CONC 20 ML BOTTLE,prolactin and 4 conc 20_ml bottle,Supply,RETROSPECTIVE,2016-07-12,prolactin,bottle,20_ml,,Laboratory,0.7,Pharmacy,0.820979602433,Pharmacy,0.991987251717,Pharmacy,0.747216918228,Pharmacy,0.6,Pharmacy,0.709425089881,Pharmacy,0.8,Pharmacy,0.999975003327,Pharmacy,0.521081805229,Laboratory,1,1,0,0,0,0,0,0,0,0,0.0777777777778,prolactin,conc,bottle,20_ml,Pharmacy,0.999975003327,Pharmacy,0.773833208852
1214,1214,3993,CEFAZOLIN 500 MG INJ,cefazolin 500_mg injection,Pharmacy,RETROSPECTIVE,2016-07-12,cefazolin,inj,500_mg,,Pharmacy,1.0,Pharmacy,0.985392250177,Pharmacy,0.999948312339,Pharmacy,0.955744970045,Pharmacy,1.0,Pharmacy,0.999934022985,Pharmacy,1.0,Pharmacy,0.999999999287,Pharmacy,1.0,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.993446617204,cefazolin,inj,500_mg,,Pharmacy,1.0,Pharmacy,0.993446617204
1215,1215,3539,GABAPENTIN 300 MG CAPSULE,gabapentin 300_mg capsule,Pharmacy,RETROSPECTIVE,2016-07-12,capsule,300_mg,gabapentin,,Pharmacy,0.91,Pharmacy,0.993261677164,Pharmacy,0.999876673338,Pharmacy,0.94309426595,Pharmacy,1.0,Pharmacy,0.999964978097,Pharmacy,1.0,Pharmacy,0.999999996262,Pharmacy,1.0,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.982910843423,capsule,300_mg,gabapentin,,Pharmacy,1.0,Pharmacy,0.982910843423
1216,1216,4103,RH TYPE,rhesus type,Laboratory,RETROSPECTIVE,2016-07-12,rh,type, ,,Laboratory,0.95,Laboratory,0.976071693943,Laboratory,0.999900309883,Laboratory,0.87059640534,Laboratory,0.5,Laboratory,0.991813297281,Laboratory,1.0,Laboratory,0.99999976087,Laboratory,1.0,Laboratory,9,1,1,1,1,1,1,1,1,1,0.920931274146,rh,type,,,Laboratory,1.0,Laboratory,0.920931274146
1217,1217,5231,15735222 - RIVAROXABAN 20MG TABLET,rivaroxaban 20_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-13,rivaroxaban,20_mg,tablet,,Pharmacy,0.93,Pharmacy,0.984427360341,Pharmacy,0.999940741568,Pharmacy,0.940255918706,Pharmacy,1.0,Pharmacy,0.997019379781,Pharmacy,0.9,Pharmacy,0.99999999826,Pharmacy,0.967428684235,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.968785786988,rivaroxaban,20_mg,tablet,,Pharmacy,1.0,Pharmacy,0.968785786988
1218,1218,5441,ANES ANALYS LACTATE (OLA),anesthesia analysis lactate ola,Laboratory,RETROSPECTIVE,2016-07-13,ola,anesthesia,analysis,lactate,Laboratory,0.78,Laboratory,0.643020365989,Laboratory,0.993044979297,Laboratory,0.751184574145,Laboratory,0.2,Laboratory,0.539205501215,Laboratory,0.4,Laboratory,0.998536839517,Laboratory,0.999997973442,Laboratory,9,1,1,1,1,1,1,1,1,1,0.700554470401,ola,anesthesia,analysis,lactate,Laboratory,0.999997973442,Laboratory,0.700554470401
1219,1219,3411,HC NONPRES INHAL TX FOR ACUTE AIR OBS SUBSQ,nonpress inhalation treatment for acute air observation subsequent,Respiratory Therapy,RETROSPECTIVE,2016-07-12,subsequent,air,inhal,tx,Respiratory Therapy,0.76,Respiratory Therapy,0.971822410293,Respiratory Therapy,0.999766615279,Respiratory Therapy,0.881175677454,Nursing Services,0.3,Respiratory Therapy,0.999897467098,Respiratory Therapy,1.0,Respiratory Therapy,0.998507421736,Respiratory Therapy,1.0,Respiratory Therapy,8,1,1,1,1,0,1,1,1,1,0.845685510207,acute,observation,subsequent,air,Respiratory Therapy,1.0,Respiratory Therapy,0.951396198983
1220,1220,5711,HEPATITIS B CORE AB,hepatitis b core antibody,Laboratory,RETROSPECTIVE,2016-07-13,core,b,antibody,hepatitis,Laboratory,0.86,Laboratory,0.886488393014,Laboratory,0.999973284696,Laboratory,0.84416622899,Laboratory,0.6,Laboratory,0.959571220132,Laboratory,0.9,Laboratory,0.997478898175,Laboratory,0.999998688698,Laboratory,9,1,1,1,1,1,1,1,1,1,0.894186301523,core,b,antibody,hepatitis,Laboratory,0.999998688698,Laboratory,0.894186301523
1221,1221,5316,70555206 - SOLN IV NSS 1000ML 2B1324,solution intravenous normal_saline_sterile 1000_ml 2b1324,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-13,1000_ml,solution,normal_saline_sterile,intravenous,Pharmacy,0.8,Diluent / Flush / Irrigant,0.872847703372,Diluent / Flush / Irrigant,0.944650620091,Diluent / Flush / Irrigant,0.755492234701,Diluent / Flush / Irrigant,0.9,Diluent / Flush / Irrigant,0.996827737927,Diluent / Flush / Irrigant,0.5,Diluent / Flush / Irrigant,0.999955513821,Diluent / Flush / Irrigant,1.0,Pharmacy,1,1,0,0,0,0,0,0,0,0,0.0888888888889,1000_ml,soln,nss,iv,Diluent / Flush / Irrigant,1.0,Diluent / Flush / Irrigant,0.871221726239
1222,1222,5639,HB DIPHENHYDRAMINE HCL 50MG/ML 1M,diphenhydramine hydrochloride 50_mg/ml 1m,Pharmacy,RETROSPECTIVE,2016-07-13,diphenhydramine,1m,50_mg/ml,hydrochloride,Pharmacy,0.77,Pharmacy,0.990772213505,Pharmacy,0.999936884133,Pharmacy,0.933813456256,Pharmacy,1.0,Pharmacy,0.999956690592,Pharmacy,1.0,Pharmacy,0.999999999058,Pharmacy,1.0,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.966053249283,diphenhydramine,1m,50_mg/ml,hydrochloride,Pharmacy,1.0,Pharmacy,0.966053249283
1223,1223,1912,BENZODIAZEPINESI-,benzodiazepines,Laboratory,ONLINE,2016-09-16,benzodiazepinesi,,,,Laboratory,0.75,Pharmacy,0.729791261444,Pharmacy,0.754582443201,Pharmacy,0.743577680667,Nursing Services,0.4,Pharmacy,0.993155808522,Pharmacy,0.8,Pharmacy,0.999999252895,Pharmacy,0.617514431477,Laboratory,1,1,0,0,0,0,0,0,0,0,0.0833333333333,benzodiazepines,,,,Pharmacy,0.999999252895,Pharmacy,0.805517268315
1224,1224,3093,RT SUPPLIES LEVEL 1,respiratory_therapy supplies level 1,Supply,RETROSPECTIVE,2016-07-12,RT,level,supplies,,Supply,0.96,Respiratory Therapy,0.322872254769,OR / Anesthesia / Recovery Room,0.608320525537,Respiratory Therapy,0.445814091018,OR / Anesthesia / Recovery Room,0.4,Supply,0.50446522948,Respiratory Therapy,0.4,Supply,0.966473757035,Supply,0.997797012329,Supply,4,1,0,0,0,0,1,0,1,1,0.380970666538,rt,level,supplies,,Supply,0.997797012329,Supply,0.857183999711
1225,1225,2619,LEVETIRACETAM SOLUTION 100 WCH00-0010-91,levetiracetam solution 100 wch00 10 91,Pharmacy,RETROSPECTIVE,2016-07-12,wch00,solution,levetiracetam,,Pharmacy,0.77,Pharmacy,0.908972108529,Pharmacy,0.999682367934,Pharmacy,0.944621824063,Pharmacy,0.6,Pharmacy,0.998454708053,Pharmacy,0.8,Pharmacy,0.999999926746,Pharmacy,0.999995470047,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.89130293393,wch00,solution,levetiracetam,,Pharmacy,0.999999926746,Pharmacy,0.89130293393
1226,1226,1989,CAPTOPRIL 25 MG TAB 1 000 EACH BOTTLE,captopril 25_mg tablet 1 000 each bottle,Pharmacy,ONLINE,2016-09-16,captopril,bottle,tab,25_mg,Pharmacy,0.84,Pharmacy,0.975275378024,Pharmacy,0.99980683613,Pharmacy,0.931784509475,Pharmacy,1.0,Pharmacy,0.994328198661,Pharmacy,1.0,Pharmacy,0.999999999626,Pharmacy,1.0,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.971243880213,captopril,bottle,tab,25_mg,Pharmacy,1.0,Pharmacy,0.971243880213
1227,1227,3432,65009002 - HEMOGRAM W/O DIFFERENTIAL,hemogram without differential,Laboratory,RETROSPECTIVE,2016-07-12,without,hemogram,differential,,Laboratory,0.91,Laboratory,0.777476995554,Laboratory,0.791377195134,Laboratory,0.750574669318,Laboratory,0.7,Cardiology,0.706593893884,Supply,0.4,Laboratory,0.999451379572,Laboratory,0.999994397163,Laboratory,7,1,1,1,1,1,0,0,1,1,0.658763848527,without,hemogram,differential,,Laboratory,0.999994397163,Laboratory,0.846982090963
1228,1228,5547,DEXTROSE-50ML 50%,dextrose 50_ml 50%,Pharmacy,RETROSPECTIVE,2016-07-13,50_ml,50%,dextrose,,Diluent / Flush / Irrigant,0.93,Pharmacy,0.661859062672,Pharmacy,0.686705740104,Pharmacy,0.548191379958,Diluent / Flush / Irrigant,1.0,Diluent / Flush / Irrigant,0.734762211548,Diluent / Flush / Irrigant,0.8,Diluent / Flush / Irrigant,0.501753961215,Pharmacy,0.972027182579,Diluent / Flush / Irrigant,5,1,0,0,0,1,1,1,1,0,0.440724019196,50_ml,50%,dextrose,,Diluent / Flush / Irrigant,1.0,Diluent / Flush / Irrigant,0.793303234553
1229,1229,4574,CUFF BP ADLT REG SOFT 1 TUBE,cuff blood_pressure adult regular soft 1 tube,Supply,RETROSPECTIVE,2016-07-13,tube,regular,soft,adult,Supply,0.85,Supply,0.951447009709,Supply,0.999960953369,Supply,0.922715901058,Supply,0.8,Supply,0.999788293731,Supply,0.9,Supply,0.999994694893,Supply,1.0,Supply,9,1,1,1,1,1,1,1,1,1,0.935989650307,tube,reg,cuff,adlt,Supply,1.0,Supply,0.935989650307
1230,1230,5344,77041291 - KIT CATH 5INX20GA PEDI CNTRL,kit catheter 5inx20ga pediatric cntrl,Supply,RETROSPECTIVE,2016-07-13,catheter,cntrl,pediatric,kit,Supply,0.71,Supply,0.939890115546,Supply,0.996587283319,Supply,0.842336123934,Supply,0.7,Supply,0.989119148282,Supply,0.9,Supply,0.999768226198,OR / Anesthesia / Recovery Room,0.999979496002,Supply,8,1,1,1,1,1,1,1,1,0,0.786411210809,cath,pediatric,kit,,OR / Anesthesia / Recovery Room,0.999979496002,Supply,0.88471261216
1231,1231,1636,LIDOCAINE BOLUS IN 10,lidocaine bolus injection 10,Pharmacy,ONLINE,2016-08-29,inches,lidocaine,bolus,,Pharmacy,0.86,Pharmacy,0.958631061934,Pharmacy,0.998979148852,Pharmacy,0.897633923355,Diluent / Flush / Irrigant,0.2,Pharmacy,0.997368159988,Pharmacy,1.0,Pharmacy,0.99999998835,Pharmacy,0.99997317791,Pharmacy,8,1,1,1,1,0,1,1,1,1,0.856953940043,injection,lidocaine,bolus,,Pharmacy,1.0,Pharmacy,0.964073182549
1232,1232,450,GLYCERIN (CHILD) RECTAL SUPPOSITORY,glycerin child rectal suppository,Supply,ONLINE,2016-09-16,suppository,glycerin,rectal,child,Pharmacy,0.81,Supply,0.884709439135,Supply,0.498272692833,Supply,0.844203138307,Pharmacy,0.4,Supply,0.996353697419,Pharmacy,0.6,Supply,0.999990371797,Supply,1.0,Pharmacy,3,1,0,0,0,1,0,1,0,0,0.201111111111,suppository,glycerin,rectal,child,Supply,1.0,Supply,0.870588223248
1233,1233,5743,INTRO SHEATH PERC KIT W/ H,intro sheath perc kit with h,Supply,RETROSPECTIVE,2016-07-13,sheath,kit,,,Supply,0.75,Supply,0.959342480068,Supply,0.999358121396,Supply,0.911197080124,Supply,0.5,Supply,0.996849832724,Supply,1.0,Supply,0.998488509014,Supply,1.0,Supply,9,1,1,1,1,1,1,1,1,1,0.901692891481,sheath,kit,,,Supply,1.0,Supply,0.901692891481
1234,1234,3051,IV T-CONNECT,intravenous tab connect,Supply,RETROSPECTIVE,2016-07-12,intravenous,connect,,,Plan Benefit,0.74,Supply,0.749942956147,Supply,0.760429772364,Supply,0.675936925091,Supply,0.6,Supply,0.945441590369,Supply,0.7,Supply,0.833445902404,Pharmacy,0.891732871532,Pharmacy,1,0,0,0,0,0,0,0,0,1,0.0990814301703,iv,tab,connect,,Supply,0.945441590369,Supply,0.752171020911
1235,1235,6032,SET ADD-I-MED W/O FILTER (PUMP,set add_i_med without filter pump,Supply,ONLINE,2016-08-24,set,additional,medical,filter,Supply,0.84,Supply,0.967222993457,Supply,0.999790568015,Supply,0.651324149484,Supply,0.9,Supply,0.996123173073,Supply,0.6,Capital Equipment,0.481445854879,Supply,0.999166846275,Supply,8,1,1,1,1,1,1,1,0,1,0.772625303367,filter,pump,set,without,Supply,0.999790568015,Supply,0.869203466288
1236,1236,2028,CHEST WALL MANIP SUBSEQUEN,chest wall manipulation subsequent,Respiratory Therapy,ONLINE,2016-09-16,wall,subsequent,chest,manipulation,Respiratory Therapy,0.99,Respiratory Therapy,0.9322900546,Respiratory Therapy,0.962085304325,Respiratory Therapy,0.755323379908,Respiratory Therapy,0.7,Respiratory Therapy,0.998988564849,Radiology,0.4,Respiratory Therapy,0.998964216887,Respiratory Therapy,1.0,Respiratory Therapy,8,1,1,1,1,1,1,0,1,1,0.815294613397,wall,subsequent,chest,manipulation,Respiratory Therapy,1.0,Respiratory Therapy,0.917206440071
1237,1237,2611,LAMOTRIGINE 25 MG TAB,lamotrigine 25_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-12,lamotrigine,tablet,25_mg,,Pharmacy,0.79,Pharmacy,0.967219041303,Pharmacy,0.999833949442,Pharmacy,0.913687040278,Pharmacy,0.8,Pharmacy,0.987013444818,Pharmacy,1.0,Pharmacy,0.999999588873,Pharmacy,0.999877214432,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.939736697683,lamotrigine,tab,25_mg,,Pharmacy,1.0,Pharmacy,0.939736697683
1238,1238,889,MAG SULFATE 4 G/WATER INJ 100M,magnesium sulfate 4 g/water injection 100m,Pharmacy,ONLINE,2016-09-16,water,inj,sulfate,,Pharmacy,0.76,Pharmacy,0.882268241599,Pharmacy,0.976367689792,Pharmacy,0.731223770617,Pharmacy,0.5,Pharmacy,0.917256296137,Pharmacy,0.6,Pharmacy,0.921182989855,Pharmacy,0.999994397163,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.809810376129,water,inj,magnesium,sulfate,Pharmacy,0.999994397163,Pharmacy,0.809810376129
1239,1239,5572,FENTANYL CITRATE 0.1 MG,fentanyl citrate 0.1_mg,Pharmacy,RETROSPECTIVE,2016-07-13,fentanyl,0.1_mg,citrate,,Pharmacy,0.96,Pharmacy,0.998957240672,Pharmacy,0.999892535938,Pharmacy,0.958397308589,Pharmacy,0.9,Pharmacy,0.999996159853,Pharmacy,1.0,Pharmacy,0.999999999648,Pharmacy,1.0,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.979693693856,fentanyl,0.1_mg,citrate,,Pharmacy,1.0,Pharmacy,0.979693693856
1240,1240,344,CALCIUM IONIZED,calcium ionized,Laboratory,RETROSPECTIVE,2016-07-12,calcium,ionized,,,Laboratory,1.0,Laboratory,0.892534445994,Laboratory,0.987203771174,Laboratory,0.802884022779,Laboratory,1.0,Laboratory,0.935674594626,Laboratory,1.0,Laboratory,0.999999555141,Laboratory,0.999605596066,Laboratory,9,1,1,1,1,1,1,1,1,1,0.957544665087,calcium,ionized,,,Laboratory,1.0,Laboratory,0.957544665087
1241,1241,312,SODIUM CHLORIDE 0.9% IVPB  5,sodium chloride 0.9% intravenous_piggyback 5,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,IVPB,chloride,sodium,,Diluent / Flush / Irrigant,0.96,Diluent / Flush / Irrigant,0.725112154792,Pharmacy,0.736396012711,Diluent / Flush / Irrigant,0.469575889027,Pharmacy,0.4,Diluent / Flush / Irrigant,0.874284017937,Diluent / Flush / Irrigant,0.8,Diluent / Flush / Irrigant,0.508330391804,Pharmacy,0.996167123318,Diluent / Flush / Irrigant,6,1,1,0,1,0,1,1,1,0,0.48192249484,0.9%,ivpb,chloride,sodium,Pharmacy,0.996167123318,Diluent / Flush / Irrigant,0.72288374226
1242,1242,4754,POTAS CHL  2 MEQ-40MEQ/ML 100ML,potassium chloride 2_meq 40_meq/ml 100_ml,Pharmacy,RETROSPECTIVE,2016-07-13,2_meq,chloride,100_ml,,Pharmacy,0.76,Pharmacy,0.991853620684,Pharmacy,0.957085739528,Pharmacy,0.94410941526,Pharmacy,0.7,Pharmacy,0.999976211024,Pharmacy,1.0,Pharmacy,0.999999998333,Pharmacy,1.0,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.928113887203,2_meq,potassium,chloride,100_ml,Pharmacy,1.0,Pharmacy,0.928113887203
1243,1243,3047,IV SET PRIM SOLUTION EA,intravenous set primary solution each,Supply,RETROSPECTIVE,2016-07-12,set,solution,intravenous,primary,Supply,0.78,Supply,0.693132331156,Supply,0.93948083879,Supply,0.816460047908,Laboratory,0.2,Supply,0.994740746622,Supply,0.6,Supply,0.99994392149,Supply,1.0,Supply,8,1,1,1,1,0,1,1,1,1,0.758195320663,set,solution,iv,prim,Supply,1.0,Supply,0.852969735746
1244,1244,2481,POTASSIUM POC,potassium point_of_care,Monitoring,RETROSPECTIVE,2016-07-12,potassium,POC,,,Monitoring,1.0,Monitoring,0.856741103755,Monitoring,0.919553205772,Monitoring,0.833014257646,Monitoring,1.0,Monitoring,0.998444475581,Monitoring,0.8,Monitoring,0.97692666371,Monitoring,0.914340496063,Monitoring,9,1,1,1,1,1,1,1,1,1,0.922113355836,potassium,poc,,,Monitoring,1.0,Monitoring,0.922113355836
1245,1245,5795,MANUAL THERAPY 15 MIN PT,manual therapy 15_minutes physical_therapy,PT / OT / Speech Therapy,RETROSPECTIVE,2016-07-13,therapy,manual,minutes,physical_therapy,PT / OT / Speech Therapy,0.72,PT / OT / Speech Therapy,0.888676724111,PT / OT / Speech Therapy,0.999383343948,PT / OT / Speech Therapy,0.856829524541,PT / OT / Speech Therapy,0.6,PT / OT / Speech Therapy,0.894417549613,PT / OT / Speech Therapy,0.9,PT / OT / Speech Therapy,0.999484803987,PT / OT / Speech Therapy,0.976150155067,PT / OT / Speech Therapy,9,1,1,1,1,1,1,1,1,1,0.870549122363,therapy,manual,pt,15_minutes,PT / OT / Speech Therapy,0.999484803987,PT / OT / Speech Therapy,0.870549122363
1246,1246,5809,METOPROLOL TARTRATE 50 MG TABLET,metoprolol tartrate 50_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-13,metoprolol,50_mg,tablet,tartrate,Pharmacy,0.95,Pharmacy,0.994977487507,Pharmacy,0.999845888273,Pharmacy,0.950572570514,Pharmacy,1.0,Pharmacy,0.999939711435,Pharmacy,0.9,Pharmacy,0.999999999227,Pharmacy,1.0,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.97725951744,metoprolol,50_mg,tablet,tartrate,Pharmacy,1.0,Pharmacy,0.97725951744
1247,1247,2206,HC CALCIUM  IONIZED  WB,calcium ionized whole_blood,Laboratory,RETROSPECTIVE,2016-07-12,calcium,ionized,WB,,Laboratory,0.96,Laboratory,0.953903854621,Laboratory,0.997267449143,Laboratory,0.917436938347,Laboratory,1.0,Laboratory,0.990769580628,Laboratory,1.0,Laboratory,0.999997108258,Laboratory,1.0,Laboratory,9,1,1,1,1,1,1,1,1,1,0.979930547889,calcium,ionized,wb,,Laboratory,1.0,Laboratory,0.979930547889
1248,1248,3506,PLEDGT BTTRS FIRM 3X7 111828,pledget bttrs firm 3x7 111828,Supply,RETROSPECTIVE,2016-07-12,firm,pledget,bttrs,3x7,Supply,0.65,Supply,0.715109681062,Supply,0.983950207485,Supply,0.726009583228,Supply,0.3,Supply,0.957687877371,Supply,0.6,Implant,0.512402359236,Supply,0.923172175884,Supply,8,1,1,1,1,1,1,1,0,1,0.650658836115,firm,pledget,bttrs,3x7,Supply,0.983950207485,Supply,0.731991190629
1249,1249,6250,EPINEPHRINE 1-10 000 0.1 M,epinephrine 1-10 000 0.1 m,Pharmacy,ONLINE,2016-09-16,0.1,epinephrine,,,Pharmacy,0.93,Pharmacy,0.870895998405,Pharmacy,0.999089925479,Pharmacy,0.891404273581,Laboratory,0.3,Pharmacy,0.998389228423,Pharmacy,0.7,Pharmacy,0.999999978791,Pharmacy,0.999999880791,Pharmacy,8,1,1,1,1,0,1,1,1,1,0.821086587274,0.1,epinephrine,1-10,,Pharmacy,0.999999978791,Pharmacy,0.923722410684
