,Id,Original Description,Normalized Description,Charge Class,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Sum Correct,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
1260,6369,COLLECT FINGER/HEEL/EAR STICK,collect finger/heel/ear stick,Nursing Services,ONLINE,2016-10-06,stick,,,,Supply,0.788936075065,Supply,0.759735875509,Supply,2,1,1,0.774335975287,stick,heel,,
1261,3261,GLUHOME USE DIAGNOS,glucose_home use diagnostic,Monitoring,RETROSPECTIVE,2016-07-12,gluhome,use,diagnostic,,Monitoring,0.659437387195,Monitoring,0.930414751953,Monitoring,2,1,1,0.794926069574,use,gluhome,diagnos,
1262,1849,ALPHA-1-ANTITRYPSIN PHENO,alpha 1 antitrypsin phenotype,Laboratory,ONLINE,2016-09-16,alpha,antitrypsin,pheno,,Laboratory,0.809804855719,Laboratory,0.998149631737,Laboratory,2,1,1,0.903977243728,alpha,phenotype,antitrypsin,
1263,5154,13301222 - LINEZOLID PER 200MG  INJ,linezolid per 200_mg injection,Pharmacy,RETROSPECTIVE,2016-07-13,injection,linezolid,per,200_mg,Pharmacy,0.936756271974,Pharmacy,0.993983292179,Pharmacy,2,1,1,0.965369782076,inj,linezolid,per,200_mg
1264,1097,POTASSIUM (BLOOD GAS),potassium blood_gas,Laboratory,ONLINE,2016-09-16,potassium,gas,blood,,Laboratory,0.803910716968,Laboratory,0.997610953332,Laboratory,2,1,1,0.90076083515,potassium,blood_gas,,
1265,6411,INPULM SURFACTANT ADMIN W/TUBE,inpulm surfactant admin with tube,Respiratory Therapy,ONLINE,2016-10-06,admin,surfactant,tube,inpulm,Supply,0.850514433478,Supply,0.979186902782,Supply,2,1,1,0.91485066813,admin,surfactant,tube,inpulm
1266,2090,REVATIO 10 MG VIAL,revatio 10_mg vial,Plan Benefit,RETROSPECTIVE,2016-07-12,vial,revatio,10_mg,,Pharmacy,0.92767098101,Pharmacy,0.993066672199,Pharmacy,2,1,1,0.960368826605,vial,revatio,10_mg,
1267,6387,ECHO DOPPLER,echo doppler,Cardiology,ONLINE,2016-10-06,doppler,echo,,,Cardiology,0.536685327065,Cardiology,0.941619176939,Cardiology,2,1,1,0.739152252002,doppler,echo,,
1268,5842,OCTREOTIDE ACET (SANDOSTAT,octreotide acet sandostatin,Pharmacy,RETROSPECTIVE,2016-07-13,sandostatin,octreotide,acet,,Pharmacy,0.805102854925,OR / Anesthesia / Recovery Room,0.319887389622,Pharmacy,1,1,0,0.402551427463,sandostatin,octreotide,acet,
1269,394,DORNASE ALPHA 1 MG/ML SOLN 2.5 ML AMPUL,dornase alpha 1_mg/ml solution 2.5_ml ampule,Plan Benefit,RETROSPECTIVE,2016-07-12,alpha,ampule,solution,dornase,Plan Benefit,0.73516008694,Plan Benefit,0.999874666885,Plan Benefit,2,1,1,0.867517376912,alpha,ampule,soln,dornase
1270,6445,PROPARACAINE OP SOL 0.5% 15ML PROPARACAINE 0.5% OP SOLN 15 ML BTL,proparacaine op solution 0.5% 15 ml proparacaine 0.5% op solution 15 ml bottle,Pharmacy,ONLINE,2016-10-06,15_ml,,,,Pharmacy,0.850840375346,Pharmacy,0.675533847381,Pharmacy,2,1,1,0.763187111364,ml,sol,bottle,op
1271,3278,SATURATION,saturation,Monitoring,RETROSPECTIVE,2016-07-12,saturation,,,,Laboratory,0.520477077443,Monitoring,0.585522360095,Monitoring,1,0,1,0.292761180048,saturation,,,
1272,6335,BILIRUBIN DIRECT T1 DIRECT BILIRUBIN,bilirubin direct t1 direct bilirubin,Laboratory,ONLINE,2016-10-06,bilirubin,direct,,,Laboratory,0.917755505802,Laboratory,0.997066698995,Laboratory,2,1,1,0.957411102398,bilirubin,direct,t1,
1273,4571,CT ABD PELVIS WITH CONTRAST,computed_tomography abdomen pelvis with contrast,Radiology,RETROSPECTIVE,2016-07-13,computed_tomography,abdomen,contrast,pelvis,Radiology,0.893662469854,Radiology,0.999838200856,Radiology,2,1,1,0.946750335355,ct,abd,contrast,pelvis
1274,588,HC INTERM STEPDOWN ICU ROOM AND CARE,intermediate stepdown intensive_care_unit room and care,Room and Board,ONLINE,2016-09-16,icu,room,stepdown,care,Room and Board,0.858541512091,Room and Board,0.999995745539,Room and Board,2,1,1,0.929268628815,intermediate,icu,care,room
1275,3777,DEXTROSE 10% IN WATER (D10W) 10 % SOLP 250 ML BAG,dextrose 10% in water d10w 10% solution 250_ml bag,Pharmacy,RETROSPECTIVE,2016-07-12,water,250_ml,dextrose,solution,Diluent / Flush / Irrigant,0.843765889003,Diluent / Flush / Irrigant,0.839929871386,Diluent / Flush / Irrigant,2,1,1,0.841847880194,water,250_ml,dextrose,solution
1276,381,DORNAS ALPH PER MG-2.5ML INH,dornase alpha per milligram 2.5_ml inhaled,Plan Benefit,RETROSPECTIVE,2016-07-12,alpha,_mg,inhalation,per,Plan Benefit,0.814522822791,Plan Benefit,0.99999892802,Plan Benefit,2,1,1,0.907260875405,alpha,inh,per,dornase
1277,6507,ATROPINE 0.4 MG/ML INJECTION SOLUTION,atropine 0.4 mg/ml injection solution,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,atropine,injection,solution,0.4_mg/ml,Pharmacy,0.608161053936,OR / Anesthesia / Recovery Room,0.960193553425,OR / Anesthesia / Recovery Room,1,0,1,0.480096776713,ml,mg,injection,solution
1278,4525,BLD GAS-PH PO2 PCO2,blood_gas potential_hydrogen partial_pressure_of_oxygen partial_pressure_of_carbon_dioxide,Laboratory,RETROSPECTIVE,2016-07-13,gas,blood,,,Laboratory,0.656211791885,Laboratory,0.918447121308,Laboratory,2,1,1,0.787329456597,pco2,po2,potential_hydrogen,blood_gas
1279,624,HC POWERLINE CV CATH 5FR SL,powerline cardiovascular catheter 5fr single_lumen,Supply,ONLINE,2016-09-16,cath,5fr,sleeve,cardiovascular,Supply,0.870467169173,Supply,0.986593098297,Supply,2,1,1,0.928530133735,cath,5fr,,
1280,6126,DARBEPOETIN ALFA 100 MCG/0.5ML SOSY,darbepoetin alpha 100 mcg/0.5_ml sosy,Pharmacy,ONLINE,2016-09-16,darbepoetin,alpha,sosy,mcg/0.5_ml,Pharmacy,0.835461389656,Pharmacy,0.905357262109,Pharmacy,2,1,1,0.870409325882,darbepoetin,alpha,sosy,mcg/0.5_ml
1281,2331,GLUCOSE  BLD BY MONITOR DEVICE,glucose blood by monitor device,Monitoring,RETROSPECTIVE,2016-07-12,device,bay,monitor,blood,Monitoring,0.873124662352,Monitoring,0.99851665774,Monitoring,2,1,1,0.935820660046,device,monitor,bld,glucose
1282,3499,STERILE WATER FOR IRRIG 250ML,sterile water for irrigation 250_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,water,250_ml,irrig,sterile,Diluent / Flush / Irrigant,0.893784849724,Diluent / Flush / Irrigant,0.99970075007,Diluent / Flush / Irrigant,2,1,1,0.946742799897,water,250_ml,irrig,sterile
1283,1882,ARM RESTRAINT,arm restraint,Supply,ONLINE,2016-09-16,restraint,arm,,,Supply,0.328109304539,PT / OT / Speech Therapy,0.607387599221,PT / OT / Speech Therapy,1,0,1,0.30369379961,restraint,arm,,
1284,2654,NEUPOGEN 480 MCG INJECTION,neupogen 480 microgram injection,Pharmacy,RETROSPECTIVE,2016-07-12,injection,microgram,neupogen,,Pharmacy,0.850409885887,Pharmacy,0.953928240803,Pharmacy,2,1,1,0.902169063345,injection,mcg,neupogen,
1285,474,H CONDITIONER SKIN ALOE VESTA 4 OZ,conditioner skin aloe vesta 4 ounce,Supply,ONLINE,2016-09-16,oz,skin,,,Supply,0.876324800161,Supply,0.999051456323,Supply,2,1,1,0.937688128242,oz,skin,,
1286,385,DORNASE ALFA 1 MG/ML SOLN 2.5 ML PLAS CONT,dornase alpha 1_mg/ml solution 2.5_ml plastic container,Plan Benefit,RETROSPECTIVE,2016-07-12,container,plastic,alfa,solution,Plan Benefit,0.894494298811,Plan Benefit,0.999986785377,Plan Benefit,2,1,1,0.947240542094,alpha,plastic,soln,dornase
1287,2506,PULSE OXIMETRY-SINGLE,pulse oximetry single,Monitoring,RETROSPECTIVE,2016-07-12,single,oximetry,pulse,,Monitoring,0.826722567031,Monitoring,0.997992036059,Monitoring,2,1,1,0.912357301545,single,oximetry,pulse,
1288,3661,TC XR ABDOMEN,x-ray abdomen,Radiology,RETROSPECTIVE,2016-07-12,xr,abdomen,,,Radiology,0.791991943464,Radiology,0.998399541184,Radiology,2,1,1,0.895195742324,abdomen,xr,,
1289,5218,15319092 - TIOTROPIUM BROMIDE 18MCG,tiotropium bromide 18mcg,Pharmacy,RETROSPECTIVE,2016-07-13,bromide,tiotropium,18mcg,,Pharmacy,0.886361091817,Pharmacy,0.957753993356,Pharmacy,2,1,1,0.922057542587,bromide,tiotropium,18mcg,
1290,1079,PICC DRSG TRAY DTI0225 DISP,peripherally_inserted_central_catheter dressing tray dti0225 disposable,Supply,ONLINE,2016-09-16,disp,tray,picc,drsg,Supply,0.931935392742,Supply,0.998431804518,Supply,2,1,1,0.96518359863,disp,tray,picc,drsg
1291,4711,NYSTATIN 100 000 UNIT/ML P,"nystatin 100,000_units/ml powder",Pharmacy,RETROSPECTIVE,2016-07-13,nystatin,000_units/ml,powder,,Pharmacy,0.956544476306,Pharmacy,0.995831320819,Pharmacy,2,1,1,0.976187898562,nystatin,"100,000_units/ml",powder,
1292,1977,CALCIUM GLUCONATE 100 MG/ML SOLN,calcium gluconate 100_mg/ml solution,Pharmacy,ONLINE,2016-09-16,calcium,100_mg/ml,soln,gluconate,Pharmacy,0.959714934251,Pharmacy,0.995719769062,Pharmacy,2,1,1,0.977717351657,calcium,100_mg/ml,soln,gluconate
1293,5345,77041846 - TRAY PARACENTESIS DISPOSABLE,tray paracentesis disposable,Supply,RETROSPECTIVE,2016-07-13,paracentesis,tray,disposable,,Supply,0.936276771778,Supply,0.997466109627,Supply,2,1,1,0.966871440702,paracentesis,tray,disposable,
1294,880,LORAZEPAM 1:4 0.5 MG/ML SOLN,lorazepam 1:4 0.5_mg/ml solution,Pharmacy,ONLINE,2016-09-16,lorazepam,0.5_mg/ml,soln,,Pharmacy,0.926512538576,Pharmacy,0.979205569747,Pharmacy,2,1,1,0.952859054162,lorazepam,0.5_mg/ml,1:4,soln
1295,4707,NEURO RE-ED  BAL  PSTURE 15 ML,neuro re-education balance posture 15_minutes,PT / OT / Speech Therapy,RETROSPECTIVE,2016-07-13,15_ml,,,,PT / OT / Speech Therapy,0.570497960929,PT / OT / Speech Therapy,0.999354559845,PT / OT / Speech Therapy,2,1,1,0.784926260387,15_minutes,,,
1296,3714,BOOT SUTURE,boot suture,Supply,RETROSPECTIVE,2016-07-12,suture,boot,,,Supply,0.731909309427,Supply,0.965893750743,Supply,2,1,1,0.848901530085,suture,boot,,
1297,4417,64994000 - INFLUENZA A  B AND RSV BY PCR,influenza a b and respiratory syncytial virus by polymerase chain reaction,Laboratory,RETROSPECTIVE,2016-07-13,pcr,resv,influenza,b,Laboratory,0.848371515042,Laboratory,0.997334077033,Laboratory,2,1,1,0.922852796038,virus,respiratory,,
1298,2560,DEXTROSE/TROPHAMINE BAG LINE,dextrose/trophamine bag line,Pharmacy,RETROSPECTIVE,2016-07-12,bag,line,dextrose,trophamine,Supply,0.467830840156,Diluent / Flush / Irrigant,0.620614934035,Diluent / Flush / Irrigant,1,0,1,0.310307467018,trophamine,line,dextrose,bag
1299,2194,HB IONIZED CALCIUM,ionized calcium,Laboratory,RETROSPECTIVE,2016-07-12,calcium,ionized,,,Laboratory,0.816977672437,Laboratory,0.996447304532,Laboratory,2,1,1,0.906712488485,calcium,ionized,,
1300,4072,LISINOPRIL 40 MG TABS,lisinopril 40_mg tablets,Pharmacy,RETROSPECTIVE,2016-07-12,tabs,40_mg,lisinopril,,Pharmacy,0.946186129565,Pharmacy,0.999334629884,Pharmacy,2,1,1,0.972760379725,tabs,40_mg,lisinopril,
1301,5863,PHENYLEP HCL  1 ML-10 MG/ML 1ML,phenylephrine hcl 1_ml 10_mg/ml 1_ml,Pharmacy,RETROSPECTIVE,2016-07-13,phenylephrine,1_ml,hcl,,Pharmacy,0.976960784654,Pharmacy,0.999997814301,Pharmacy,2,1,1,0.988479299478,phenylephrine,1_ml,hcl,
1302,6731,HCHG RESPIRATORY VIRUS PANEL BY PCR,respiratory virus panel by pcr,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,pcr,virus,respiratory,panel,Laboratory,0.886302682072,Laboratory,0.998022808343,Laboratory,2,1,1,0.942162745207,pcr,virus,respiratory,panel
1303,4010,ALLOPURINOL 100 MG TABS,allopurinol 100_mg tablets,Pharmacy,RETROSPECTIVE,2016-07-12,allopurinol,tabs,100_mg,,Pharmacy,0.947429187749,Pharmacy,0.999584686585,Pharmacy,2,1,1,0.973506937167,allopurinol,tabs,100_mg,
1304,786,HYDROCORTISONE 1% CREA 30 G TUBE,hydrocortisone 1% cream 30 gram tube,Pharmacy,ONLINE,2016-09-16,tube,cream,,,Pharmacy,0.827080884167,Pharmacy,0.990996232332,Pharmacy,2,1,1,0.909038558249,tube,gram,cream,
1305,4513,ANESTHESIA EA MIN,anesthesia each minute,OR / Anesthesia / Recovery Room,RETROSPECTIVE,2016-07-13,minutes,anesthesia,,,OR / Anesthesia / Recovery Room,0.835300990602,OR / Anesthesia / Recovery Room,0.954485876073,OR / Anesthesia / Recovery Room,2,1,1,0.894893433337,anesthesia,minute,,
1306,5777,LIDOCAINE 1% 20 ML INJ,lidocaine 1% 20_ml injection,Pharmacy,RETROSPECTIVE,2016-07-13,injection,1%,lidocaine,20_ml,Pharmacy,0.887157801455,Pharmacy,0.990962107732,Pharmacy,2,1,1,0.939059954594,inj,1%,lidocaine,20_ml
1307,6367,COLLECT BLD CENTRL/PERPH CATH,collect bld central/perph catch,Nursing Services,ONLINE,2016-10-06,central,,,,Supply,0.519831413442,Nursing Services,0.4850019833,Supply,1,1,0,0.259915706721,central,,,
1308,5007,HB POST VOID RESIDUAL,post void residual,Nursing Services,RETROSPECTIVE,2016-07-13,post,void,residual,,Laboratory,0.722603951553,Laboratory,0.828892197784,Laboratory,2,1,1,0.775748074668,post,void,residual,
1309,3866,VANCOMYCIN 1 GRAM/200 ML PGBK,vancomycin 1 gram/200_ml pgbk,Pharmacy,RETROSPECTIVE,2016-07-12,gram/200_ml,pgbk,vancomycin,,Pharmacy,0.894413048878,Pharmacy,0.970757962346,Pharmacy,2,1,1,0.932585505612,gram/200_ml,pgbk,vancomycin,
1310,6869,PREDNISOL SYRP 15MG/5ML 5ML PREDNISOLONE SYRUP 15 MG/5 ML UDC,prednisol syrup 15 mg/5 ml 5 ml prednisolone syrup 15 mg/5 ml udc,Pharmacy,ONLINE,2016-10-12,syrup,5_ml,,,Pharmacy,0.868288703065,Pharmacy,0.746563202468,Pharmacy,2,1,1,0.807425952767,ml,syrup,udc,
1311,2214,HC SODIUM,sodium,Laboratory,RETROSPECTIVE,2016-07-12,sodium,,,,Laboratory,0.452580537407,Laboratory,0.718808228423,Laboratory,2,1,1,0.585694382915,sodium,,,
1312,3659,XR CHEST 1V,x-ray chest one_view,Radiology,RETROSPECTIVE,2016-07-12,xr,chest,1v,,Radiology,0.841577191015,Radiology,0.998955367403,Radiology,2,1,1,0.920266279209,chest,1v,xr,
1313,4332,14382119 - PHARM ANTICOAG COMP CONSULT,pharmacist anticoagulation computer consultation,Professional Fee,RETROSPECTIVE,2016-07-13,anticoagulant,consult,compressors,pharmacy,Nursing Services,0.230815689767,PT / OT / Speech Therapy,0.41162835937,PT / OT / Speech Therapy,1,0,1,0.205814179685,consultation,computer,pharmacist,anticoagulation
1314,6024,PREDNISONE 20MG TAB U/D; PREDNISONE 20 MG TAB,prednisone 20_mg tablet u/d prednisone 20_mg tablet,Pharmacy,ONLINE,2016-08-24,unit,20_mg,prednisone,tab,Pharmacy,0.968079493294,Pharmacy,0.994575913229,Pharmacy,2,1,1,0.981327703261,20_mg,prednisone,tab,
1315,5741,INTERMEDIATE ICU,intermediate intensive_care_unit,Room and Board,RETROSPECTIVE,2016-07-13,intermediate,intensive_care_unit,,,Room and Board,0.804736525774,Room and Board,0.999233338417,Room and Board,2,1,1,0.901984932095,intermediate,icu,,
1316,5386,86910000 - GAIT TRAINING 15 MIN THER-TECH,gait training 15_minutes therapist tech,PT / OT / Speech Therapy,RETROSPECTIVE,2016-07-13,training,therapist,minutes,,PT / OT / Speech Therapy,0.778859345562,PT / OT / Speech Therapy,0.999149503329,PT / OT / Speech Therapy,2,1,1,0.889004424445,training,therapist,15_minutes,gait
1317,5858,PANTOPRAZOLE 40 MG TAB DR,pantoprazole 40_mg tablet dr,Pharmacy,RETROSPECTIVE,2016-07-13,tablet,dr,pantoprazole,40_mg,Pharmacy,0.939899737065,Pharmacy,0.987539442503,Pharmacy,2,1,1,0.963719589784,tab,dr,pantoprazole,40_mg
1318,3861,BLNKT LWR BDY WARM,blanket lower body warm,Supply,RETROSPECTIVE,2016-07-12,blnkt,lwr,warm,body,Supply,0.836374679946,Supply,0.986480042853,Supply,2,1,1,0.9114273614,body,blanket,warm,lower
1319,1173,ROCURONIUM 50MG/5ML BD SYRINGE,rocuronium 50_mg/5_ml bd syringe,Pharmacy,ONLINE,2016-09-16,syringe,rocuronium,50_mg/5_ml,bard,Pharmacy,0.962569342369,Pharmacy,0.999793628168,Pharmacy,2,1,1,0.981181485269,bd,syringe,rocuronium,50_mg/5_ml
1320,2833,HCHG OXYGEN DAILY,oxygen daily,Respiratory Therapy,RETROSPECTIVE,2016-07-12,daily,oxygen,,,Respiratory Therapy,0.782671612799,Respiratory Therapy,0.989530412126,Respiratory Therapy,2,1,1,0.886101012462,daily,oxygen,,
1321,6017,WIRE J 3MMX180CM 49-120,wire j 3mmx180cm 49 120,Supply,RETROSPECTIVE,2016-07-13,wire,3mmx180cm,j,,Supply,0.863044694943,Supply,0.987449966277,Supply,2,1,1,0.92524733061,wire,3mmx180cm,j,
1322,4744,PLT LEUKORED CMVN EA (PLC),platelet leukoreduced cmv negative each PLC,Blood Products,RETROSPECTIVE,2016-07-13,place,leukoreduced,platelet,cmvn,Laboratory,0.716143215034,Laboratory,0.783304079489,Laboratory,2,1,1,0.749723647262,plt,,,
1323,4292,DEXAMETH NA PHOS 10 MG,dexamethasone sodium phosphate 10_mg,Pharmacy,RETROSPECTIVE,2016-07-12,10_mg,phos,dexameth,,Pharmacy,0.882267063402,Pharmacy,0.998996394457,Pharmacy,2,1,1,0.940631728929,phos,10_mg,na,dexamethasone
1324,2804,COMPRESSED AIR - M/S,compressed air m/sigma,Respiratory Therapy,RETROSPECTIVE,2016-07-12,m,s,compressed,air,Supply,0.651919229482,Supply,0.737786644383,Supply,2,1,1,0.694852936932,sigma,m,compressed,air
1325,5229,15700242 - WARFARIN 4MG TABLET,warfarin 4_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-13,warfarin,tablet,4_mg,,Pharmacy,0.957591911671,Pharmacy,0.994591462848,Pharmacy,2,1,1,0.976091687259,warfarin,tablet,4_mg,
1326,6776,HYDROCORTISONE 100 MG SOLUTION FOR INJECTION,hydrocortisone 100 mg solution for injection,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,hydrocortisone,100_mg,injection,solution,Pharmacy,0.555836953737,OR / Anesthesia / Recovery Room,0.961872976249,OR / Anesthesia / Recovery Room,1,0,1,0.480936488125,hydrocortisone,mg,injection,solution
1327,6192,DISP: 1.660 ML; 10 %; USED NDC QTY: 1.000 PCK OF 10.000 ML VIAL CALCIUM GLUCONATE 1 GRAM IV SOLUTION CALCIUM GLUCONATE 100 MG/ML (10 %) INTRAVENOUS SOLUTION,dispensed 1.660_ml 10% used ndc quantity 1 pack of 10.000_ml vial calcium gluconate 1 gram intravenous solution calcium gluconate 100_mg/ml 10% intravenous solution,Pharmacy,ONLINE,2016-09-16,vial,ndc,disposable,solution,Pharmacy,0.992332862365,Pharmacy,0.999987825162,Pharmacy,2,1,1,0.996160343763,used,vial,solution,dispensed
1328,3213,HC 94760 NONINVASIVE EAR/PULSE *,non_invasive ear/pulse,Monitoring,RETROSPECTIVE,2016-07-12,NONINVASIVE,ear,pulse,,Radiology,0.261511993596,Procedure,0.421137864237,Procedure,1,0,1,0.210568932119,noninvasive,ear,pulse,
1329,163,HEPARIN FLUSH 10ML 00000005.000,heparin flush 10_ml 5,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,heparin,5,10_ml,flush,Diluent / Flush / Irrigant,0.937975135046,Diluent / Flush / Irrigant,0.99975860176,Diluent / Flush / Irrigant,2,1,1,0.968866868403,heparin,10_ml,flush,
1330,3648,HEHOGLOBIN,hemoglobin,Laboratory,RETROSPECTIVE,2016-07-12,hehoglobin,,,,Laboratory,0.894230282549,Laboratory,0.997869086231,Laboratory,2,1,1,0.94604968439,hemoglobin,,,
1331,739,HCHG R&B NICU LEVEL III HCHG R&B NICU LEVEL III,room_and_board neonatal_intensive_care_unit level iii,Room and Board,ONLINE,2016-09-16,iii,r&b,nicu,level,Room and Board,0.823376390336,Room and Board,0.999993314404,Room and Board,2,1,1,0.91168485237,iii,r&b,nicu,level
1332,6119,CUTTER BLOOD SET,cutter blood set,Supply,ONLINE,2016-09-16,set,blood,cutter,,Supply,0.910107843306,Supply,0.998971954551,Supply,2,1,1,0.954539898929,set,blood,cutter,
1333,132,HEPARIN (PORCINE) 10 UNIT/ML SOLN 3 ML SYRINGE,heparin porcine 10_units/ml solution 3_ml syringe,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,heparin,syringe,solution,3_ml,Diluent / Flush / Irrigant,0.685578627084,Diluent / Flush / Irrigant,0.891486231139,Diluent / Flush / Irrigant,2,1,1,0.788532429111,heparin,syringe,soln,3_ml
1334,4191,CAR SEAT 60 MIN,care seat 60 minutes,Nursing Services,RETROSPECTIVE,2016-07-12,seat,min,car,,OR / Anesthesia / Recovery Room,0.463558126465,PT / OT / Speech Therapy,0.697418203847,PT / OT / Speech Therapy,1,0,1,0.348709101924,seat,min,car,
1335,5111,11774032 - CLONIDINE HCL 0.1MG TABLET,clonidine hcl 0.1_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-13,clonidine,0.1_mg,tablet,hcl,Pharmacy,0.934050550694,Pharmacy,0.989573937991,Pharmacy,2,1,1,0.961812244343,clonidine,0.1_mg,tablet,hcl
1336,1314,THROMBOPLASTIN TIME PARTIAL PLASMA/WHOLE BLOOD,thromboplastin time partial plasma/whole blood,Laboratory,ONLINE,2016-09-16,whole,plasma,blood,thromboplastin,Laboratory,0.853171508483,Laboratory,0.999659016073,Laboratory,2,1,1,0.926415262278,partial,thromboplastin,whole,blood
1337,3037,INJECTION CAP,injection capillary,Supply,RETROSPECTIVE,2016-07-12,injection,cap,,,Pharmacy,0.284545993114,Supply,0.580879116447,Supply,1,0,1,0.290439558223,injection,capillary,,
1338,6909,SURGICAL STERILE SUPPLY T5 NEEDLE GUIDE,surgical sterile supply t5 needle guide,Supply,ONLINE,2016-10-12,needle,surgical,sterile,guide,Supply,0.88947754968,Supply,0.998737276734,Supply,2,1,1,0.944107413207,needle,surgical,sterile,guide
1339,4718,OR LEVEL 5 INITIAL 30 MINUTES,operating_room level 5 initial 30 minutes,OR / Anesthesia / Recovery Room,RETROSPECTIVE,2016-07-13,initial,minutes,operation_room,level,OR / Anesthesia / Recovery Room,0.864665641814,OR / Anesthesia / Recovery Room,0.998175270813,OR / Anesthesia / Recovery Room,2,1,1,0.931420456314,initial,level,minutes,operating_room
1340,6388,ECHO DOPPLER LTD,echo doppler ltd,Cardiology,ONLINE,2016-10-06,ltd,doppler,echo,,Cardiology,0.454253406596,Cardiology,0.920091989238,Cardiology,2,1,1,0.687172697917,ltd,doppler,echo,
1341,3853,METOPROLOL TARTRATE 25 MG TABS,metoprolol tartrate 25_mg tablets,Pharmacy,RETROSPECTIVE,2016-07-12,metoprolol,25_mg,tabs,tartrate,Pharmacy,0.944754900703,Pharmacy,0.997705787513,Pharmacy,2,1,1,0.971230344108,metoprolol,25_mg,tabs,tartrate
1342,3044,IV PUMP SET IMED ADULT,intravenous pump set imed adult,Supply,RETROSPECTIVE,2016-07-12,pump,set,intravenous,adult,Supply,0.853507061476,Supply,0.996781420873,Supply,2,1,1,0.925144241175,pump,set,iv,adult
1343,4076,FENTANYL PER 0.1 MG,fentanyl per 0.1_mg,Pharmacy,RETROSPECTIVE,2016-07-12,fentanyl,0.1_mg,per,,Pharmacy,0.878265893098,Pharmacy,0.999256279718,Pharmacy,2,1,1,0.938761086408,fentanyl,0.1_mg,per,
1344,2759,ROOM RNB3,room room_and_board,Room and Board,RETROSPECTIVE,2016-07-12,rnb3,room,,,Room and Board,0.876562533858,Room and Board,0.999987147444,Room and Board,2,1,1,0.938274840651,room_and_board,room,,
1345,2944,CONTAINER BREAST MILK,container breast milk,Supply,RETROSPECTIVE,2016-07-12,container,breast,milk,,Supply,0.770980280892,Supply,0.986349653649,Supply,2,1,1,0.87866496727,container,breast,milk,
1346,5488,CATH FOLEY URINE METER ADV W/STATLOCK TY 303416,catheter foley urine meter advanced with statlock tray 303416,Supply,RETROSPECTIVE,2016-07-13,catheter,tray,meter,,Supply,0.904134390649,Supply,0.992128916346,Supply,2,1,1,0.948131653497,foley,tray,cath,urine
1347,3282,TEST BLOOD GLUCOSE,test blood glucose,Monitoring,RETROSPECTIVE,2016-07-12,test,blood,glucose,,Monitoring,0.478663566221,Laboratory,0.569186466041,Laboratory,1,0,1,0.284593233021,test,blood,glucose,
