,Id,Original Description,Normalized Description,Charge Class,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Sum Correct,Correct_Jaro,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
1058,2357,GLUCOSE BY GMD,glucose by glucose_monitioring_device,Monitoring,RETROSPECTIVE,2016-07-12,bay,GMD,glucose,,Laboratory,0.86,Monitoring,0.720123176914,Monitoring,0.947006538946,Monitoring,2,0,1,1,0.555709905287,gmd,glucose,,
1059,5472,BLOOD CULTURE AEROBIC,blood culture aerobic,Laboratory,RETROSPECTIVE,2016-07-13,aerobic,culture,blood,,Laboratory,0.85,Laboratory,0.963024634802,Laboratory,0.999048590882,Laboratory,3,1,1,1,0.937357741895,aerobic,culture,blood,
1060,3237,TELEVISION,television,Plan Benefit,RETROSPECTIVE,2016-07-12,television,,,,Plan Benefit,0.76,Supply,0.430282500727,Plan Benefit,0.455795235213,Plan Benefit,2,1,0,1,0.405265078404,television,,,
1061,1367,TYMPANOMETRY,tympanometry,Procedure,ONLINE,2016-09-16,tympanometry,,,,Procedure,0.95,Procedure,0.363185580252,Procedure,0.811083570087,Procedure,3,1,1,1,0.70808971678,tympanometry,,,
1062,5584,FUNGAL CULTURE (FUNG),fungal culture fungi,Laboratory,RETROSPECTIVE,2016-07-13,culture,fungal,fungi,,Laboratory,0.69,Laboratory,0.896044142667,Laboratory,0.996285751455,Laboratory,3,1,1,1,0.860776631374,culture,fungal,fungi,
1063,315,SODIUM CHLORIDE 0.9% SOL,sodium chloride 0.9% solution,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,0.90%,chloride,solution,sodium,Diluent / Flush / Irrigant,0.98,Diluent / Flush / Irrigant,0.738364054562,Diluent / Flush / Irrigant,0.879141331419,Diluent / Flush / Irrigant,3,1,1,1,0.86583512866,0.9%,chloride,sol,sodium
1064,5811,METRONIDAZOLE 500 MG IVPB,metronidazole 500_mg intravenous_piggyback,Pharmacy,RETROSPECTIVE,2016-07-13,metronidazole,500_mg,intravenous_piggyback,,Pharmacy,0.91,Pharmacy,0.90634072164,Pharmacy,0.994660046755,Pharmacy,3,1,1,1,0.937000256132,metronidazole,500_mg,ivpb,
1065,6796,LORAZEPAM 2 MG/ML INJECTION SOLUTION,lorazepam 2 mg/ml injection solution,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,lorazepam,2_mg/ml,injection,solution,Pharmacy,0.85,Pharmacy,0.653149805892,OR / Anesthesia / Recovery Room,0.954546515259,Pharmacy,2,1,1,0,0.501049935297,ml,lorazepam,injection,mg
1066,3973,PRO-STAT 101 15GM LIQUID,products stat 101 15_gm liquid,Supply,RETROSPECTIVE,2016-07-12,stat,liquid,,,Plan Benefit,0.74,Pharmacy,0.59344205328,Plan Benefit,0.543425267175,Plan Benefit,2,1,0,1,0.427808422392,15_gm,stat,products,liquid
1067,1832,ADH TOP MASTISL 2/3ML VI 0523-,adhesive topical mastisol 2/3_ml vi 0523,Supply,ONLINE,2016-09-16,vi,adhesive,topical,,Pharmacy,0.67,Supply,0.563897480232,Supply,0.984196793597,Supply,2,0,1,1,0.51603142461,adhesive,,,
1068,2622,LORAZEPAM 2 MG/ML SOLN 10 ML VIAL[10467],lorazepam 2_mg/ml solution 10_ml vial 10467,Pharmacy,RETROSPECTIVE,2016-07-12,vial,lorazepam,10_ml,solution,Pharmacy,0.86,Pharmacy,0.958412208224,Pharmacy,0.999488231321,Pharmacy,3,1,1,1,0.939300146515,vial,lorazepam,10_ml,soln
1069,2461,POC HEMATOCRIT,point_of_care hematocrit,Monitoring,RETROSPECTIVE,2016-07-12,hematocrit,POC,,,Monitoring,0.9,Monitoring,0.879710777638,Monitoring,0.998866389755,Monitoring,3,1,1,1,0.926192389131,hematocrit,poc,,
1070,1497,H IAAD EIA LAV-1 AG W/LAV-,iaad eia lav 1 ag with lavage,Laboratory,ONLINE,2016-09-19,silver,,,,Plan Benefit,0.64,Pharmacy,0.683830079775,Pharmacy,0.545652884365,Pharmacy,2,0,1,1,0.409827654713,eia,lavage,lav,iaad
1071,6492,ALBUMIN VL 25% 100ML ALBUMIN HUMAN 25% 100 ML BTL,albumin vial 25% 100 ml albumin human 25% 100 ml bottle,Pharmacy,ONLINE,2016-10-12,vial,100_ml,albumin,bottle,Pharmacy,0.73,Pharmacy,0.948307568433,Pharmacy,0.991880612951,Pharmacy,3,1,1,1,0.890062727128,vial,ml,albumin,bottle
1072,2459,P-OX SINGLE CHK,powder oximetry single check,Monitoring,RETROSPECTIVE,2016-07-12,p,single,oximetry,check,Laboratory,0.71,Monitoring,0.750950026036,Monitoring,0.983210358732,Monitoring,2,0,1,1,0.578053461589,single,oximetry,powder,chk
1073,4595,DRAPE EXTREMITY LWR 88X131IN 89276 - CSC,drape extremity lower 88x131 inches 89276 central_supply service,Supply,RETROSPECTIVE,2016-07-13,drape,inches,,,Supply,0.66,Supply,0.761583352208,Supply,0.971355846075,Supply,3,1,1,1,0.797646399428,lower,drape,service,inches
1074,2465,POC-GLUCOSE BLOOD MONITOR,point_of_care glucose blood monitor,Monitoring,RETROSPECTIVE,2016-07-12,POC,monitor,blood,glucose,Monitoring,0.82,Monitoring,0.943818866746,Monitoring,0.999960422118,Monitoring,3,1,1,1,0.921259762955,point_of_care,monitor,blood,glucose
1075,1675,SURGICELE 2X3,surgicele 2x3,Supply,ONLINE,2016-08-29,2x3,surgicele,,,Supply,0.78,Supply,0.158861413605,Supply,0.348832005381,Supply,3,1,1,1,0.429231139662,2x3,surgicele,,
1076,677,HC URINALYSIS AUTOMATED WITH MICRO,urinalysis automated with microscopy,Laboratory,ONLINE,2016-09-16,urinalysis,micro,automated,,Laboratory,0.9,Laboratory,0.866157043347,Laboratory,0.997625154806,Laboratory,3,1,1,1,0.921260732718,urinalysis,microscopy,automated,
1077,25,H PUMP INFUSION DAILY,pump infusion daily,Capital Equipment,RETROSPECTIVE,2016-07-12,pump,infusion,daily,,Capital Equipment,0.84,Capital Equipment,0.868379541856,Capital Equipment,0.995637143739,Capital Equipment,3,1,1,1,0.901338895198,pump,infusion,daily,
1078,4192,SODIUM ACETATE 2 MEQ/ML SOLN 20 ML EXTEMP,sodium acetate 2_meq/ml solution 20_ml extemp,Pharmacy,RETROSPECTIVE,2016-07-12,20_ml,soln,sodium,,Pharmacy,0.88,Pharmacy,0.836036474995,Pharmacy,0.975377844382,Pharmacy,3,1,1,1,0.897138106459,extemp,20_ml,soln,acetate
1079,4226,CRP-HIGH SENSITIVITY,c_reactive_protein high sensitivity,Laboratory,RETROSPECTIVE,2016-07-12,high,carp,sensitivity,,OR / Anesthesia / Recovery Room,0.78,Laboratory,0.898662780178,Laboratory,0.985725031062,Laboratory,2,0,1,1,0.628129270413,high,c_reactive_protein,sensitivity,
1080,104,DEXTROSE 5% IN,dextrose 5% injection,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,5%,injection,dextrose,,Diluent / Flush / Irrigant,0.97,Pharmacy,0.49308758088,Pharmacy,0.58195615356,Pharmacy,2,0,1,1,0.35834791148,5%,injection,dextrose,
1081,2243,LACTATE (LACTI,lactate lactate,Laboratory,RETROSPECTIVE,2016-07-12,lactate,,,,Laboratory,0.94,Laboratory,0.798307020981,Laboratory,0.982368366048,Laboratory,3,1,1,1,0.906891795676,lactate,,,
1082,6608,HCHG ANTITHROMBIN III ASSAY,antithrombin 3 assay,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,assay,antithrombin,,,Laboratory,0.77,Laboratory,0.816032187538,Laboratory,0.99657624915,Laboratory,3,1,1,1,0.860869478896,assay,antithrombin,,
1083,275,SODIUM CHLORIDE 0.,sodium chloride 0,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,chloride,sodium,,,Diluent / Flush / Irrigant,0.98,Diluent / Flush / Irrigant,0.591313690498,Diluent / Flush / Irrigant,0.775296549312,Diluent / Flush / Irrigant,3,1,1,1,0.78220341327,chloride,sodium,,
1084,1580,US QUID VASC ACCESS,ultrasound guide vascular access,Radiology,ONLINE,2016-09-19,access,us,vascular,quid,Radiology,0.96,Radiology,0.792230501656,Radiology,0.997984585928,Radiology,3,1,1,1,0.916738362528,access,us,guide,vascular
1085,4261,AUDIT EVOKED POTENTIAL LIMITED,auditory evoked potential limited,PT / OT / Speech Therapy,RETROSPECTIVE,2016-07-12,audit,limited,evoked,,PT / OT / Speech Therapy,0.7,Procedure,0.399950585233,PT / OT / Speech Therapy,0.603111133619,PT / OT / Speech Therapy,2,1,0,1,0.434370377873,limited,evoked,potential,auditory
1086,5575,FENTANYL PF (SUBLIMAZE) 50 MCG/ML INJECTION 50,fentanyl partial_fill sublimaze 50 mcg/ml injection 50,Pharmacy,RETROSPECTIVE,2016-07-13,mcg,partial_fill,injection,fentanyl,OR / Anesthesia / Recovery Room,0.77,Pharmacy,0.82590082518,OR / Anesthesia / Recovery Room,0.789195993609,OR / Anesthesia / Recovery Room,2,1,0,1,0.51973199787,mcg,pf,injection,fentanyl
1087,3906,HEPARIN (PORCINE) 1 000 UNIT/ML SOLN 1 ML VIAL,heparin porcine 1 000_units/ml solution 1_ml vial,Pharmacy,RETROSPECTIVE,2016-07-12,heparin,vial,1_ml,soln,Diluent / Flush / Irrigant,0.93,Pharmacy,0.787830460191,Pharmacy,0.98179513207,Pharmacy,2,0,1,1,0.58987519742,heparin,vial,1_ml,soln
1088,5364,77959715 - TRAY MAHURKAR 13.5FRX19.5CM SE,tray mahurkar 13.5frx19.5cm set,Supply,RETROSPECTIVE,2016-07-13,set,tray,13.5frx19.5cm,mahurkar,Laboratory,0.69,Supply,0.930817745286,Supply,0.99977907973,Supply,2,0,1,1,0.643532275005,se,tray,13.5frx19.5cm,mahurkar
1089,4635,GI LEV 2 EA ADD MIN,gastrointestinal level 2 each additional minute,Radiology,RETROSPECTIVE,2016-07-13,gastrointestinal,minutes,additional,level,OR / Anesthesia / Recovery Room,0.86,OR / Anesthesia / Recovery Room,0.73775688178,OR / Anesthesia / Recovery Room,0.97797963654,OR / Anesthesia / Recovery Room,3,1,1,1,0.85857883944,gi,additional,minute,lev
1090,3168,TRAY TRACH CARE DISP,tray tracheostomy care disposable,Supply,RETROSPECTIVE,2016-07-12,tracheostomy,disposable,tray,care,Supply,0.86,Supply,0.866013902321,Supply,0.983543215648,Supply,3,1,1,1,0.90318570599,trach,disp,tray,care
1091,679,HC US ECHOCARDIOGRAPHY LIMITED,ultrasound echocardiography limited,Radiology,ONLINE,2016-09-16,echocardiography,us,limited,,Cardiology,0.85,Radiology,0.523062859107,Radiology,0.50611663248,Radiology,2,0,1,1,0.343059830529,echocardiography,us,limited,
1092,4863,VALACYCLOVIR- 500MG TABLET,valacyclovir 500_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-13,valacyclovir,tablet,500_mg,,Pharmacy,0.83,Pharmacy,0.958183383913,Pharmacy,0.991130320792,Pharmacy,3,1,1,1,0.926437901568,valacyclovir,tablet,500_mg,
1093,6554,CULTURE URINE W/ COLONY CT URINE CULTURE,culture urine with colony ct urine culture,Laboratory,ONLINE,2016-10-12,culture,urine,colony,,Laboratory,0.78,Laboratory,0.916693606905,Laboratory,0.998342490882,Laboratory,3,1,1,1,0.898345365929,culture,urine,,
1094,1020,OT EVALUATION,occupational_therapy evaluation,PT / OT / Speech Therapy,ONLINE,2016-09-16,evaluation,ot,,,Respiratory Therapy,0.85,PT / OT / Speech Therapy,0.847650184411,PT / OT / Speech Therapy,0.999790827898,PT / OT / Speech Therapy,2,0,1,1,0.61581367077,evaluation,ot,,
1095,359,ANTITHROM REC 100-NDC04297612102,antithrombin recombinant 100 ndc04297612102,Plan Benefit,RETROSPECTIVE,2016-07-12,antithrombic,rec,ndc04297612102,,Supply,0.71,Laboratory,0.521246413478,Laboratory,0.910883457498,Laboratory,2,0,1,1,0.477376623659,ndc04297612102,recombinant,antithrombin,
1096,1244,SODIUM CHLORIDE POWD,sodium_chloride powder,Pharmacy,ONLINE,2016-09-16,chloride,powder,sodium,,Diluent / Flush / Irrigant,0.93,Diluent / Flush / Irrigant,0.50339850436,Pharmacy,0.58709314215,Diluent / Flush / Irrigant,2,1,1,0,0.477799501453,powder,sodium_chloride,,
1097,1670,SILVER SULFADIAZINE C,silver sulfadiazine cream,Pharmacy,ONLINE,2016-08-29,c,sulfadiazine,silver,,Pharmacy,0.92,Pharmacy,0.861628954926,Pharmacy,0.990296896947,Pharmacy,3,1,1,1,0.923975283958,sulfadiazine,silver,cream,
1098,5847,OSMOLALITY  URINE (UOSMO),osmolality urine uosmo,Laboratory,RETROSPECTIVE,2016-07-13,urine,osmolality,uosmo,,Monitoring,0.71,Laboratory,0.841447731693,Laboratory,0.974513732839,Laboratory,2,0,1,1,0.605320488177,urine,osmolality,uosmo,
1099,6317,FORMULA: ELECARE 20 KCAL/O,formula elecare 20 kcal/o,Supply,ONLINE,2016-09-16,elecare,formula,kcal,o_intraoperative_neurophysiologic_monitoring,Supply,0.89,Supply,0.560545217811,Supply,0.978670195712,Supply,3,1,1,1,0.809738471174,elecare,formula,kcal,o
1100,6847,ONDANSETRON HCL PF 4 MG/2 ML INJECTION SOLUTION,ondansetron hcl partial fill 4 mg/2 ml injection solution,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,partial_fill,ondansetron,injection,hcl,Pharmacy,0.79,OR / Anesthesia / Recovery Room,0.749867206831,OR / Anesthesia / Recovery Room,0.999053140912,OR / Anesthesia / Recovery Room,2,0,1,1,0.582973449247,partial,ml,solution,ondansetron
1101,5876,POTASSIUM  SERUM,potassium serum,Laboratory,RETROSPECTIVE,2016-07-13,potassium,serum,,,Laboratory,1.0,Laboratory,0.833083193478,Laboratory,0.999289389791,Laboratory,3,1,1,1,0.944124194423,potassium,serum,,
1102,6924,VECURONIUM 10 MG INJ VECURONIUM 10 MG VIAL,vecuronium 10 mg injection vecuronium 10 mg vial,Pharmacy,ONLINE,2016-10-12,vial,injection,10_mg,,Pharmacy,0.83,Pharmacy,0.916231528398,Pharmacy,0.909701784476,Pharmacy,3,1,1,1,0.885311104291,vial,mg,inj,
1103,5738,INSULIN LISPRO 50U-100U/ML 1U,insulin lispro 50u 100_units/ml 1u,Pharmacy,RETROSPECTIVE,2016-07-13,lispro,insulin,,,Pharmacy,0.82,Pharmacy,0.946283049605,Pharmacy,0.999140425453,Pharmacy,3,1,1,1,0.921807825019,lispro,insulin,,
1104,4639,GROSS/MICRO II,gross/miscroscopic ii,Laboratory,RETROSPECTIVE,2016-07-13,ii,gross,miscroscopic,,Supply,0.68,Laboratory,0.719333942076,Laboratory,0.997778294451,Laboratory,2,0,1,1,0.572370745509,ii,gross,miscroscopic,
1105,2493,PULSE OX SINGLE,pulse oximetry single,Monitoring,RETROSPECTIVE,2016-07-12,single,oximetry,pulse,,Monitoring,0.92,Monitoring,0.826722567031,Monitoring,0.997992036059,Monitoring,3,1,1,1,0.914904867697,single,ox,pulse,
1106,4988,HB MRI L-SPINE W/ CONTRAST,magnetic_resonance_imagery lumbar spine with contrast,Radiology,RETROSPECTIVE,2016-07-13,spine,mri,l,contrast,Radiology,0.97,Radiology,0.694031122991,Radiology,0.948127598315,Radiology,3,1,1,1,0.870719573769,spine,mri,contrast,lumbar
1107,4529,BLOOD GAS W CALC 02 SAT,blood_gas with calculated oxygen saturation,Laboratory,RETROSPECTIVE,2016-07-13,saturation,calc,gas,blood,Laboratory,0.86,Laboratory,0.517676717953,Laboratory,0.60745031255,Laboratory,3,1,1,1,0.661709010168,calculated,sat,oxygen,blood_gas
1108,6397,GENERAL ANES INIT 15MIN,general anes init 15min,OR / Anesthesia / Recovery Room,ONLINE,2016-10-06,anes,init,15min,general,OR / Anesthesia / Recovery Room,0.83,OR / Anesthesia / Recovery Room,0.378481999695,OR / Anesthesia / Recovery Room,0.345636391875,OR / Anesthesia / Recovery Room,3,1,1,1,0.518039463857,anes,init,15min,general
1109,2301,80000012-HC GLUCOSE BLD BY MONITOR DEVICE,hc glucose blood by monitor device,Monitoring,RETROSPECTIVE,2016-07-12,device,bay,monitor,blood,Monitoring,0.89,Monitoring,0.867772616114,Monitoring,0.998913523524,Monitoring,3,1,1,1,0.918895379879,device,monitor,bld,glucose
1110,3427,ALBUTEROL SULFATE 0.083% INTERMITTENT I,albuterol sulfate 0.083% intermittent i,Pharmacy,RETROSPECTIVE,2016-07-12,0.08%,albuterol,sulfate,intermittent,Pharmacy,0.75,Pharmacy,0.917032582796,Pharmacy,0.986389481503,Pharmacy,3,1,1,1,0.884474021433,0.083%,albuterol,sulfate,intermittent
1111,1620,FENTANYL IN 100MCG(10,fentanyl injection 100mcg 10,Pharmacy,ONLINE,2016-08-29,100mcg,fentanyl,inches,,Pharmacy,0.86,Pharmacy,0.937558536818,Pharmacy,0.999738438573,Pharmacy,3,1,1,1,0.93243232513,injection,fentanyl,100mcg,
1112,1802,PROCE RED CELL LEUKOREDUCE,processed red cell leukoreduced,Blood Products,ONLINE,2016-09-01,proce,cell,leukoreduced,red,Blood Products,0.81,Laboratory,0.504400949024,Blood Products,0.79127647763,Blood Products,2,1,0,1,0.533758825877,cell,leukoreduced,processed,red
1113,6690,HCHG HEMOFILTRATION PROCEDURE,hemofiltration procedure,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,hemofiltration,procedure,,,OR / Anesthesia / Recovery Room,0.77,Respiratory Therapy,0.339377180412,Respiratory Therapy,0.898645467164,Respiratory Therapy,2,0,1,1,0.412674215859,hemofiltration,procedure,,
1114,6251,ERTAPENEM 1 GM INJ,ertapenem 1_gm injection,Pharmacy,ONLINE,2016-09-16,1_gm,inj,ertapenem,,Pharmacy,0.78,Pharmacy,0.922396848831,Pharmacy,0.979516051802,Pharmacy,3,1,1,1,0.893970966878,1_gm,inj,ertapenem,
1115,2045,CISATRACURIUM 2 MG/ML SOLN 5 ML VIAL,cisatracurium 2_mg/ml solution 5_ml vial,Pharmacy,ONLINE,2016-09-16,vial,soln,5_ml,,Pharmacy,0.97,Pharmacy,0.972028669109,Pharmacy,0.99737730088,Pharmacy,3,1,1,1,0.979801989997,vial,5_ml,soln,cisatracurium
1116,3863,SOLN IV NSS 1000ML 2B1324,solution intravenous normal_saline_sterile 1000_ml 2b1324,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,soln,1000_ml,iv,,Pharmacy,0.75,Diluent / Flush / Irrigant,0.709943151351,Diluent / Flush / Irrigant,0.951496733784,Diluent / Flush / Irrigant,2,0,1,1,0.553813295045,1000_ml,soln,nss,iv
1117,4858,U/S ABD VISERAL DOP/PELVIC,ultrasound abdomen visceral doppler/pelvic,Radiology,RETROSPECTIVE,2016-07-13,drop,sigma,abdomen,,Radiology,0.73,Radiology,0.790664154037,Radiology,0.993001422194,Radiology,3,1,1,1,0.83788852541,ultrasound,doppler,abd,
1118,6805,MELATONIN 3 MG TABLET,melatonin 3 mg tablet,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,melatonin,tablet,3_mg,,Pharmacy,0.92,Pharmacy,0.817295941589,OR / Anesthesia / Recovery Room,0.889086164914,Pharmacy,2,1,1,0,0.579098647196,melatonin,mg,tablet,
1119,1263,SPIRONOLACTONE 25 MG TAB 500 EACH BOTTLE,spironolactone 25_mg tablet 500 each bottle,Pharmacy,ONLINE,2016-09-16,spironolactone,bottle,tab,25_mg,Pharmacy,0.87,Pharmacy,0.947231493985,Pharmacy,0.993355823316,Pharmacy,3,1,1,1,0.9368624391,spironolactone,bottle,tab,25_mg
1120,4728,PACU LEV 2 INI 15 MN,post anesthesia care unit level 2 initial 15_minutes,OR / Anesthesia / Recovery Room,RETROSPECTIVE,2016-07-13,pacu,midnight,ini,level,OR / Anesthesia / Recovery Room,0.79,OR / Anesthesia / Recovery Room,0.878443957406,OR / Anesthesia / Recovery Room,0.999502213204,OR / Anesthesia / Recovery Room,3,1,1,1,0.889315390203,lev,initial,15_minutes,post
1121,3319,HC GLUCOSE BLOOD TEST,glucose blood test,Laboratory,RETROSPECTIVE,2016-07-12,test,blood,glucose,,Laboratory,0.92,Monitoring,0.478663573733,Laboratory,0.569186432449,Laboratory,2,1,0,1,0.496395477483,test,blood,glucose,
1122,3850,POLYETHYLENE GLYCOL 3350 PACKET 17G UD,polyethylene glucol 3350 packet 17_gm ud,Pharmacy,RETROSPECTIVE,2016-07-12,udi,,,,Pharmacy,0.93,Pharmacy,0.713553025526,Pharmacy,0.997686215922,Pharmacy,3,1,1,1,0.880413080483,ud,polyethylene,packet,
1123,3167,TRAY TRACH CARE CLEANING,tray tracheostomy care cleaning,Supply,RETROSPECTIVE,2016-07-12,tracheostomy,tray,cleaning,care,Supply,0.88,Supply,0.709543510183,Supply,0.806490111873,Supply,3,1,1,1,0.798677874019,trach,tray,cleaning,care
1124,4591,DOCUSATE NA 100MG CP,docusate sodium 100_mg capsule,Pharmacy,RETROSPECTIVE,2016-07-13,100_mg,cpap,docusate,sodium,Pharmacy,0.92,Pharmacy,0.932270044101,Pharmacy,0.998910502297,Pharmacy,3,1,1,1,0.950393515466,100_mg,capsule,docusate,na
1125,4864,VANCOMYCIN HCL. 500 MG-INJ,vancomycin hydrochloride 500_mg injection,Pharmacy,RETROSPECTIVE,2016-07-13,injection,500_mg,vancomycin,hcl,Pharmacy,0.94,Pharmacy,0.964928654997,Pharmacy,0.999088364717,Pharmacy,3,1,1,1,0.968005673238,injection,vancomycin,500_mg,hydrochloride
1126,1590,BAG DRN BARD URMTR IN,bag drain bard urimeter indwelling,Supply,ONLINE,2016-08-29,bag,inches,,,Nursing Services,0.71,Supply,0.845508586318,Supply,0.989340868139,Supply,2,0,1,1,0.611616484819,bag,drain,,
1127,1449,CARBOHYDRATE DEFICIENT TRA,carbohydrate deficient transferrin,Laboratory,ONLINE,2016-09-19,carbohydrate,deficient,tra,,Laboratory,0.73,Laboratory,0.886497729353,Laboratory,0.989985266258,Laboratory,3,1,1,1,0.868827665203,carbohydrate,deficient,transferrin,
1128,2680,SENNA 8.8 MG/5 ML ORAL S,senna 8.8_mg/5_ml oral sigma,Pharmacy,RETROSPECTIVE,2016-07-12,8.8mg/5_ml,senna,oral,,Pharmacy,0.85,Pharmacy,0.899026965322,Pharmacy,0.996445321321,Pharmacy,3,1,1,1,0.915157428881,8.8_mg/5_ml,oral,senna,sigma
1129,6075,CONN S CUF 2TB DINACLK SM AD L,conn s cuff 2tb dinaclk small ad l,Supply,ONLINE,2016-09-16,connector,cuff,ad,,Respiratory Therapy,0.7,Supply,0.828742719558,Supply,0.841721535432,Supply,2,0,1,1,0.55682141833,small,cuff,,
1130,700,HCHG CBC AUTO W/O DIFF HCHG CBC AUTO W/O DIFF,complete_blood_count automated without differential,Laboratory,ONLINE,2016-09-16,cbc,without,automated,,Laboratory,0.89,Laboratory,0.919276869937,Laboratory,0.998551945491,Laboratory,3,1,1,1,0.935942938476,cbc,diff,without,automated
1131,985,NYSTATIN 100 000 UNITS/G POWD 15 G SQUEEZ BTL,nystatin 100 000_units/g powder 15 g squeeze bottle,Supply,ONLINE,2016-09-16,powder,bottle,,,Pharmacy,0.86,Pharmacy,0.888500582333,Pharmacy,0.99258007259,Pharmacy,3,1,1,1,0.913693551641,nystatin,powder,bottle,
1132,1491,FUROSEMIDE 10 MG/ML SOLN 1,furosemide 10_mg/ml solution 1,Pharmacy,ONLINE,2016-09-19,furosemide,soln,10_mg/ml,,Pharmacy,0.98,Pharmacy,0.963434284373,Pharmacy,0.996530624099,Pharmacy,3,1,1,1,0.979988302824,furosemide,soln,10_mg/ml,
1133,742,HCHG RETICULOCYTE COUNT HCHG RETICULOCYTE COUNT,reticulocyte count,Laboratory,ONLINE,2016-09-16,count,,,,Laboratory,0.72,Laboratory,0.818490587971,Laboratory,0.996781498113,Laboratory,3,1,1,1,0.845090695361,reticulocyte,count,,
1134,4229,ERYTHROMYCIN 0.5 % OINT 1 G PACKET,erythromycin 0.5% ointment 1 gram packet,Pharmacy,RETROSPECTIVE,2016-07-12,gas, , ,,Pharmacy,0.83,Pharmacy,0.887575910177,Pharmacy,0.974211964381,Pharmacy,3,1,1,1,0.897262624853,oint,gram,packet,
1135,1543,PHENYTOIN TOT,phenytoin total,Laboratory,ONLINE,2016-09-19,phenytoin,total,,,Laboratory,0.95,Pharmacy,0.760809966914,Laboratory,0.475176961757,Laboratory,2,1,0,1,0.475058987252,phenytoin,total,,
1136,2298,WHOLE BLOOD POTASSIUM,whole blood potassium,Laboratory,RETROSPECTIVE,2016-07-12,potassium,whole,blood,,Laboratory,0.83,Laboratory,0.92467802303,Laboratory,0.999583327142,Laboratory,3,1,1,1,0.918087116724,potassium,whole,blood,
1137,2707,NICOTINE PATCH NONLEGE,nicotine patch nonlege,Plan Benefit,RETROSPECTIVE,2016-07-12,nicotine,nonlegume,patch,,Plan Benefit,0.98,Plan Benefit,0.658388666789,Plan Benefit,0.997631053223,Plan Benefit,3,1,1,1,0.878673240004,nicotine,nonlege,patch,
1138,785,HYDROCORTISONE 1% CREA 28 G TUBE,hydrocortisone 1% cream 28 gram tube,Pharmacy,ONLINE,2016-09-16,tube,cream,,,Pharmacy,0.95,Pharmacy,0.730004981122,Pharmacy,0.651418934529,Pharmacy,3,1,1,1,0.777141305217,tube,gram,cream,
1139,6531,CATH FOR COLLECT SINGLE PT,catheter for collect single part,Supply,ONLINE,2016-10-12,collect,catheter,part,single,Supply,0.77,Supply,0.825562087842,Supply,0.990793595869,Supply,3,1,1,1,0.862118561237,collect,cath,part,single
1140,3109,"SET FEED EXT 60""",set feed extension 60,Supply,RETROSPECTIVE,2016-07-12,feed,set,extension,,Supply,0.72,Supply,0.928224114119,Supply,0.999695383213,Supply,3,1,1,1,0.882639832444,feed,set,ext,
1141,6862,POTASSIUM CHLORIDE 20 MEQ/50 ML INTRAVENOUS PIGGYBACK,potassium chloride 20 meq/50 ml intravenous piggyback,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,potassium,chloride,intravenous,,Pharmacy,0.87,Pharmacy,0.869699565552,OR / Anesthesia / Recovery Room,0.70575615235,Pharmacy,2,1,1,0,0.579899855184,ml,potassium,chloride,intravenous
