DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS
486,SILDENAFIL 2.5 MG/ML SUSPENSION,sildenafil 2.5_mg/ml suspension,Plan Benefit
487,SILDENAFIL 2.5MG PER 1ML ORAL,sildenafil 2.5_mg per 1_ml oral,Plan Benefit
488,SILDENAFIL 2.5MG/ML ORAL SURX,sildenafil 2.5_mg/ml oral surx,Plan Benefit
489,SILDENAFIL 2.5MG/ML SUSP,sildenafil 2.5_mg/ml suspension,Plan Benefit
490,SILDENAFIL 2.5MG/ML SUSP 4ML,sildenafil 2.5_mg/ml suspension 4_ml,Plan Benefit
491,SILDENAFIL 2.5MG/ML SUSPENSION,sildenafil 2.5_mg/ml suspension,Plan Benefit
492,SILDENAFIL 2MG/ML 5ML LI,sildenafil 2_mg/ml 5_ml li,Plan Benefit
493,SILDENAFIL 50MG TAB,sildenafil 50_mg tablet,Plan Benefit
494,SILDENAFIL CIT 100MG/4,sildenafil citrate 100_mg/4,Plan Benefit
495,SILDENAFIL CITRATE 20 MG TABS,sildenafil citrate 20_mg tablets,Plan Benefit
496,SILDENAFIL CITRATE 20 MG TABS 90 EACH BOTTLE,sildenafil citrate 20_mg tablets 90 each bottle,Plan Benefit
497,SILDENAFIL CMPD SUS,sildenafil cmpd sustainability,Plan Benefit
498,SILDENAFIL LIQ 4MG,sildenafil liquid 4_mg,Plan Benefit
499,SILDENAFIL ORAL,sildenafil oral,Plan Benefit
500,SILDENAFIL SUS,sildenafil sustainability,Plan Benefit
501,SILDENAFIL SUSP 2.5MG/ML,sildenafil suspension 2.5_mg/ml,Plan Benefit
502,SILDENAFIL SUSP 2MG/ML PREPACK,sildenafil suspension 2_mg/ml prepack,Plan Benefit
503,SILDENAFIL SUSP NG/G/ 6MG SILDEN,sildenafil suspension nasogastric/gram/6_mg sildenafil,Plan Benefit
504,SILDENAFIL SUSP PO 5MG SILDENAFI,sildenafil suspension by_mouth 5_mg sildenafil,Plan Benefit
505,SILDENAFIL SUSPENSION 2.5 M WCH00-0010-93,sildenafil suspension 2.5 m wch00 10 93,Plan Benefit
506,SLIDENAFILE SUSP 2.5 MG/1ML,sildenafil suspension 2.5_mg/1_ml,Plan Benefit
507,SUBSEQ HR NITRIC OXIDE,subsequent hour nitric oxide,Plan Benefit
508,TC NITRIC OXIDE/PER HR,nitric oxide/per hour,Plan Benefit
509,TREPROSTINIL 1 MG/ML SOLN,treprostinil 1_mg/ml solution,Plan Benefit
510,86400892-HB CBC WITHOUT DIFFERENTIAL,hemoglobin complete_blood_count without differential,Laboratory
511,ABO TYPE,abo type,Laboratory
512,ASSAY OF BLOOD CHLORIDE,assay of blood chloride,Laboratory
513,ASSAY OF CALCIUM,assay of calcium,Laboratory
514,ASSAY OF MAGNESIUM,assay of magnesium,Laboratory
515,ASSAY OF SERUM POTASSIUM,assay of serum potassium,Laboratory
516,ASSAY OF SERUM SODIUM,assay of serum sodium,Laboratory
517,ASSAY SERUM NA,assay serum sodium,Laboratory
518,ASSAY SERUM POTASSIUM,assay serum potassium,Laboratory
519,BLOOD UREA NITROGEN,blood urea nitrogen,Laboratory
520,C BUN ADD-ON,blood_urea_nitrogen additional on,Laboratory
521,C LACTATE (PNL),lactate panel,Laboratory
522,C POTASSIUM ADD-ON,potassium additional on,Laboratory
523,C SODIUM ADD-ON,sodium additional on,Laboratory
524,CALCIUM  IONIZED,calcium ionized,Laboratory
525,CALCIUM  TOTAL IONIZED,calcium total ionized,Laboratory
526,CALCIUM ION,calcium ionized,Laboratory
527,CALCIUM IONIZE,calcium ionized,Laboratory
528,CALCIUM IONIZED BLOOD,calcium ionized blood,Laboratory
529,CALCIUM IONIZED WHOLE BLO,calcium ionized whole blood,Laboratory
530,CALCIUM TOTAL IONIZED,calcium total ionized,Laboratory
531,CARBON MONOXIDE COOX,carbon monoxide co-oximetry,Monitoring
532,CULTURE BLOOD,culture blood,Laboratory
533,CHG POTASSIUM PLASMA/WB,potassium plasma/whole_blood,Laboratory
534,CHLORIDE,chloride,Laboratory
535,CHLORIDE (BG),chloride blood_gas,Laboratory
536,CHLORIDE BLD,chloride blood,Laboratory
537,CHLORIDE BLOOD,chloride blood,Laboratory
538,CHLORIDE PLASMA,chloride plasma,Laboratory
539,CHLORIDE SERUM,chloride serum,Laboratory
540,CHLORIDE WB ASSAY,chloride whole_blood assay,Laboratory
541,CO2 SERUM,carbon_dioxide serum,Laboratory
542,CULTURE BRONCHIAL,culture bronchial,Laboratory
543,CULTURE OTHER SOURCE,culture other source,Laboratory
544,CULTURE RESPIRATORY,culture respiratory,Laboratory
545,DEXTROSE 5% IN WATER 50ML,dextrose 5% in water 50_ml,Diluent / Flush / Irrigant
546,GLUCOSE  BLOOD  QUANT,glucose blood quantitative,Laboratory
547,GLUCOSE  QUANT WHOLE BLD,glucose quantitative whole blood,Laboratory
548,D5W 50ML,dextrose_5%_in_water 50_ml,Diluent / Flush / Irrigant
549,GLUCOSE BLOOD ATP,glucose blood atp,Laboratory
550,GLUCOSE POC,glucose point_of_care,Monitoring
551,GLUCOSE QUAN B,glucose quantitative b,Laboratory
552,GLUCOSE QUAN BLOOD NOT REAGNT,glucose quantitative blood not reagent,Laboratory
553,GLUCOSE QUANT,glucose quantitative,Laboratory
554,GLUCOSE QUANT BLOOD,glucose quantitative blood,Laboratory
555,GLUCOSE QUANT WHOLE BLD,glucose quantitative whole blood,Laboratory
556,GLUCOSE QUANTITATIVE,glucose quantitative,Laboratory
557,GLUCOSE QUANTITATIVE BLOOD,glucose quantitative blood,Laboratory
558,GLUCOSE QUANTITATIVE BLOOD (EXCEPT,glucose quantitative blood except,Laboratory
559,ASPIRIN LOW DOSE 81 MG CHEW,aspirin low dose 81_mg chew,Pharmacy
560,GLUCOSE; QUAN BLOOD,glucose quantitative blood,Laboratory
561,GLUCOSE; QUANT  BLOOD,glucose quantitative blood,Laboratory
562,HB CALCIUM IONIZED,calcium ionized,Laboratory
563,HB GLUCOSE BLD QUANT,glucose blood quantitative,Laboratory
564,HB HEMATOCRIT,hematocrit,Laboratory
565,HB HEMOGLOBIN,hemoglobin,Laboratory
566,HB IONIZED CALCIUM,ionized calcium,Laboratory
567,HB LAB POC GLUCOSE,laboratory point_of_care glucose,Monitoring
568,HB LAB SODIUM*,laboratory sodium,Laboratory
569,HB LACTIC ACID,lactic acid,Laboratory
570,HB POTASSIUM,potassium,Laboratory
571,HB POTASSIUM BLOOD,potassium blood,Laboratory
572,HB POTASSIUM WHOLE BLOOD,potassium whole blood,Laboratory
573,HB SODIUM BLOOD,sodium blood,Laboratory
574,HB SODIUM WHOLE BLOOD,sodium whole blood,Laboratory
575,HBOL HEMOGLOBIN (HGB),hemoglobin hemoglobin,Laboratory
576,HBOL LACTATE,lactate,Laboratory
577,HBOL WB GLUCOSE,whole_blood glucose,Laboratory
578,HC CALCIUM  IONIZED  WB,calcium ionized whole_blood,Laboratory
579,HC CALCIUM IONIZED,calcium ionized,Laboratory
580,HC GLUCOSE POC 91,glucose point_of_care 91,Monitoring
581,HC GLUCOSE QUANTATIVE BLOOD,glucose quantitative blood,Laboratory
582,HC HEMATOCRIT,hematocrit,Laboratory
583,HC HEMOGLOBIN,hemoglobin,Laboratory
584,HC LACTIC ACID,lactic acid,Laboratory
585,HC POTASSIUM,potassium,Laboratory
586,HC SODIUM,sodium,Laboratory
587,HC-LAB-CHLORIDE SERUM,laboratory chloride serum,Laboratory
588,HC-LAB-IONIZED CA (WHOLE BLOOD),laboratory ionized calcium whole blood,Laboratory
589,HC-LAB-IONIZED CA(WHOLE BLOOD),laboratory ionized calcium whole blood,Laboratory
590,HC-LAB-POTASSIUM SER/PLASMA/B,laboratory potassium serum/plasma/b,Laboratory
591,HC-LAB-SODIUM-SERUM/WH BLOOD,laboratory sodium serum/whole blood,Laboratory
592,HCHG CHLORIDE WB ASSAY,chloride whole_blood assay,Laboratory
593,HCHG CIBA HEMOGLOBIN,ciba hemoglobin,Laboratory
594,HCHG HEMOGLOBIN,hemoglobin,Laboratory
595,HCHG POTASSIUM WB ASSAY,potassium whole_blood assay,Laboratory
596,HCT,hematocrit,Laboratory
597,HCT AUTO,hematocrit automated,Laboratory
598,HCT ISTAT,hematocrit istat,Laboratory
599,HCT-AUTO,hematocrit automated,Laboratory
600,HEMATOCRIT (HCT),hematocrit hematocrit,Laboratory
601,HEMATOCRIT TEST,hematocrit test,Laboratory
602,HEMOGLOBIN,hemoglobin,Laboratory
603,HEMOGLOBIN-ICU,hemoglobin intensive_care_unit,Laboratory
604,ION CA DIALYSIS,ionized calcium dialysis,Laboratory
605,IONIZED CALCIUM (PNL),ionized calcium panel,Laboratory
606,IONIZED CALCIUM ISTAT,ionized calcium istat,Laboratory
607,ISTAT HCT,istat hematocrit,Laboratory
608,ISTAT K,istat potassium,Laboratory
609,LAB-IONIZED CA (WHOLE BLOOD),laboratory ionized calcium whole blood,Laboratory
610,LAB-SODIUM (WHOLE BLOOD),laboratory sodium whole blood,Laboratory
611,LABORATORY-CHEMISTRY SODIUM ISTAT,laboratory chemistry sodium istat,Laboratory
612,LACATE,lactate,Laboratory
613,LACTATE,lactate,Laboratory
614,LACTATE (LAC,lactate lactate,Laboratory
615,LACTATE (LACTI,lactate lactate,Laboratory
616,LACTATE (LACTIC ACID),lactate lactic acid,Laboratory
617,LACTATE (PNL),lactate panel,Laboratory
618,LACTATE BLOOD,lactate blood,Laboratory
619,LACTATE LACTIC ACID,lactate lactic acid,Laboratory
620,LACTATE/LACTIC ACID BODY FLUID,lactate/lactic acid body fluid,Laboratory
621,LACTIC ACID,lactic acid,Laboratory
622,LACTIC ACID (LACTATE),lactic acid lactate,Laboratory
623,LACTIC ACID (WBLA),lactic acid wbla,Laboratory
624,LACTIC ACID-WB,lactic acid whole_blood,Laboratory
625,LIPID PROFILE,lipid profile,Laboratory
626,PICU-BLOOD COUNT HEMATOCRIT,pediatric_intensive_care_unit blood count hematocrit,Laboratory
627,ASPIRIN TAB CHEW 81MG,aspirin tablet chew 81_mg,Pharmacy
628,POCT GLUCOSE,point_of_care_testing glucose,Monitoring
629,POTASSIUM,potassium,Laboratory
630,POTASSIUM  SERUM  PLASMA  WHOLE BL,potassium serum plasma whole blood,Laboratory
631,POTASSIUM  WHOLE BLOOD (BC),potassium whole blood blood_cells,Laboratory
632,POTASSIUM (K) POCT,potassium potassium point_of_care_testing,Laboratory
633,POTASSIUM *OVERRIDE*,potassium override,Laboratory
634,POTASSIUM BLD,potassium blood,Laboratory
635,FOLIC ACID 1 MG TABS,folic acid 1_mg tablets,Pharmacy
636,POTASSIUM ONLY,potassium only,Laboratory
637,POTASSIUM PLASMA,potassium plasma,Laboratory
638,POTASSIUM SERU,potassium serum,Laboratory
639,POTASSIUM SERUM,potassium serum,Laboratory
640,POTASSIUM SERUM/ PLASMA/ BLOOD,potassium serum/plasma/blood,Laboratory
641,POTASSIUM WB ASSAY,potassium whole_blood assay,Laboratory
642,POTASSIUM WHOLE BLOOD (BC),potassium whole blood blood_cells,Laboratory
643,POTASSIUM-ICU (BLOOD),potassium intensive_care_unit blood,Laboratory
644,POTASSIUM/K  B,potassium/potassium b,Laboratory
645,POTASSIUM; SERUM,potassium serum,Laboratory
646,QLAB=CALCIUM IONIZED,qlab calcium ionized,Laboratory
647,QLAB=SODIUM,qlab sodium,Laboratory
648,RCH LAB-WHOLE BLOOD GLUCOS,laboratory whole blood glucose,Laboratory
649,RCH LAB-WHOLE BLOOD IONIZE,laboratory whole blood ionized,Laboratory
650,RCH LAB-WHOLE BLOOD IONIZED CA,laboratory whole blood ionized calcium,Laboratory
651,RCH LAB-WHOLE BLOOD LACTIC ACID,laboratory whole blood lactic acid,Laboratory
652,RCH LAB-WHOLE BLOOD POTASS,laboratory whole blood potassium,Laboratory
653,RCH LAB-WHOLE BLOOD POTASSIUM,laboratory whole blood potassium,Laboratory
654,RESUS CALCIUM IONIZED,resuscitation calcium ionized,Laboratory
655,BASIC METABOLIC PANEL,basic metabolic panel,Laboratory
656,SODIUM  SERUM  PLASMA  WHOLE BLD,sodium serum plasma whole blood,Laboratory
657,SODIUM  WHOLE BLOOD (BC),sodium whole blood blood_cells,Laboratory
658,SODIUM BLD,sodium blood,Laboratory
659,SODIUM C,sodium cap,Laboratory
660,SODIUM NA BLOOD,sodium sodium blood,Laboratory
661,SODIUM SERUM,sodium serum,Laboratory
662,SODIUM WB ASSAY,sodium whole_blood assay,Laboratory
663,SODIUM WHOLE BLOOD (BC),sodium whole blood blood_cells,Laboratory
664,SODIUM-ICU (BLOOD),sodium intensive_care_unit blood,Laboratory
665,TC LACTATE WHOLE BLOOD,lactate whole blood,Laboratory
666,UREA NITROGEN BLOOD BUN,urea nitrogen blood blood_urea_nitrogen,Laboratory
667,UREA NITROGEN QUANTITATIVE,urea nitrogen quantitative,Laboratory
668,WHOLE BLOOD GLUCOSE,whole blood glucose,Laboratory
669,WHOLE BLOOD GLUCOSE NT,whole blood glucose nt,Laboratory
670,WHOLE BLOOD POTASSIUM,whole blood potassium,Laboratory
671,*GLUCOSE METER TEST,glucose meter test,Monitoring
672,17122771-HB OXIMETRY DAILY,hemoglobin oximetry daily,Monitoring
673,80000012-HC GLUCOSE BLD BY MONITOR DEVICE,hc glucose blood by monitor device,Monitoring
674,86211984-HB GLUCOSE METER BLOOD,hemoglobin glucose meter blood,Monitoring
675,ACCUCHECK,accucheck,Monitoring
676,ACCUCHECK  SINGLE,accucheck single,Monitoring
677,BEDSIDE GLUCOSE MONITORING,bedside glucose monitoring,Monitoring
678,BEDSIDE POC GLUCOSE,bedside point_of_care glucose,Monitoring
679,BGAS CAL O2 SAT,bgas calorie oxygen saturation,Monitoring
680,BLD GLUCOSE (ACCU-CHEK),blood glucose accu check,Monitoring
681,BLOOD GLUCOSE (POC) BY DEVICE,blood glucose point_of_care by device,Monitoring
682,BLOOD GLUCOSE MONITORING,blood glucose monitoring,Monitoring
683,C POCT-GLUCOSE BY MONITORING DEVICE,point_of_care_testing glucose by monitoring device,Monitoring
684,CC GLUCOSE BLOOD CHECK,cubic_centimeters glucose blood check,Monitoring
685,CEREBRAL OXIMETER  D,cerebral oximeter daily,Monitoring
686,CHG GLUCOSE BLOOD BY MONITORING DEV,glucose blood by monitoring device,Monitoring
687,CHG-BLOOD GLUCOSE BY MONIT,blood glucose by monitoring,Monitoring
688,CO2 MONITOR (D,carbon_dioxide monitoring device,Monitoring
689,CONT OXIMETRY,continuous oximetry,Monitoring
690,CONT OXIMETRY MONITORING,continuous oximetry monitoring,Monitoring
691,DETERM EXPIRED CO2,determination expired carbon_dioxide,Monitoring
692,END TIDAL C02,end tidal carbon_dioxide,Monitoring
693,END-TITAL C02 MONITORING,end tidal carbon_dioxide monitoring,Monitoring
694,ETCO2 SPOT CHECK-EACH >3 C,end_tidal_carbon_di_oxide spot check each greater_than 3 cap,Monitoring
695,FINGERSTICK GLU,fingerstick glucose,Monitoring
696,GEM GLUCOSE,glucagon_emergency_management glucose,Monitoring
697,GEM IONIZED CALCIUM,glucagon_emergency_management ionized calcium,Monitoring
698,GLU  HOME USE DIAGNOS,glucose home use diagnostic,Monitoring
699,GLU HOME USE DIAGNOS,glucose home use diagnostic,Monitoring
700,GLUC BLD MNT DV,glucose blood monitoring device,Monitoring
701,GLUCOMETER GLUCOSE,glucometer glucose,Monitoring
702,GLUCOMETER GLUCOSE LEVEL,glucometer glucose level,Monitoring
703,GLUCOSE  BLD BY MONITOR DEVICE,glucose blood by monitor device,Monitoring
704,GLUCOSE  BLOOD BY GMD,glucose blood by glucose_monitioring_device,Monitoring
705,GLUCOSE  BLOOD BY MONITORING D,glucose blood by monitoring device,Monitoring
706,GLUCOSE  BLOOD GLUCOSE MONITORING,glucose blood glucose monitoring,Monitoring
707,GLUCOSE  BLOOD METER ASSA,glucose blood meter assay,Monitoring
708,GLUCOSE  BLOOD MONIT DEVICE,glucose blood monitoring device,Monitoring
709,GLUCOSE  FINGERSTICK,glucose fingerstick,Monitoring
710,GLUCOSE  GLUCOMETER,glucose glucometer,Monitoring
711,GLUCOSE  HOME USE DEV,glucose home use device,Monitoring
712,GLUCOSE  POC,glucose point_of_care,Monitoring
713,GLUCOSE  POINT OF CARE,glucose point of care,Monitoring
714,GLUCOSE  QUANTITATIVE  POC,glucose quantitative point_of_care,Monitoring
715,GLUCOSE  REAGENT STRIP,glucose reagent strip,Supply
716,GLUCOSE  WHOLE BLOOD-POC,glucose whole blood point_of_care,Monitoring
717,GLUCOSE (ACCUCHECK),glucose accucheck,Monitoring
718,GLUCOSE - POINT OF CARE,glucose point of care,Monitoring
719,GLUCOSE BEDSIDE MONIT,glucose bedside monitoring,Monitoring
720,GLUCOSE BLD BY MONITOR DEVICE,glucose blood by monitor device,Monitoring
721,GLUCOSE BLD METER,glucose blood meter,Monitoring
722,GLUCOSE BLD QN POC,glucose blood quantitative point_of_care,Monitoring
723,GLUCOSE BLOOD (STICK TEST),glucose blood stick test,Monitoring
724,GLUCOSE BLOOD BY GLU MONITOR,glucose blood by glucose monitoring,Monitoring
725,GLUCOSE BLOOD BY GMD,glucose blood by glucose_monitioring_device,Monitoring
726,GLUCOSE BLOOD GLUCOSE MONITORING,glucose blood glucose monitoring,Monitoring
727,GLUCOSE BLOOD STAT ICU,glucose blood stat intensive_care_unit,Monitoring
728,GLUCOSE BY DEVICE,glucose by device,Monitoring
729,GLUCOSE BY GMD,glucose by glucose_monitioring_device,Monitoring
730,GLUCOSE BY METER POCGLU,glucose by meter point_of_care_glucose,Monitoring
731,GLUCOSE BY MONITORING DEVICE,glucose by monitoring device,Monitoring
732,GLUCOSE BY REAGENT STRIP,glucose by reagent strip,Monitoring
733,GLUCOSE FINGERSTICK,glucose fingerstick,Monitoring
734,GLUCOSE GLUCOMET,glucose glucometer,Monitoring
735,GLUCOSE HOME USE MONITORING,glucose home use monitoring,Monitoring
736,GLUCOSE METER BLOOD,glucose meter blood,Monitoring
737,GLUCOSE METER F,glucose meter follow,Monitoring
738,GLUCOSE MONITOR,glucose monitoring,Monitoring
739,GLUCOSE POC ACCUCHEK,glucose point_of_care accucheck,Monitoring
740,GLUCOSE POC NOVA,glucose point_of_care nova,Monitoring
741,GLUCOSE POINT OF CARE NU,glucose point of care nursing,Monitoring
742,GLUCOSE POINT OF CARE P,glucose point of care powder,Monitoring
743,GLUCOSE POINT OF CARE P28620239,glucose point of care p28620239,Monitoring
744,GLUCOSE POINT OF CARE.,glucose point of care,Monitoring
745,GLUCOSE REAGENT STRIP BLD,glucose reagent strip blood,Supply
746,GLUCOSE-BLD BY MONITOR DEVICE,glucose blood by monitor device,Monitoring
747,GLUCOSE-BLOOD MONITORING DEVIC,glucose blood monitoring device,Monitoring
748,GLUCOSE-GLUCOM POC (NURS),glucose glucometer point_of_care nursing,Monitoring
749,GLUCOSE-METER,glucose meter,Monitoring
750,GLUCOSE; BLOOD REAGENT STRIP,glucose blood reagent strip,Supply
751,HB ACCUCHECK-RAPID GLUCOSE ,accucheck rapid glucose,Monitoring
752,HB ACCUCHECKS-RAPID GLUCOSE,accuchecks rapid glucose,Monitoring
753,HB GLUCOSE  BLOOD  REAG ST,glucose blood reagent strip,Supply
754,HB GLUCOSE BY METER,glucose by meter,Monitoring
755,HB GLUCOSE BY MONITORING D,glucose by monitoring device,Monitoring
756,HB GLUCOSE METER BLOOD,glucose meter blood,Monitoring
757,HB GLUCOSE POC  FDA APPV M,glucose point_of_care food_and_drug_administration approved m,Monitoring
758,HB GLUCOSE POC FDA APPV M,glucose point_of_care food_and_drug_administration approved m,Monitoring
759,HB OXIMETRY,oximetry,Monitoring
760,HB OXIMETRY  CONTINUOUS,oximetry continuous,Monitoring
761,HB OXIMETRY  CONTINUOUS OVERNIGHT,oximetry continuous overnight,Monitoring
762,HB OXIMETRY CONTINUOUS OVERNIGHT,oximetry continuous overnight,Monitoring
763,HB OXIMETRY SPOT CHECK  MULTIPLE,oximetry spot check multiple,Monitoring
764,HB POC GLUCOSE - METER M,point_of_care glucose meter m,Monitoring
765,HB POC IONIZED CALCIUM,point_of_care ionized calcium,Monitoring
766,HB POC POTASSIUM,point_of_care potassium,Monitoring
767,HB POC SODIUM,point_of_care sodium,Monitoring
768,HB-GLUCOSE  POC,glucose point_of_care,Monitoring
769,HBOL GLUCOSE  BLD BY MONIT,glucose blood by monitoring,Monitoring
770,HBOL GLUCOSE  MONITORING DE,glucose monitoring device,Monitoring
771,HBOL GLUCOSE MONITORING DE,glucose monitoring device,Monitoring
772,HBOL GLUCOSE; BLD BY MONIT,glucose blood by monitoring,Monitoring
773,HC ACCUCHE CK (POC),accucheck creatinine_kinase point_of_care,Monitoring
774,HC ACCUCHECK,accucheck,Monitoring
775,HC CHEM-POC GLUCOSE,chemistry point_of_care glucose,Monitoring
776,HC GLUCOSE  POC,glucose point_of_care,Monitoring
777,HC GLUCOSE  POC 91,glucose point_of_care 91,Monitoring
778,HC GLUCOSE  QT BY METER FOR,glucose quantitative by meter for,Monitoring
779,HC GLUCOSE BLD BY MONITOR DEVICE POC,glucose blood by monitor device point_of_care,Monitoring
780,HC GLUCOSE POC,glucose point_of_care,Monitoring
781,HC GLUCOSE POINT OF CARE,glucose point of care,Monitoring
782,GLUCOSE BEDSIDE MONITORING,glucose bedside monitoring,Monitoring
783,HC HEMATOCRIT POC,hematocrit point_of_care,Monitoring
784,HC IONIZED CA  POC,ionized calcium point_of_care,Monitoring
785,HC POC BLOOD GLUCOSE/REAGE,point_of_care blood glucose/reagent,Monitoring
786,HC POC LACTIC ACID,point_of_care lactic acid,Monitoring
787,HC POC LIFESCAN GLUCOSE,point_of_care lifescan glucose,Monitoring
788,HC POTASSIUM  POC,potassium point_of_care,Monitoring
789,HC PULSE OXIMETRY MULT DETERMINAT,pulse oximetry multiple determinations,Monitoring
790,HC SODIUM  POC,sodium point_of_care,Monitoring
791,HC SODIUM POC,sodium point_of_care,Monitoring
792,HC STRIP BLOOD GLUCOSE TEST PCX PLUS -ICU,strip blood glucose test precision plus intensive_care_unit,Monitoring
793,HC- GLUCOSE FOR GLUCOMETER,glucose for glucometer,Monitoring
794,HC-LAB-GLUCOSE BLD MNTR DVICE,laboratory glucose blood monitor device,Monitoring
795,HC-LAB-GLUCOSE BLOOD MONITOR DEVICE,laboratory glucose blood monitor device,Monitoring
796,HC-OXIMETRY-CONT MONITORING,oximetry continuous monitoring,Monitoring
797,HCHG POC POTASSIUM,point_of_care potassium,Monitoring
798,HEMATOCRIT POC,hematocrit point_of_care,Monitoring
799,HEMOGLOBIN  POC,hemoglobin point_of_care,Monitoring
800,I STAT GLUCOSE (PICU,i stat glucose pediatric_intensive_care_unit,Monitoring
801,I STAT HCT (PICU),i stat hematocrit pediatric_intensive_care_unit,Monitoring
802,I STAT ION CA (PICU),i stat ionized calcium pediatric_intensive_care_unit,Monitoring
803,I STAT K (PICU),i stat potassium pediatric_intensive_care_unit,Monitoring
804,I STAT NA (PICU),i stat sodium pediatric_intensive_care_unit,Monitoring
805,I-STAT CALCIUM IONIZED,i stat calcium ionized,Monitoring
7972,HB SPECIAL STAINS GROUP II,special stains group 2,Laboratory
806,I-STAT GLUCOSE,i stat glucose,Monitoring
807,I-STAT HEMATOCRIT,i stat hematocrit,Monitoring
808,I-STAT IONIZED CALCI,i stat ionized calcium,Monitoring
809,ICU PULSE OXIMETRY/HALF DAY,intensive_care_unit pulse oximetry/half day,Monitoring
810,INFORM GLUCOSE POC,inform glucose point_of_care,Monitoring
811,IONIZED CALCIUM  POCT,ionized calcium point_of_care_testing,Monitoring
812,IONIZED CALCIUM POCT,ionized calcium point_of_care_testing,Monitoring
813,K ISTAT,potassium istat,Monitoring
814,LABORATORY-CHEMISTRY CALCIUM IONIZED ISTAT,laboratory chemistry calcium ionized istat,Monitoring
815,LACTATE  POCT,lactate point_of_care_testing,Monitoring
816,LACTATE (LACTIC ACID) POCT,lactate lactic acid point_of_care_testing,Monitoring
817,LACTIC ACID ISTAT,lactic acid istat,Monitoring
818,MONITORING CARDIO/RESP/OXIM,monitoring cardio/respiratory/oximetry,Monitoring
819,MULTIPLE PULSE OXIMETRY,multiple pulse oximetry,Monitoring
820,O2 SAT MULTIPLE DETERIMI,oxygen saturation multiple determination,Monitoring
821,O2 SATUR OXIMETRY S,oxygen saturation oximetry sigma,Monitoring
822,O2 SATURATION DIRECT,oxygen saturation direct,Monitoring
823,OXIMETER CONTINUOUS-DAILY,oximeter continuous daily,Monitoring
824,OXIMETER PER DAY,oximeter per day,Monitoring
825,OXIMETRY,oximetry,Monitoring
826,OXIMETRY CONTI,oximetry continuous,Monitoring
827,OXIMETRY CONTINUOUS  1-24 HOURS,oximetry continuous 1 24 hours,Monitoring
828,OXIMETRY CONTINUOUS MONITORING,oximetry continuous monitoring,Monitoring
829,OXIMETRY MULTIPLE,oximetry multiple,Monitoring
830,OXIMETRY-CONT MONITORING,oximetry continuous monitoring,Monitoring
831,P-OX SINGLE CHK,powder oximetry single check,Monitoring
832,PCT OXYGEN SATURATION VENOUS,point_of_care_test oxygen saturation venous,Monitoring
833,POC HEMATOCRIT,point_of_care hematocrit,Monitoring
834,POC IONIZED CALCIUM,point_of_care ionized calcium,Monitoring
835,POC-GLUCOSE,point_of_care glucose,Monitoring
836,POC-GLUCOSE  BLOOD,point_of_care glucose blood,Monitoring
837,POC-GLUCOSE BLOOD MONITOR,point_of_care glucose blood monitor,Monitoring
838,POC-GLUCOSE-GEM,point_of_care glucose glucagon_emergency_management,Monitoring
839,POC-HEMATOCRIT (HCT) GEM,point_of_care hematocrit hematocrit glucagon_emergency_management,Monitoring
