,DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Voting Algorithm,Sum Correct,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
767,2806,77072669 - SYRINGE HYPO 10ML DISP,syringe hypodermic_ 10_ml disposable,Supply,RETROSPECTIVE,13/07/2016,syringe,disposable,hypodermic_injection,10_ml,Supply,0.734252919416,Supply,0.600059431484,Supply,"Logistic_OvR, DeepNN",2,1,1,0.66715617545,syringe,10_ml,hypodermic_,disp
768,5995,SPCL STN 2 I&R EXCPT MICRO,special stain 2 i&r except micro,Laboratory,ONLINE,16/09/2016,stn,,,,Laboratory,0.667838767237,Laboratory,0.991524677306,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.829681722271,micro,stn,special,
769,3543,15610212 - VASOPRESSIN 20U/ML 1ML,vasopressin 20_units/ml 1_ml,Pharmacy,RETROSPECTIVE,13/07/2016,20_units/ml,1_ml,vasopressin,,Pharmacy,0.948567662913,Pharmacy,0.998878615158,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.973723139035,20_units/ml,1_ml,vasopressin,
770,4701,AMIODARONE IN 5% DEXTROSE 150 MG/100 ML (1.5 MG/ML) SOLN,amiodarone in 5% dextrose 150_mg/100_ml 1.5_mg/ml solution,Pharmacy,ONLINE,16/09/2016,dextrose,soln,,,Pharmacy,0.8922296105,Pharmacy,0.985711605257,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.938970607879,dextrose,soln,,
771,1176,COMPRESSED AIR - M/S,compressed air m/sigma,Respiratory Therapy,RETROSPECTIVE,12/07/2016,m,s,compressed,air,Supply,0.607183815816,Supply,0.786500633895,Supply,"Logistic_OvR, DeepNN",2,1,1,0.696842224856,sigma,m,compressed,air
772,2235,SOLN IV NSS 1000ML 2B1324,solution intravenous normal_saline_sterile 1000_ml 2b1324,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,soln,1000_ml,iv,,Diluent / Flush / Irrigant,0.695240743398,Diluent / Flush / Irrigant,0.989609177469,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.842424960433,soln,1000_ml,iv,
773,331,SOL IRRIG WATER 3.5OZ-1939,solution irrigation water 3.5oz 1939,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,water,irrigation,solution,,Diluent / Flush / Irrigant,0.801865958853,Diluent / Flush / Irrigant,0.993733332998,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.897799645926,water,irrig,3.5oz,sol
774,1701,METHEMOGLOBIN COOX,methemoglobin co-oximetry,Laboratory,RETROSPECTIVE,12/07/2016,methemoglobin,co-oximetry,,,Monitoring,0.714851006591,Monitoring,0.877261999337,Monitoring,"Logistic_OvR, DeepNN",2,1,1,0.796056502964,methemoglobin,coox,,
775,2640,EVALUATION IV PT,evaluation intravenous physical_therapy,Nursing Services,RETROSPECTIVE,12/07/2016,evaluation,iv,pt,,PT / OT / Speech Therapy,0.886356055313,PT / OT / Speech Therapy,0.901394847408,PT / OT / Speech Therapy,"Logistic_OvR, DeepNN",2,1,1,0.893875451361,evaluation,iv,pt,
776,5627,MAGNESIUM HYDROXIDE 400 MG/5ML SUSP,magnesium hydroxide 400_mg/5_ml suspension,Pharmacy,ONLINE,16/09/2016,susp,hydroxide,magnesium,400_mg/5_ml,Pharmacy,0.908070048233,Pharmacy,0.999695257924,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.953882653079,susp,hydroxide,magnesium,400_mg/5_ml
777,947,GLUCOMETER-POC,glucometer point_of_care,Monitoring,RETROSPECTIVE,12/07/2016,POC,glucometer,,,Monitoring,0.916005070496,Monitoring,0.99855481591,Monitoring,"Logistic_OvR, DeepNN",2,1,1,0.957279943203,point_of_care,glucometer,,
778,3718,AB SCREEN,antibody screen,Laboratory,RETROSPECTIVE,13/07/2016,screen,antibody,,,Laboratory,0.933418242505,Laboratory,0.999803677928,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.966610960216,screen,antibody,,
779,5217,HAEMOPHILUS B CONJUGATE VA,haemophilus b conjugate vaccine,Pharmacy,ONLINE,16/09/2016,va,haemophilus,b,conjugate,Laboratory,0.548145233953,Pharmacy,0.914895342385,Pharmacy,DeepNN,1,0,1,0.457447671193,haemophilus,b,vaccine,conjugate
780,2906,CATH IV INTRCN SFTY 18GAX1.25I,catheter intravenous introcan safety 18gauge  x 1.25inch,Supply,RETROSPECTIVE,13/07/2016,catheter,intravenous,,,Supply,0.933043415565,Supply,0.999757327405,Supply,"Logistic_OvR, DeepNN",2,1,1,0.966400371485,cath,safety,iv,
781,6314,US PELVIS LIMITED,ultrasound pelvis limited,Radiology,ONLINE,19/09/2016,us,limited,pelvis,,Radiology,0.773358425664,Radiology,0.995893271395,Radiology,"Logistic_OvR, DeepNN",2,1,1,0.884625848529,us,limited,pelvis,
782,4633,PM-D10W + NACL 0.225% + KCL 5MEQ INJ BAG 250ML,between_noon_and_midnight d10w and sodium_chloride 0.225% and potassuim_chloride 5_meq injection bag 250_ml,Pharmacy,ONLINE,01/09/2016,bag,inj,kcl,250_ml,Diluent / Flush / Irrigant,0.820752886937,Diluent / Flush / Irrigant,0.989560971413,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.905156929175,bag,inj,kcl,250_ml
783,552,GLUCOSE QUAN BLOOD NOT REAGNT,glucose quantitative blood not reagent,Laboratory,RETROSPECTIVE,12/07/2016,quantitative,blood,reagent,glucose,Laboratory,0.917644347278,Laboratory,0.999974186799,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.958809267039,quan,blood,reagnt,glucose
784,2699,15601252 - VANOMYCIN NEBS FOR INH,vancomycin nebulizer for inhalation,Pharmacy,RETROSPECTIVE,13/07/2016,nebs,inhaled,vancomycin,,Respiratory Therapy,0.418030272097,Plan Benefit,0.769284188686,Plan Benefit,DeepNN,1,0,1,0.384642094343,inhalation,vancomycin,nebulizer,
785,6224,FORMULA: PEDIASURE PEPTIDE,formula pediasure peptide,Supply,ONLINE,19/09/2016,formula,pediasure,peptide,,Laboratory,0.867363553288,Laboratory,0.978839585001,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.923101569145,formula,pediasure,peptide,
786,4181,PENTAMIDINE ISETHIONATE 30,pentamidine isethionate 30,Pharmacy,RETROSPECTIVE,13/07/2016,isethionate,pentamidine,,,Pharmacy,0.909003812925,Pharmacy,0.999743186421,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.954373499673,isethionate,pentamidine,,
787,4503,POTASSIUM CL ER TAB 2,potassium chloride extended_release tablet 2,Pharmacy,ONLINE,29/08/2016,er,potassium,cl,tab,Pharmacy,0.864988030274,Pharmacy,0.997670386136,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.931329208205,extended_release,potassium,cl,tab
788,387,DORNASE ALFA 1 MG/ML SOLN[12211],dornase alpha 1_mg/ml solution 12211,Plan Benefit,RETROSPECTIVE,12/07/2016,alfa,solution,dornase,,Plan Benefit,0.732392325189,Plan Benefit,0.976768328607,Plan Benefit,"Logistic_OvR, DeepNN",2,1,1,0.854580326898,alpha,1_mg/ml,solution,dornase
789,6053,TISS LIVE FRM STRTCE 16X20,tissue live from strtce 16x20,Supply,ONLINE,16/09/2016,stretcher,16x20,live,tiss,Laboratory,0.770281126405,Laboratory,0.995251943273,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.882766534839,16x20,live,tissue,strtce
790,2888,BLD GAS-PH PO2 PCO2,blood_gas potential_hydrogen partial_pressure_of_oxygen partial_pressure_of_carbon_dioxide,Laboratory,RETROSPECTIVE,13/07/2016,gas,blood,,,Laboratory,0.685875375593,Laboratory,0.998785839543,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.842330607568,pco2,po2,potential_hydrogen,blood_gas
791,4360,ER ROOM L5 (LIFE THREAT),emergency_room room level_5 life threat,Other,ONLINE,24/08/2016,er,room,,,Room and Board,0.749044966857,Room and Board,0.983691336118,Room and Board,"Logistic_OvR, DeepNN",2,1,1,0.866368151488,er,room,,
792,3404,11021032 - ACETAMINOPHEN SOLN 650MG,acetaminophen solution 650_mg,Pharmacy,RETROSPECTIVE,13/07/2016,solution,650_mg,acetaminophen,,Pharmacy,0.972934877266,Pharmacy,0.999815984627,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.986375430947,soln,650_mg,acetaminophen,
793,3385,*COMPREHENSIVE METABOLIC PANEL,comprehensive metabolic panel,Laboratory,RETROSPECTIVE,13/07/2016,comprehensive,panel,metabolic,,Laboratory,0.91355553543,Laboratory,0.999999068755,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.956777302092,comprehensive,panel,metabolic,
794,3953,HB COSYNTROPIN 0.25MG VL ORGANO,cosyntropin 0.25_mg vial organo,Pharmacy,RETROSPECTIVE,13/07/2016,vial,cosyntropin,organo,0.25_mg,Pharmacy,0.917280329825,Pharmacy,0.998554790253,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.957917560039,vial,cosyntropin,organo,0.25_mg
795,5023,DISP: 0.500 ML; 400 MCG/ML; USED NDC QTY: 1.000 PCK OF 60.000 ML DROP BTL PEDIATRIC MULTIVITAMIN COMB NO.40-PHYTONADIONE 400 MCG/ML ORAL DROPS,dispensed 0.500_ml 400 mcg/ml used ndc quantity 1 pack of 60.000_ml drop bottle pediatric multivitamin comb no.40 phytonadione 400 mcg/ml oral drops,Pharmacy,ONLINE,16/09/2016,drops,pediatric,mcg,ml,Pharmacy,0.965735228514,Pharmacy,0.999940226608,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.982837727561,used,pediatric,mcg,ml
796,5046,DOPPLER SPECTRAL COMPLETE,doppler spectral complete,Cardiology,ONLINE,16/09/2016,spectral,doppler,complete,,Cardiology,0.499805546817,Cardiology,0.646649082392,Cardiology,"Logistic_OvR, DeepNN",2,1,1,0.573227314605,spectral,doppler,complete,
797,6308,TRIAMCINOLONE 0.1% CREA 15,triamcinolone 0.1% cream 15,Pharmacy,ONLINE,19/09/2016,0.10%,triamcinolone,cream,,Pharmacy,0.903175035886,Pharmacy,0.999601725903,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.951388380895,0.1%,triamcinolone,cream,
798,5463,HCHG PHOSPHATASE ALKALINE HCHG PHOSPHATASE ALKALINE,phosphatase alkaline,Laboratory,ONLINE,16/09/2016,hchg,alkaline,phosphatase,,Laboratory,0.854744317238,Laboratory,0.993155466927,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.923949892083,alkaline,phosphatase,,
799,4613,HB - XRAY COOKIE SWALLOW FLUORO,x-ray cookie swallow fluoroscopy,Radiology,ONLINE,01/09/2016,fluroscopy,swallow,cookie,x-ray,Radiology,0.527575220307,Radiology,0.949664206651,Radiology,"Logistic_OvR, DeepNN",2,1,1,0.738619713479,swallow,cookie,fluoroscopy,x-ray
800,644,POTASSIUM/K  B,potassium/potassium b,Laboratory,RETROSPECTIVE,12/07/2016,potassium,potassium,b,,Pharmacy,0.4837864949,Pharmacy,0.552253411481,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.51801995319,potassium,b,,
801,346,STERILE WATER SOLP 1 000 ML BAG,sterile water solution 1 000_ml bag,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,water,bag,000_ml,sterile,Diluent / Flush / Irrigant,0.842349409144,Diluent / Flush / Irrigant,0.99874588226,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.920547645702,water,bag,000_ml,sterile
802,1054,SEVELAMER CARBONATE 800 MG,sevelamer carbonate 800_mg,Pharmacy,RETROSPECTIVE,12/07/2016,800_mg,sevelamer,carbonate,,Pharmacy,0.898746150926,Pharmacy,0.999246447764,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.948996299345,800_mg,sevelamer,carbonate,
803,5915,ROOM T7W A,room t7w a,Room and Board,ONLINE,16/09/2016,room,t7w,,,Room and Board,0.790192184515,Room and Board,0.991960596254,Room and Board,"Logistic_OvR, DeepNN",2,1,1,0.891076390384,room,t7w,,
804,4310,UA  AUTO W SCOPE,urinalysis automated with scope,Laboratory,RETROSPECTIVE,13/07/2016,urinalysis,scope,automated,,Laboratory,0.939009229997,Laboratory,0.999966271413,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.969487750705,ua,scope,automated,
805,5899,RESVR DRN BULB EVC 100ML 00707,reservoir drain bulb evc 100_ml 00707,Supply,ONLINE,16/09/2016,100_ml,drain,,,Supply,0.802240392429,Supply,0.694858158384,Supply,"Logistic_OvR, DeepNN",2,1,1,0.748549275406,100_ml,drain,,
806,2506,LIDOCAINE (PF) 20 MG/ML(2%) SOLN 5 ML VIAL,lidocaine partial_fill 20_mg/ml 2% solution 5_ml vial,Pharmacy,RETROSPECTIVE,12/07/2016,vial,partial_fill,soln,,Pharmacy,0.969877758816,Pharmacy,0.99968416049,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.984780959653,vial,partial_fill,5_ml,lidocaine
807,6051,THROMBOPLASTIN TM PRTL PLSM/WHL BLD,thromboplastin time partial plasma/whole blood,Laboratory,ONLINE,16/09/2016,whole,bld,thromboplastin,,Laboratory,0.835690473636,Laboratory,0.999689453344,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.91768996349,partial,thromboplastin,whole,bld
808,696,GEM GLUCOSE,glucagon_emergency_management glucose,Monitoring,RETROSPECTIVE,12/07/2016,GEM,glucose,,,Monitoring,0.894490578313,Monitoring,0.985417946907,Monitoring,"Logistic_OvR, DeepNN",2,1,1,0.93995426261,gem,glucose,,
809,875,PULSE OXIMETRY SPOT CHEC,pulse oximetry spot check,Monitoring,RETROSPECTIVE,12/07/2016,oximetry,spot,check,pulse,Monitoring,0.758758832942,Monitoring,0.995785845177,Monitoring,"Logistic_OvR, DeepNN",2,1,1,0.877272339059,oximetry,spot,check,pulse
810,2468,CEMENT BN ENDRN 40GM,cement bone endrn 40_gm,Implant,RETROSPECTIVE,12/07/2016,40_gm,bain,cement,,Supply,0.735774843988,Supply,0.858161444256,Supply,"Logistic_OvR, DeepNN",2,1,1,0.796968144122,40_gm,bone,cement,endrn
811,1087,HC ROOM CHARGE NICU 174,room charge neonatal_intensive_care_unit 174,Room and Board,RETROSPECTIVE,12/07/2016,charge,room,NICU,,Room and Board,0.786255574156,Room and Board,0.997791357064,Room and Board,"Logistic_OvR, DeepNN",2,1,1,0.89202346561,charge,room,nicu,
812,3559,46720000 - RB 6 EAST SEMI-PVT,room_and_board 6 east semi private,Room and Board,RETROSPECTIVE,13/07/2016,east,room_and_board,private,semi,Room and Board,0.895968976612,Room and Board,0.999874756269,Room and Board,"Logistic_OvR, DeepNN",2,1,1,0.94792186644,east,rb,private,semi
813,444,NITRIC OXIDE DAILY,nitric oxide daily,Plan Benefit,RETROSPECTIVE,12/07/2016,oxide,daily,nitric,,Plan Benefit,0.861795040418,Plan Benefit,0.999081715891,Plan Benefit,"Logistic_OvR, DeepNN",2,1,1,0.930438378155,oxide,daily,nitric,
814,5906,ROCURONIUM 100 MG/10ML SOLN,rocuronium 100_mg/10_ml solution,Pharmacy,ONLINE,16/09/2016,100_mg/10_ml,rocuronium,soln,,Pharmacy,0.969753703042,Pharmacy,0.999726222685,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.984739962864,100_mg/10_ml,rocuronium,soln,
815,574,HB SODIUM WHOLE BLOOD,sodium whole blood,Laboratory,RETROSPECTIVE,12/07/2016,whole,blood,sodium,,Laboratory,0.857419226232,Laboratory,0.998244900877,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.927832063554,whole,blood,sodium,
816,2127,BUMETANIDE 1 MG TABS,bumetanide 1_mg tablets,Pharmacy,RETROSPECTIVE,12/07/2016,1_mg,tabs,bumetanide,,Pharmacy,0.927228566941,Pharmacy,0.999711251996,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.963469909468,1_mg,tabs,bumetanide,
817,6221,FLUCONAZOLE 2 MG/ML PGBK,fluconazole 2_mg/ml pgbk,Pharmacy,ONLINE,19/09/2016,fluconazole,pgbk,2_mg/ml,,Pharmacy,0.970120566446,Pharmacy,0.999993443435,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.985057004941,fluconazole,pgbk,2_mg/ml,
818,4241,SENNOSIDES 8.8MG/5ML,sennosides 8.8_mg/5_ml,Pharmacy,RETROSPECTIVE,13/07/2016,8.8_mg/5_ml,sennosides,,,Pharmacy,0.929460900757,Pharmacy,0.99976247934,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.964611690049,8.8_mg/5_ml,sennosides,,
819,4488,MILK OF MAGNESIA CUP,milk_of_magnesia cup,Pharmacy,ONLINE,29/08/2016,cup,milk,magnesia,,Supply,0.533262423298,Pharmacy,0.817712384002,Pharmacy,DeepNN,1,0,1,0.408856192001,milk_of_magnesia,cup,,
820,2782,65002003 - HEMOGLOBIN,hemoglobin,Laboratory,RETROSPECTIVE,13/07/2016,hemoglobin,,,,Laboratory,0.87050661313,Laboratory,0.99980494309,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.93515577811,hemoglobin,,,
821,5230,HC ANES US GUIDE VASCULAR ACCESS,anesthesia ultrasound guide vascular access,Radiology,ONLINE,16/09/2016,access,us,anesthesia,vascular,Radiology,0.727000452173,Radiology,0.588971819691,Radiology,"Logistic_OvR, DeepNN",2,1,1,0.657986135932,access,us,vascular,anesthesia
822,1654,TEST BLOOD GLUCOSE,test blood glucose,Monitoring,RETROSPECTIVE,12/07/2016,test,blood,glucose,,Laboratory,0.587459022477,Laboratory,0.992562910167,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.790010966322,test,blood,glucose,
823,3181,STMETHICONE-80MG U/D,simethicone 80_mg unit dose,Pharmacy,RETROSPECTIVE,13/07/2016,device,80_mg,u,stmethicone,Pharmacy,0.95175395804,Pharmacy,0.999902127203,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.975828042622,simethicone,80_mg,unit,dose
824,76,0.9% SODIUM CHLORIDE 0.9 % SOLN 50 ML FLEX CONT,0.9% sodium chloride 0.9% solution 50_ml flex control,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,flex,cont,sodium,solution,Diluent / Flush / Irrigant,0.915960909377,Diluent / Flush / Irrigant,0.999809982135,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.957885445756,control,flex,sodium,soln
825,2069,ALBUTEROL SULF 0.83MG/ML 3ML,albuterol sulfate 0.83_mg/ml 3_ml,Pharmacy,RETROSPECTIVE,12/07/2016,albuterol,sulf,3_ml,0.83_mg_ml,Pharmacy,0.982374469977,Pharmacy,0.999997883964,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.99118617697,albuterol,sulfate,0.83_mg/ml,3_ml
826,1826,POTASSIUM CL 20MEQ SA TAB,potassium chloride 20_meq slow_action tablet,Pharmacy,RETROSPECTIVE,12/07/2016,potassium,cl,tab,,Pharmacy,0.953255654902,Pharmacy,0.999841753839,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.97654870437,potassium,cl,tab,20_meq
827,6287,PROLACTIN,prolactin,Laboratory,ONLINE,19/09/2016,prolactin,,,,Laboratory,0.804780297984,Laboratory,0.989810810354,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.897295554169,prolactin,,,
828,6227,GAMMAGLOBULIN IGA IGD IGG,gammaglobulin iga igd immunoglobulin,Laboratory,ONLINE,19/09/2016,igd,iga,gammaglobulin,immunoglobulin,Laboratory,0.835907448962,Laboratory,0.9843668288,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.910137138881,igd,iga,gammaglobulin,immunoglobulin
829,5430,HCHG BIPAP FIRST DAY HCHG BIPAP FIRST DAY,bipap first day bipap first day,Respiratory Therapy,ONLINE,16/09/2016,day,first,,,Respiratory Therapy,0.723060910616,Respiratory Therapy,0.752561572321,Respiratory Therapy,"Logistic_OvR, DeepNN",2,1,1,0.737811241468,day,first,,
830,2012,POTASSIUM CL 20MEQ/15ML LIQ,potassium chloride 20_meq/15_ml liquid,Pharmacy,RETROSPECTIVE,12/07/2016,potassium,20_meq/15_ml,cl,liq,Pharmacy,0.908144578305,Pharmacy,0.999933432953,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.954039005629,potassium,20_meq/15_ml,cl,liq
831,1334,ENTERAL FEEDING BAG EACH,enteral feeding bag each,Supply,RETROSPECTIVE,12/07/2016,bag,feeding,enteral,,Supply,0.885155648457,Supply,0.934075309128,Supply,"Logistic_OvR, DeepNN",2,1,1,0.909615478793,bag,feeding,enteral,
832,5296,HC EVAL SWALLOW FUNC,evaluation swallow function,PT / OT / Speech Therapy,ONLINE,16/09/2016,swallow,evaluation,func,,PT / OT / Speech Therapy,0.905071728933,PT / OT / Speech Therapy,0.999842444562,PT / OT / Speech Therapy,"Logistic_OvR, DeepNN",2,1,1,0.952457086747,function,swallow,evaluation,
833,2562,ABSOLUTE RETICS,absolute retics,Laboratory,RETROSPECTIVE,12/07/2016,retics,absolute, ,,Laboratory,0.911795219957,Laboratory,0.999945985133,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.955870602545,retics,absolute,,
834,2320,HEMODIALYSIS IP,hemodialysis inpatient,Dialysis,RETROSPECTIVE,12/07/2016,ip,hemodialysis,,,Dialysis,0.37498840451,Dialysis,0.51693623647,Dialysis,"Logistic_OvR, DeepNN",2,1,1,0.44596232049,ip,hemodialysis,,
835,2938,CUFF BP ADLT SM SOFT 1 TUBE,cuff blood_pressure adult small soft 1 tube,Supply,RETROSPECTIVE,13/07/2016,small,tube,soft,adult,Supply,0.901309234461,Supply,0.996776219631,Supply,"Logistic_OvR, DeepNN",2,1,1,0.949042727046,small,soft,tube,cuff
836,783,HC HEMATOCRIT POC,hematocrit point_of_care,Monitoring,RETROSPECTIVE,12/07/2016,hematocrit,POC,,,Monitoring,0.888288360062,Monitoring,0.974050881906,Monitoring,"Logistic_OvR, DeepNN",2,1,1,0.931169620984,hematocrit,poc,,
837,5687,MRSA SCREEN PCR NASAL,mrsa screen pcr nasal,Laboratory,ONLINE,16/09/2016,pcr,mrsa,screen,nasal,Laboratory,0.623831550791,Laboratory,0.592679381348,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.60825546607,pcr,mrsa,screen,nasal
838,1194,HC BLOOD TRANSFUSION SERVICE 1 UNIT,blood transfusion service 1_units,Nursing Services,RETROSPECTIVE,12/07/2016,transfusion,1_units,blood,service,Nursing Services,0.50966216962,Nursing Services,0.538682680481,Nursing Services,"Logistic_OvR, DeepNN",2,1,1,0.524172425051,transfusion,1_units,blood,service
839,2697,14987242 - SODIUM CITRATE SOLN 4% 3ML,sodium citrate solution 4% 3_ml,Pharmacy,RETROSPECTIVE,13/07/2016,solution,citrate,3_ml,sodium,Pharmacy,0.51486773811,Pharmacy,0.86352243306,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.689195085585,soln,citrate,3_ml,sodium
840,3857,CULTURE/BACTERIAL FLUID QT,culture/bacterial fluid quantitative,Laboratory,RETROSPECTIVE,13/07/2016,culture,bacterial,fluid,quantitative,Laboratory,0.985636775875,Laboratory,0.999999380806,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.992818078341,culture,bacterial,fluid,qt
841,1332,DUONEB INHALATION SOLUTION 3ML,duoneb inhalation solution 3_ml,Supply,RETROSPECTIVE,12/07/2016,solution,duoneb,3_ml,inhalation,Supply,0.586508814803,Supply,0.898423065667,Supply,"Logistic_OvR, DeepNN",2,1,1,0.742465940235,solution,duoneb,3_ml,inhalation
842,692,END TIDAL C02,end tidal carbon_dioxide,Monitoring,RETROSPECTIVE,12/07/2016,tidal,end,CO2,,Monitoring,0.395167301118,Laboratory,0.676405441265,Laboratory,DeepNN,1,0,1,0.338202720632,tidal,end,c02,
843,484,SILDENAFIL 2.5 MG/ML SUSP 1 ML CUP,sildenafil 2.5_mg/ml suspension 1_ml cup,Plan Benefit,RETROSPECTIVE,12/07/2016,suspension,1_ml,sildenafil,cup,Plan Benefit,0.898200053292,Plan Benefit,0.998167293393,Plan Benefit,"Logistic_OvR, DeepNN",2,1,1,0.948183673343,susp,1_ml,sildenafil,
844,2380,WARFARIN 3 MG TABS 1 EAC,warfarin 3_mg tablets 1 each,Pharmacy,RETROSPECTIVE,12/07/2016,tabs,warfarin,3_mg,,Pharmacy,0.950495073917,Pharmacy,0.999968890622,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.975231982269,tabs,warfarin,3_mg,
845,1484,SET IV EXT MIN-VOL 60,set intravenous extension minutes volume 60,Supply,RETROSPECTIVE,12/07/2016,volume,set,minimum,intravenous,Supply,0.882252236249,Supply,0.999442580338,Supply,"Logistic_OvR, DeepNN",2,1,1,0.940847408294,volume,set,minutes,iv
846,4892,CLINDAMYCIN 150 MG/ML SOLN 4 ML VIAL,clindamycin 150_mg/ml solution 4_ml vial,Pharmacy,ONLINE,16/09/2016,vial,4_ml,soln,,Pharmacy,0.966701241879,Pharmacy,0.998742652366,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.982721947122,vial,4_ml,soln,
847,5650,METOCLOPRAMIDE 5 MG/ML SOLN,metoclopramide 5_mg/ml solution,Pharmacy,ONLINE,16/09/2016,5_mg/ml,soln,metoclopramide,,Pharmacy,0.957184480371,Pharmacy,0.999852410096,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.978518445233,5_mg/ml,soln,metoclopramide,
848,723,GLUCOSE BLOOD (STICK TEST),glucose blood stick test,Monitoring,RETROSPECTIVE,12/07/2016,test,blood,stick,glucose,Laboratory,0.645221142341,Laboratory,0.986408767739,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.81581495504,test,blood,stick,glucose
849,5507,HEPARIN LOCK FLUSH 10 UNIT/ML SYRG,heparin lock flush 10_units/ml syringe,Diluent / Flush / Irrigant,ONLINE,16/09/2016,heparin,lock,syrg,flush,Diluent / Flush / Irrigant,0.954337414376,Diluent / Flush / Irrigant,0.999647070022,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.976992242199,heparin,lock,syrg,flush
850,2256,HEMOSTAT CELLULOSE (SURGICEL),hemostat cellulose surgicel,Supply,RETROSPECTIVE,12/07/2016,hemostat,surgicel,cellulose,,Supply,0.853925540185,Supply,0.973255962348,Supply,"Logistic_OvR, DeepNN",2,1,1,0.913590751266,hemostat,surgicel,cellulose,
