,DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_DLevenshtein,Prob_DLevenshtein,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Voting Algorithm,Sum Correct,Correct_Jaro,Correct_DLevenshtein,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
679,1632,GLUCOSE-SCREENING,glucose screening,Monitoring,RETROSPECTIVE,12/07/2016,screening,glucose,,,Supply,0.82,Nursing Services,0.56,Monitoring,0.506897143553,Laboratory,0.779427703566,Supply,Jaro,1,1,0,0,0,0.205,screening,glucose,,
680,486,SILDENAFIL 2.5 MG/ML SUSPENSION,sildenafil 2.5_mg/ml suspension,Plan Benefit,RETROSPECTIVE,12/07/2016,suspension,sildenafil,2.5mg/ml,,Plan Benefit,1.0,Plan Benefit,1.0,Plan Benefit,0.939318988908,Plan Benefit,0.999973852862,Plan Benefit,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.984823210443,suspension,sildenafil,2.5_mg/ml,
681,617,LACTATE (PNL),lactate panel,Laboratory,RETROSPECTIVE,12/07/2016,panel,lactate,,,Laboratory,0.94,Laboratory,0.91,Laboratory,0.96,Laboratory,0.994604700804,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.951151175201,panel,lactate,,
682,4313,URINALYSIS WITHOUT MICRO  AUTO,urinalysis without miscroscopic automated,Laboratory,RETROSPECTIVE,13/07/2016,urinalysis,miscroscopic,without,automated,Laboratory,0.84,Laboratory,0.69,Laboratory,0.940853723766,Laboratory,0.999903962691,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.867689421614,urinalysis,micro,without,automated
683,2373,DRSG MPLX BRDR 3X3,dressing mepilex brdr 3x3,Supply,RETROSPECTIVE,12/07/2016,mplx,3x3,brdr,,Supply,0.81,Supply,0.57,Supply,0.919569072513,Supply,0.998855938397,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.824606252728,mplx,3x3,brdr,drsg
684,2357,SODIUM CHLORIDE 0.9% 250ML,sodium chloride 0.9% 250_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,250_ml,chloride,sodium,Diluent / Flush / Irrigant,0.99,Diluent / Flush / Irrigant,0.96,Diluent / Flush / Irrigant,0.96,Diluent / Flush / Irrigant,0.99965017885,Diluent / Flush / Irrigant,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.977412544712,0.9%,250_ml,chloride,sodium
685,3409,11041282 - ALTEPLASE 1MG  INJ,alteplase 1_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,1_mg,injection,alteplase,,Pharmacy,0.77,Pharmacy,0.65,Pharmacy,0.951002729077,Pharmacy,0.999169477989,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.842543051766,1_mg,inj,alteplase,
686,6211,DUAL LUMEN CENTRAL LINE,dual lumen central line,Supply,ONLINE,19/09/2016,line,central,lumen,dual,Supply,0.72,Supply,0.55,Supply,0.96,Supply,0.993508197715,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.805877049429,line,central,lumen,dual
687,2602,HC TRANSFUSION BLD/BLD COMPONENTS,transfusion blood/blood components,Nursing Services,RETROSPECTIVE,12/07/2016,transfusion,blood,components,,Nursing Services,0.81,Nursing Services,0.93,Laboratory,0.561583654065,Laboratory,0.670526640532,Nursing Services,"Jaro, DLevenshtein",2,1,1,0,0,0.435,transfusion,blood,components,
688,3028,INVASIVE MONIT ANES 3 SITE,invasive monitoring anesthesia 3 site,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,invasive,monitoring,anesthesia,site,OR / Anesthesia / Recovery Room,0.74,Supply,0.41,OR / Anesthesia / Recovery Room,0.572112296967,Respiratory Therapy,0.841929814138,OR / Anesthesia / Recovery Room,"Jaro, Logistic_OvR",2,1,0,1,0,0.328028074242,invasive,monit,anesthesia,site
689,3128,PROTIME SUB PL FRAC EA,protime sub plasmal fraction each,Laboratory,RETROSPECTIVE,13/07/2016,protime,frac,sub,pill,Laboratory,0.8,Laboratory,0.44,Laboratory,0.96,Laboratory,0.996359910205,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.799089977551,protime,sub,fraction,plasmal
690,297,SODIUM CHLORIDE 0.9% 100ML 0264-1800-32,sodium chloride 0.9% 100_ml 264 1800 32,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,100_ml,chloride,sodium,,Diluent / Flush / Irrigant,0.9,Diluent / Flush / Irrigant,0.96,Diluent / Flush / Irrigant,0.96,Diluent / Flush / Irrigant,0.999474011033,Diluent / Flush / Irrigant,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.954868502758,0.9%,100_ml,chloride,sodium
691,3577,58872000 - PATIENT EDUCATION/15 MINUTES,patient education/15 minutes,Education / Training,RETROSPECTIVE,13/07/2016,minutes,patient,education/15,,Education / Training,0.92,Education / Training,0.93,Education / Training,0.517024101519,Education / Training,0.969560290537,Education / Training,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.834146098014,minutes,patient,education/15,
692,1981,ONDANSETRON 4 MG TBDL,ondansetron 4_mg tbdl,Pharmacy,RETROSPECTIVE,12/07/2016,ondansetron,tbdl,4_mg,,Pharmacy,0.92,Pharmacy,0.96,Pharmacy,0.934857673878,Pharmacy,0.999765486051,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.953655789982,ondansetron,tbdl,4_mg,
693,6127,US RETROPERITONEUM,ultrasound retroperitoneum,Radiology,ONLINE,16/09/2016,us,retroperitoneum,,,Supply,0.8,Radiology,0.63,Radiology,0.96,Radiology,0.931849763443,Radiology,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.630462440861,us,retroperitoneum,,
694,2876,ANESTHESIA EA MIN,anesthesia each minute,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,minutes,anesthesia,,,OR / Anesthesia / Recovery Room,0.89,OR / Anesthesia / Recovery Room,0.69,OR / Anesthesia / Recovery Room,0.96,OR / Anesthesia / Recovery Room,0.598482564688,OR / Anesthesia / Recovery Room,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.784620641172,anesthesia,minute,,
695,974,INSULIN LISPRO U-100; INSULIN LISPRO 100 UNITS/ML,insulin lispro_units 100 insulin lispro 100_units/ml,Pharmacy,RETROSPECTIVE,12/07/2016,lispro,insulin,,,Pharmacy,0.81,Pharmacy,0.69,Pharmacy,0.947493696633,Pharmacy,0.999264237152,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.861689483446,lispro,insulin,,
696,3863,DEVICE INFLAT ENCORE 26 15-105,device inflation encore 26 15 105,Supply,RETROSPECTIVE,13/07/2016,device,inflation,encore,,Supply,0.71,Supply,0.36,Supply,0.92,Supply,0.950354676638,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.735088669159,device,inflation,encore,
697,484,SILDENAFIL 2.5 MG/ML SUSP 1 ML CUP,sildenafil 2.5_mg/ml suspension 1_ml cup,Plan Benefit,RETROSPECTIVE,12/07/2016,suspension,1_ml,sildenafil,cup,Plan Benefit,0.94,Plan Benefit,0.96,Plan Benefit,0.96,Plan Benefit,0.99985448157,Plan Benefit,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.964963620393,susp,1_ml,sildenafil,
698,4740,BACITRACIN 500 UNIT/GRAM OINT 14 G TUBE,bacitracin 500_units/gram ointment 14 g tube,Pharmacy,ONLINE,16/09/2016,bacitracin,oint,tube,,Pharmacy,0.81,Pharmacy,0.55,Pharmacy,0.668080389489,Pharmacy,0.78831714654,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.704099384007,bacitracin,oint,tube,
699,4611,HB - VENT SUPPORT-CONV; SUBSQUENT DAY,ventilator support conventional subsequent day,Respiratory Therapy,ONLINE,01/09/2016,ventilator,subsequent,day,,Respiratory Therapy,0.84,Respiratory Therapy,0.66,Respiratory Therapy,0.96,Respiratory Therapy,0.999958965404,Respiratory Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.864989741351,ventilator,subsequent,day,
700,6183,CALCIUM GLUCONATE 100 MG/M,calcium gluconate 100_mg/m,Pharmacy,ONLINE,19/09/2016,calcium,100_mg/m,gluconate,,Pharmacy,0.94,Pharmacy,0.96,Pharmacy,0.920376658157,Pharmacy,0.999347501166,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.954931039831,calcium,100_mg/m,gluconate,
701,998,MAGNESIUM HYDROXIDE 400 MG/5 ML SUSP,magnesium hydroxide 400_mg/5_ml suspension,Pharmacy,RETROSPECTIVE,12/07/2016,suspension,hydroxide,magnesium,400_mg/5_ml,Pharmacy,0.92,Pharmacy,0.96,Pharmacy,0.911521434767,Pharmacy,0.997184880794,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.94717657889,susp,hydroxide,magnesium,400_mg/5_ml
702,2767,64402000 - KOH FOR SKIN  HAIR NAILS,koh for skin hair nails,Laboratory,RETROSPECTIVE,13/07/2016,hair,koh,nails,skin,Laboratory,0.69,Laboratory,0.37,Supply,0.930109388341,Supply,0.998119760411,Supply,"Logistic_OvR, DeepNN",2,0,0,1,1,0.482057287188,hair,koh,nails,skin
703,4503,POTASSIUM CL ER TAB 2,potassium chloride extended_release tablet 2,Pharmacy,ONLINE,29/08/2016,er,potassium,cl,tab,Laboratory,0.84,Laboratory,0.65,Pharmacy,0.96,Pharmacy,0.874366294565,Pharmacy,"Logistic_OvR, DeepNN",2,0,0,1,1,0.458591573641,extended_release,potassium,cl,tab
704,3123,PRIVATE TELEMETRY,private telemetry,Room and Board,RETROSPECTIVE,13/07/2016,telemetry,private,,,Room and Board,0.85,Monitoring,0.56,Monitoring,0.260139121842,Monitoring,0.783516996933,Monitoring,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.400914029694,telemetry,private,,
705,2849,ABG W 02 SAT (ABGCOX),arterial_blood_gas with oxygen saturation abgcoximetry,Laboratory,RETROSPECTIVE,13/07/2016,abgcox,saturation,arterial_blood_gas,,Monitoring,0.68,Laboratory,0.33,Monitoring,0.652228918948,Monitoring,0.893135233358,Monitoring,"Jaro, Logistic_OvR, DeepNN",3,1,0,1,1,0.556341038077,abgcoximetry,sat,abg,oxygen
706,4147,MOUTHWASH BLM COMP KIT,mouthwash balm component kit,Supply,RETROSPECTIVE,13/07/2016,balm,component,mouthwash,kit,Laboratory,0.69,Cardiology,0.38,Supply,0.603212407494,Supply,0.710413357,Supply,"Logistic_OvR, DeepNN",2,0,0,1,1,0.328406441124,balm,comp,mouthwash,kit
707,3074,NYSTATIN 100 000 UNIT/ML P,"nystatin 100,000_units/ml powder",Pharmacy,RETROSPECTIVE,13/07/2016,nystatin,000_units/ml,powder,,Pharmacy,0.94,Pharmacy,0.96,Pharmacy,0.908833997363,Pharmacy,0.962495272907,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.942832317568,nystatin,"100,000_units/ml",powder,
708,5974,SODIUM CHLORIDE 4 MEQ/ML SOLP,sodium_chloride 4_meq/ml solution,Pharmacy,ONLINE,16/09/2016,chloride,solution,4_meq/ml,sodium,Pharmacy,0.96,Pharmacy,0.96,Pharmacy,0.92,Pharmacy,0.944657163032,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.946164290758,solution,4_meq/ml,sodium_chloride,
709,2656,HC TCD STD ICRA ART EMBOLI DETCJ W/O IV MBUBB NJX,transcranial standard intracranial arteries emoli detection without intravenous microbubble injection,Radiology,RETROSPECTIVE,12/07/2016,without,iv,std,,Monitoring,0.71,Radiology,0.36,Radiology,0.92,Radiology,0.973710949503,Radiology,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.563427737376,without,injection,arteries,iv
710,1960,TREATMENT/SWALLOWING,treatment/swallowing,PT / OT / Speech Therapy,RETROSPECTIVE,12/07/2016,treatment,swallowing,,,PT / OT / Speech Therapy,0.9,PT / OT / Speech Therapy,0.93,Respiratory Therapy,0.592421361755,Respiratory Therapy,0.917163886445,PT / OT / Speech Therapy,"Jaro, DLevenshtein",2,1,1,0,0,0.4575,swallowing,treatment,,
711,3259,HB ACTH STIM PANEL,cosyntropin stimulation panel,Laboratory,RETROSPECTIVE,13/07/2016,acth,stim,panel,,Laboratory,0.75,Laboratory,0.53,Laboratory,0.325853475621,Laboratory,0.594333847206,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.550046830707,stimulation,cosyntropin,panel,
712,1848,PROTAM10INJ,protam10inj,Pharmacy,RETROSPECTIVE,12/07/2016,protam10inj,,,,Pharmacy,0.79,Pharmacy,0.53,Laboratory,0.167863768759,Laboratory,0.359376144485,Pharmacy,"Jaro, DLevenshtein",2,1,1,0,0,0.33,protam10inj,,,
713,2826,86647000 - NEUROMUSCULAR REEDUC / 15 MIN,neuromuscular re-education/15 minutes,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,minutes,reeduc/15,neuromuscular,,PT / OT / Speech Therapy,0.75,PT / OT / Speech Therapy,0.58,PT / OT / Speech Therapy,0.432535477379,PT / OT / Speech Therapy,0.659239332986,PT / OT / Speech Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.605443702591,re-education/15,min,neuromuscular,
714,4816,CABLE QUAD CONNECTOR,cable quad connector,Supply,ONLINE,16/09/2016,connector,quad,cable,,Laboratory,0.72,Nursing Services,0.45,Supply,0.96,Supply,0.99871002566,Supply,"Logistic_OvR, DeepNN",2,0,0,1,1,0.489677506415,connector,quad,cable,
715,4918,CR ABDOMEN SINGLE AP VIEW,cr abdomen single anterior_posterior view,Radiology,ONLINE,16/09/2016,ap,cr,single,abdomen,Supply,0.8,Radiology,0.67,Radiology,0.96,Radiology,0.999174909489,Radiology,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.657293727372,cr,single,abdomen,view
716,4400,PULL UP ADULT MED PKG,pull up adult medium package,Supply,ONLINE,24/08/2016,pull,med,adult,pkg,Capital Equipment,0.67,Monitoring,0.41,Supply,0.96,Supply,0.998837226893,Supply,"Logistic_OvR, DeepNN",2,0,0,1,1,0.489709306723,pull,medium,adult,pkg
717,4775,BLD# PLTLT AUTO,blood platelet automated,Laboratory,ONLINE,16/09/2016,automated,blood,pltlt,,Laboratory,0.75,Laboratory,0.5,Laboratory,0.92,Laboratory,0.997662944624,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.791915736156,platelet,blood,automated,
718,5058,DRESSING AQUAGUARD 7X7 OWEN,dressing aquaguard 7x7 owen,Supply,ONLINE,16/09/2016,7x7,owen,aquaguard,dressing,Supply,0.8,Supply,0.54,Supply,0.932448347729,Supply,0.999440969493,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.817972329305,7x7,owen,aquaguard,dressing
719,2623,HC COMPREHENSIVE PANEL,comprehensive panel,Laboratory,RETROSPECTIVE,12/07/2016,comprehensive,panel, ,,Laboratory,0.86,Laboratory,0.93,Laboratory,0.679399602556,Laboratory,0.989666055846,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.864766414601,comprehensive,panel,,
720,2604,BASIC ANES SERVICES,basic anesthesia services,OR / Anesthesia / Recovery Room,RETROSPECTIVE,12/07/2016,services,anesthesia,basic,,OR / Anesthesia / Recovery Room,0.8,OR / Anesthesia / Recovery Room,0.93,OR / Anesthesia / Recovery Room,0.92,OR / Anesthesia / Recovery Room,0.985656474589,OR / Anesthesia / Recovery Room,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.908914118647,services,anesthesia,basic,
721,415,HC-(EACH ADDTL MINUTE) NITRIC OXIDE THERAPY & GAS,each additional minute nitric oxide therapy & gas,Plan Benefit,RETROSPECTIVE,12/07/2016,additional,gas,oxide,therapy,Room and Board,0.73,Plan Benefit,0.44,Plan Benefit,0.918589868884,Plan Benefit,0.999980677814,Plan Benefit,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.589642636675,additional,gas,oxide,therapy
722,184,HEPARIN SOD 10U/ML 5ML VIA,heparin sodium 10_units/ml 5_ml vial,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,5_ml,via,sodium,Diluent / Flush / Irrigant,0.87,Diluent / Flush / Irrigant,0.93,Diluent / Flush / Irrigant,0.92,Diluent / Flush / Irrigant,0.999187744119,Diluent / Flush / Irrigant,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.92979693603,heparin,vial,5_ml,sodium
723,4792,BORRELLA BURGDORF,borrelia burgdorferi,Laboratory,ONLINE,16/09/2016,burgdorferi,borrella,,,Laboratory,0.69,Radiology,0.36,Laboratory,0.927137352413,Laboratory,0.999924674415,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,0,1,1,0.654265506707,borrelia,burgdorferi,,
724,6252,LEVETIRACETAM 250 MG TAB,levetiracetam 250_mg tablet,Pharmacy,ONLINE,19/09/2016,250_mg,tab,levetiracetam,,Pharmacy,0.93,Pharmacy,0.93,Pharmacy,0.962032903753,Pharmacy,0.999827942694,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.955465211612,250_mg,tab,levetiracetam,
725,2069,ALBUTEROL SULF 0.83MG/ML 3ML,albuterol sulfate 0.83_mg/ml 3_ml,Pharmacy,RETROSPECTIVE,12/07/2016,albuterol,sulf,3_ml,0.83_mg_ml,Pharmacy,0.84,Pharmacy,0.93,Pharmacy,0.983040649247,Pharmacy,0.999996562537,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.938259302946,albuterol,sulfate,0.83_mg/ml,3_ml
726,2844,89319002 - SWALLOW D/C 1-20%,swallow discharge 1-20%,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,20%,swallow,discontinue,,PT / OT / Speech Therapy,0.87,PT / OT / Speech Therapy,0.93,Supply,0.41016212417,Respiratory Therapy,0.718742797608,PT / OT / Speech Therapy,"Jaro, DLevenshtein",2,1,1,0,0,0.45,1-20%,discharge,swallow,
727,4681,AEROCHAMBER DEVICE,aerochamber device,Supply,ONLINE,16/09/2016,aerochamber,device,,,PT / OT / Speech Therapy,0.73,Monitoring,0.47,Supply,0.92,Supply,0.991897681831,Supply,"Logistic_OvR, DeepNN",2,0,0,1,1,0.477974420458,aerochamber,device,,
728,1331,DSG ABD 8X10,dressing abdomen 8x10,Supply,RETROSPECTIVE,12/07/2016,8x10,abdominal,dressing,,Supply,0.76,Supply,0.53,Supply,0.96,Supply,0.990336232941,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.810084058235,8x10,abd,dsg,
729,898,ASPIRIN 325MG; ASPIRIN 325 MG TABLET .EC,aspirin 325_mg aspirin 325_mg tablet each,Pharmacy,RETROSPECTIVE,12/07/2016,325_mg,tablet,aspirin,,Pharmacy,0.68,Pharmacy,0.45,Pharmacy,0.965533762371,Pharmacy,0.999900971435,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.773858683452,325_mg,tablet,aspirin,
730,5785,PASSEY MUIR EVALUATION PER 15 MIN,passey muir evaluation per 15_minutes,PT / OT / Speech Therapy,ONLINE,16/09/2016,min,evaluation,per,,Laboratory,0.74,PT / OT / Speech Therapy,0.68,PT / OT / Speech Therapy,0.92,PT / OT / Speech Therapy,0.991244849636,PT / OT / Speech Therapy,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.647811212409,evaluation,15_minutes,per,
731,5940,SHEATH,sheath,Supply,ONLINE,16/09/2016,sheath,,,,Supply,0.8,Radiology,0.5,Supply,0.96,Supply,0.998868065517,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,0,1,1,0.689717016379,sheath,,,
732,5602,LEVOFLOXACIN 750 MG TAB,levofloxacin 750_mg tablet,Pharmacy,ONLINE,16/09/2016,750_mg,tab,levofloxacin,,Pharmacy,0.9,Pharmacy,0.91,Pharmacy,0.922347581633,Pharmacy,0.998103900499,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.932612870533,750_mg,tab,levofloxacin,
733,3252,EEG AWAKE AND ASLEEP 20-40 MIN,electroencephalogram awake and asleep 20 40 minutes,Procedure,RETROSPECTIVE,13/07/2016,eeg,asleep,awake,min,Diluent / Flush / Irrigant,0.69,OR / Anesthesia / Recovery Room,0.38,PT / OT / Speech Therapy,0.409588051683,PT / OT / Speech Therapy,0.781599058067,PT / OT / Speech Therapy,"Logistic_OvR, DeepNN",2,0,0,1,1,0.297796777437,eeg,asleep,awake,min
734,635,FOLIC ACID 1 MG TABS,folic acid 1_mg tablets,Pharmacy,RETROSPECTIVE,12/07/2016,1_mg,acid,tablets,folic,Pharmacy,0.86,Pharmacy,0.61,Pharmacy,0.96,Pharmacy,0.987598368816,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.854399592204,1_mg,acid,tabs,folic
735,3744,ALBUMIN HUMAN 5% 500 ML IV,albumin human 5% 500_ml intravenous,Pharmacy,RETROSPECTIVE,13/07/2016,albumin,500_ml,human,intravenous,Pharmacy,0.97,Pharmacy,0.9,Pharmacy,0.96,Pharmacy,0.994041964434,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.956010491108,albumin,500_ml,human,iv
736,2705,27102000 - XR CHEST 2 VWS PA LATERAL,x-ray chest 2 views posterior_anterior lateral,Radiology,RETROSPECTIVE,13/07/2016,chest,,,,Radiology,0.8,Radiology,0.54,Radiology,0.92,Radiology,0.999712612039,Radiology,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.81492815301,chest,views,,
737,4,ALARIS PUMP IV,alaris pump intravenous,Capital Equipment,RETROSPECTIVE,12/07/2016,pump,alaris,intravenous,,Capital Equipment,0.97,Capital Equipment,0.92,Capital Equipment,0.92,Capital Equipment,0.981018966963,Capital Equipment,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.947754741741,pump,alaris,iv,
738,4236,SALINE SOLUTION STERILE,saline solution sterile,Diluent / Flush / Irrigant,RETROSPECTIVE,13/07/2016,saline,sterile,solution,,Pharmacy,0.73,Supply,0.48,Diluent / Flush / Irrigant,0.96,Diluent / Flush / Irrigant,0.999365972039,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,0,0,1,1,0.48984149301,saline,sterile,solution,
739,6172,ALPHA-FETOPROTEIN SERUM,alpha fetoprotein serum,Laboratory,ONLINE,19/09/2016,alpha,fetoprotein,serum,,Laboratory,0.75,Laboratory,0.48,Laboratory,0.96,Laboratory,0.999805933229,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.797451483307,alpha,fetoprotein,serum,
740,4034,HLA X-MATCH 1ST SER SAMP (,hla x match 1st serum sample,Laboratory,RETROSPECTIVE,13/07/2016,serum,1st,,,Capital Equipment,0.75,Pharmacy,0.42,Laboratory,0.908974439691,Laboratory,0.999969002332,Laboratory,"Logistic_OvR, DeepNN",2,0,0,1,1,0.477235860506,ser,1st,,
741,2792,69884001 - AMIKACIN,amikacin,Pharmacy,RETROSPECTIVE,13/07/2016,amikacin,,,,PT / OT / Speech Therapy,0.69,Laboratory,0.44,Pharmacy,0.96,Laboratory,0.578641205201,Laboratory,"DLevenshtein, DeepNN",2,0,1,0,1,0.2546603013,amikacin,,,
742,3914,GAIT TRAINING-15 MIN,gait training 15_minutes,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,training,minutes,gait,,PT / OT / Speech Therapy,0.98,PT / OT / Speech Therapy,0.94,PT / OT / Speech Therapy,0.92,PT / OT / Speech Therapy,0.998471107266,PT / OT / Speech Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.959617776817,training,15_minutes,gait,
743,492,SILDENAFIL 2MG/ML 5ML LI,sildenafil 2_mg/ml 5_ml li,Plan Benefit,RETROSPECTIVE,12/07/2016,li,2_mg/ml,sildenafil,5_ml,Plan Benefit,0.87,Plan Benefit,0.69,Plan Benefit,0.680826120491,Plan Benefit,0.999834152963,Plan Benefit,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.810165068364,li,2_mg/ml,sildenafil,5_ml
744,598,HCT ISTAT,hematocrit istat,Laboratory,RETROSPECTIVE,12/07/2016,hematocrit,istat,,,Laboratory,0.79,Supply,0.64,Laboratory,0.487761746693,Laboratory,0.67226545176,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,0,1,1,0.487506799613,hct,istat,,
745,4726,ARM RESTRAINT,arm restraint,Supply,ONLINE,16/09/2016,restraint,arm,,,Laboratory,0.81,Laboratory,0.5,Supply,0.388937310427,Supply,0.320695482856,Laboratory,"Jaro, DLevenshtein",2,1,1,0,0,0.3275,restraint,arm,,
746,717,GLUCOSE (ACCUCHECK),glucose accucheck,Monitoring,RETROSPECTIVE,12/07/2016,accucheck,glucose,,,Monitoring,0.9,Monitoring,0.93,Laboratory,0.487974791,Laboratory,0.914189005166,Monitoring,"Jaro, DLevenshtein",2,1,1,0,0,0.4575,accucheck,glucose,,
747,6140,VECURONIUM HA 1MG/ ML 10MG SYR,vecuronium ha 1_mg/ml 10_mg syringe,Pharmacy,ONLINE,16/09/2016,syr,10_mg,,,Pharmacy,0.81,Pharmacy,0.56,Pharmacy,0.9309435955,Pharmacy,0.976888550297,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.819458036449,syr,10_mg,,
748,4563,ROOM 0779 I,room 0779 i,Room and Board,ONLINE,30/08/2016,room,,,,Room and Board,0.78,Room and Board,0.67,Room and Board,0.92,Room and Board,0.96685651646,Room and Board,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.834214129115,room,,,
749,1890,HC CULTURE BLOOD,culture blood,Laboratory,RETROSPECTIVE,12/07/2016,culture,blood,,,Laboratory,0.95,Laboratory,0.96,Laboratory,0.96,Laboratory,0.99994388007,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.967485970018,culture,blood,,
750,494,SILDENAFIL CIT 100MG/4,sildenafil citrate 100_mg/4,Plan Benefit,RETROSPECTIVE,12/07/2016,100_mg/4,sildenafil,citrate,,Plan Benefit,0.83,Plan Benefit,0.67,Plan Benefit,0.92,Plan Benefit,0.992944393564,Plan Benefit,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.853236098391,100_mg/4,sildenafil,citrate,
